vaccineStrain	compareStrain	tipDate	mean_N	median_N	min_N	max_N	mean_S	median_S	min_S	max_S
EPI417234_A_Victoria_361_2011	CY149131_A_Boston_DOA2_218_2013	2013.1.15	1.014	1	1	7	16.201	16	16	48
EPI417234_A_Victoria_361_2011	CY149323_A_Boston_DOA2_245_2013	2013.1.25	4.004	4	4	6	14.196	14	14	21
EPI417234_A_Victoria_361_2011	CY167934_A_Boston_YGA_00008_2012	2012.12.19	1.016	1	1	7	15.153	15	15	47
EPI417234_A_Victoria_361_2011	CY168094_A_Boston_YGA_00035_2013	2013.1.10	2.014	2	2	8	15.296	15	15	49
EPI417234_A_Victoria_361_2011	CY168238_A_Boston_YGA_00054_2013	2013.1.24	1.014	1	1	7	14.175	14	14	46
EPI417234_A_Victoria_361_2011	CY168846_A_Boston_YGA_01045_2012	2012.12.25	4.024	4	4	10	47.311	47	45	106
EPI417234_A_Victoria_361_2011	CY168878_A_Boston_YGA_01049_2012	2012.12.26	1.014	1	1	7	9.145	9	9	41
EPI417234_A_Victoria_361_2011	CY169366_A_Boston_YGA_01115_2013	2013.1.1	2.014	2	2	8	15.157	15	15	47
EPI417234_A_Victoria_361_2011	CY169798_A_Boston_YGA_01173_2013	2013.1.17	1.014	1	1	7	16.203	16	16	50
EPI417234_A_Victoria_361_2011	CY169878_A_Boston_YGA_01186_2013	2013.1.21	1.008	1	1	3	10.161	10	10	42
EPI417234_A_Victoria_361_2011	CY170126_A_Boston_YGA_02003_2012	2012.12.17	3.014	3	3	9	12.174	12	12	44
EPI417234_A_Victoria_361_2011	CY170350_A_Boston_YGA_02039_2013	2013.1.19	0.016	0	0	6	13.169	13	13	45
EPI417234_A_Victoria_361_2011	CY170574_A_Santa_Clara_YGA_03016_2013	2013.1.17	1.016	1	1	7	9.157	9	9	41
EPI417234_A_Victoria_361_2011	CY170998_A_Santa_Clara_YGA_03074_2013	2013.1.8	2.006	2	2	4	9.064	9	9	13
EPI417234_A_Victoria_361_2011	CY171246_A_Chicago_YGA_04053_2012	2012.12.18	1.014	1	1	7	11.159	11	11	43
EPI417234_A_Victoria_361_2011	CY171270_A_Chicago_YGA_04056_2012	2012.12.18	0.014	0	0	4	10.151	10	10	44
EPI417234_A_Victoria_361_2011	CY171342_A_Chicago_YGA_04090_2012	2012.12.26	1.018	1	1	11	9.205	9	9	99
EPI417234_A_Victoria_361_2011	CY171406_A_Chicago_YGA_04102_2012	2012.12.27	1.01	1	1	7	11.085	11	11	43
EPI417234_A_Victoria_361_2011	CY171638_A_Chicago_YGA_04135_2013	2013.1.3	1.016	1	1	7	13.171	13	13	45
EPI417234_A_Victoria_361_2011	CY171734_A_Chicago_YGA_04198_2013	2013.1.23	5.026	5	5	11	45.439	45	43	104
EPI417234_A_Victoria_361_2011	CY182800_A_Houston_JMM_74_2012	2012.12.15	1.014	1	1	7	8.149	8	8	40
EPI417234_A_Victoria_361_2011	CY182848_A_Houston_JMM_80_2012	2012.12.18	1.004	1	1	3	10.049	10	10	12
EPI417234_A_Victoria_361_2011	CY182880_A_Houston_JMM_85_2012	2012.12.19	1.004	1	1	3	8.045	8	8	10
EPI417234_A_Victoria_361_2011	CY182960_A_Houston_JMM_96_2012	2012.12.29	1.014	1	1	7	9.155	9	9	41
EPI417234_A_Victoria_361_2011	CY183136_A_Houston_JMM_120_2013	2013.1.8	0.014	0	0	6	11.213	11	11	45
EPI417234_A_Victoria_361_2011	CY207362_A_New_York_WC_LVD_14_073_2014	2014.12.3	0.018	0	0	6	19.192	19	18	71
EPI417234_A_Victoria_361_2011	CY207634_A_New_York_WC_LVD_14_094_2014	2014.12.26	0.014	0	0	6	22.841	23	21	55
EPI417234_A_Victoria_361_2011	CY207882_A_New_York_WC_LVD_14_097_2014	2014.11.10	0.016	0	0	6	17.169	17	17	49
EPI417234_A_Victoria_361_2011	EPI614441_A_Switzerland_9715293_2013	2013.12.6	0.014	0	0	6	20.187	20	20	52
EPI417234_A_Victoria_361_2011	KF034876_A_Suzhou_1275_2013	2013.4.4	1.016	1	1	7	15.159	15	15	47
EPI417234_A_Victoria_361_2011	KR057629_A_Hawaii_39_2014	2014.8.13	3.02	3	3	5	32.362	32	32	38
EPI417234_A_Victoria_361_2011	KR057691_A_California_18_2014	2014.8.8	3.023	3	3	9	14.425	14	14	48
EPI417234_A_Victoria_361_2011	KT835748_A_Maryland_02_2015	2015.1.24	0.016	0	0	6	18.186	18	18	50
EPI417234_A_Victoria_361_2011	KT835964_A_California_20_2015	2015.1.20	1.036	1	1	9	29.452	29	29	100
EPI417234_A_Victoria_361_2011	KT836015_A_North_Carolina_25_2015	2015.1.25	0.016	0	0	6	21.245	21	21	73
EPI417234_A_Victoria_361_2011	KT836198_A_North_Carolina_03_2015	2015.1.20	0.02	0	0	6	18.216	18	18	72
EPI417234_A_Victoria_361_2011	KT836316_A_West_Virginia_07_2015	2015.1.25	0.016	0	0	6	19.176	19	19	51
EPI417234_A_Victoria_361_2011	KT836426_A_Iowa_12_2015	2015.1.30	1.02	1	1	9	17.231	17	17	107
EPI417234_A_Victoria_361_2011	KT837113_A_California_19_2014	2014.9.4	0.02	0	0	6	17.212	17	17	71
EPI417234_A_Victoria_361_2011	KT837844_A_Colorado_15_2014	2014.10.4	0.02	0	0	6	17.214	17	17	71
EPI417234_A_Victoria_361_2011	KT837873_A_Mississippi_05_2014	2014.10.14	0.016	0	0	6	19.169	19	19	51
EPI417234_A_Victoria_361_2011	KT838103_A_Maryland_28_2014	2014.10.14	0.016	0	0	6	19.173	19	19	51
EPI417234_A_Victoria_361_2011	KT838296_A_Minnesota_28_2014	2014.10.18	0.016	0	0	6	17.171	17	17	49
EPI417234_A_Victoria_361_2011	KT838328_A_Louisiana_11_2014	2014.10.21	1.018	1	1	7	30.313	30	30	66
EPI417234_A_Victoria_361_2011	KT838891_A_Georgia_04_2014	2014.11.20	0.016	0	0	6	17.169	17	17	49
EPI417234_A_Victoria_361_2011	KT838993_A_Missouri_11_2014	2014.11.18	1.02	1	1	9	28.303	28	28	56
EPI417234_A_Victoria_361_2011	KT839062_A_Texas_62_2014	2014.11.3	0.014	0	0	4	16.173	16	16	48
EPI417234_A_Victoria_361_2011	KT839395_A_Pennsylvania_49_2014	2014.11.28	0.016	0	0	6	17.172	17	17	49
EPI417234_A_Victoria_361_2011	KT839657_A_Alabama_10_2014	2014.12.4	1.016	1	1	7	19.195	19	19	73
EPI417234_A_Victoria_361_2011	KT840076_A_Tennessee_15_2014	2014.12.9	0.016	0	0	6	17.175	17	17	49
EPI417234_A_Victoria_361_2011	KT840285_A_Virginia_37_2014	2014.12.5	1.016	1	1	7	17.175	17	17	49
EPI417234_A_Victoria_361_2011	KT840798_A_Massachusetts_23_2014	2014.12.14	0.018	0	0	6	20.192	20	19	72
EPI417234_A_Victoria_361_2011	KT840865_A_Washington_60_2014	2014.12.23	3.036	3	3	11	28.46	28	28	99
EPI417234_A_Victoria_361_2011	KT841078_A_California_43_2014	2014.12.23	0.016	0	0	6	20.179	20	20	54
EPI417234_A_Victoria_361_2011	KT841228_A_North_Carolina_06_2015	2015.1.7	1.008	1	1	3	29.241	29	29	33
EPI417234_A_Victoria_361_2011	KT841571_A_Rhode_Island_05_2015	2015.1.7	0.022	0	0	6	21.22	21	20	73
EPI417234_A_Victoria_361_2011	KT841585_A_South_Dakota_01_2015	2015.1.5	0.014	0	0	4	18.174	18	18	50
EPI417234_A_Victoria_361_2011	KT841691_A_Kentucky_01_2015	2015.1.1	0.018	0	0	6	20.172	20	20	52
EPI417234_A_Victoria_361_2011	KT841712_A_Wisconsin_02_2015	2015.1.6	0.016	0	0	6	18.172	18	18	50
EPI417234_A_Victoria_361_2011	KT842043_A_Indiana_13_2015	2015.2.17	1.02	1	1	9	19.237	19	19	111
EPI417234_A_Victoria_361_2011	KT842079_A_Pennsylvania_05_2015	2015.2.6	0.024	0	0	6	20.235	20	20	72
EPI417234_A_Victoria_361_2011	KT842218_A_Delaware_18_2015	2015.2.23	0.018	0	0	6	17.171	17	17	49
EPI417234_A_Victoria_361_2011	KT842837_A_South_Dakota_35_2015	2015.3.14	1.016	1	1	7	17.189	17	17	49
EPI417234_A_Victoria_361_2011	KT842864_A_North_Dakota_06_2015	2015.3.8	0.024	0	0	6	25.237	25	25	64
EPI417234_A_Victoria_361_2011	KT843589_A_Iowa_34_2015	2015.7.30	1.024	1	1	7	22.217	22	21	74
EPI417234_A_Victoria_361_2011	KT843646_A_Alaska_26_2015	2015.6.14	0.016	0	0	6	22.341	22	22	54
EPI417234_A_Victoria_361_2011	KT843896_A_Ohio_26_2015	2015.8.17	1.021	1	1	7	25.205	25	25	57
EPI417234_A_Victoria_361_2011	KT844012_A_Iowa_28_2015	2015.7.30	1.024	1	1	7	22.217	22	21	74
EPI417234_A_Victoria_361_2011	KT844048_A_Washington_36_2015	2015.5.10	0.018	0	0	8	19.269	19	19	111
EPI417234_A_Victoria_361_2011	KT844075_A_Alaska_69_2015	2015.6.26	1.02	1	1	7	21.207	21	20	73
EPI417234_A_Victoria_361_2011	KT888272_A_Kabul_1514A01305430N_2013	2013.1.7	0.014	0	0	6	11.183	11	11	43
EPI417234_A_Victoria_361_2011	KT888276_A_Taipei_1514A02605215N_2013	2013.5.7	0.014	0	0	6	12.165	12	12	46
EPI417234_A_Victoria_361_2011	KT888277_A_Taipei_1514A02605215T_2013	2013.5.7	1.014	1	1	7	12.183	12	12	54
EPI417234_A_Victoria_361_2011	KT888280_A_Pristina_1514A06505401N_2013	2013.2.6	3.02	3	3	9	14.209	14	14	46
EPI417234_A_Victoria_361_2011	KT888284_A_Budapest_1514A07805419T_2013	2013.2.5	0.026	0	0	6	13.183	13	13	45
EPI417234_A_Victoria_361_2011	KT888285_A_Budapest_1514A07805832T_2013	2013.2.6	0.028	0	0	8	13.241	13	13	103
EPI417234_A_Victoria_361_2011	KU589864_A_New_Hampshire_40_2015	2015.9.14	0.022	0	0	6	21.705	22	20	54
EPI417234_A_Victoria_361_2011	KU590701_A_Ohio_28_2015	2015.9.17	2.024	2	2	8	21.223	21	20	73
EPI417234_A_Victoria_361_2011	KY116931_A_Alaska_232_2015	2015.9.9	0.016	0	0	6	23.417	24	22	56
EPI417234_A_Victoria_361_2011	KY487521_A_Columbia_P0079_2014	2014.12.25	0.018	0	0	8	17.227	17	17	107
EPI417234_A_Victoria_361_2011	KY509828_A_Seoul_1595_2015	2015.9.14	2.018	2	2	8	29.033	29	27	61
EPI417234_A_Victoria_361_2011	KY615536_A_Columbia_P0112_2014	2014.12.27	0.02	0	0	6	20.195	20	20	72
EPI417234_A_Victoria_361_2011	KY681484_A_Saudi_Arabia_07_2014	2014.10.4	1.014	1	1	7	23.851	24	22	56
EPI417234_A_Victoria_361_2011	KY681500_A_Saudi_Arabia_28_2015	2015.9.25	0.02	0	0	6	21.188	21	20	57
EPI417234_A_Victoria_361_2011	LC032870_A_Kyoto_13K025_2014	2014.2.5	1.022	1	1	7	27.335	27	27	53
EPI417234_A_Victoria_361_2011	LC032886_A_Kyoto_13K054_2014	2014.2.13	2.018	2	2	8	19.181	19	19	57
EPI417234_A_Victoria_361_2011	LC032990_A_Hokkaido_13H009_2014	2014.1.14	2.02	2	2	10	26.413	26	26	110
EPI417234_A_Victoria_361_2011	LC033126_A_Niigata_13F024_2014	2014.1.31	1.016	1	1	7	20.207	20	20	52
EPI417234_A_Victoria_361_2011	LC033134_A_Niigata_13F335_2014	2014.3.3	1.024	1	1	9	16.273	16	16	108
EPI417234_A_Victoria_361_2011	LC033302_A_Nagasaki_13N004_2014	2014.1.2	2.016	2	2	8	17.183	17	17	55
EPI417234_A_Victoria_361_2011	LC033310_A_Nagasaki_13N007_2014	2014.1.13	3.016	3	3	9	18.173	18	18	50
EPI417234_A_Victoria_361_2011	LC033326_A_Nagasaki_13N046_2014	2014.1.30	0.012	0	0	6	17.329	17	17	49
EPI417234_A_Victoria_361_2011	MK640848_A_China_41303_2012	2012.12.24	1.02	1	1	7	13.179	13	12	47
EPI417234_A_Victoria_361_2011	MK640849_A_China_41304_2012	2012.12.24	1.016	1	1	9	11.163	11	11	43
EPI417234_A_Victoria_361_2011	MK640850_A_China_41678_2013	2013.1.5	1.014	1	1	7	14.163	14	14	46
EPI417234_A_Victoria_361_2011	MK640851_A_China_41691_2013	2013.1.5	0.016	0	0	6	11.177	11	11	43
EPI417234_A_Victoria_361_2011	MK640852_A_China_44381_2013	2013.4.9	2.014	2	2	8	13.159	13	13	45
EPI417234_A_Victoria_361_2011	MK640853_A_China_51045_2013	2013.12.29	2.016	2	2	8	19.187	19	19	51
EPI417234_A_Victoria_361_2011	MK640854_A_China_51323_2014	2014.1.6	2.016	2	2	8	21.181	21	21	59
EPI417234_A_Victoria_361_2011	MK640855_A_China_51340_2014	2014.1.6	3.014	3	3	9	17.551	17	17	49
EPI417234_A_Victoria_361_2011	MK640856_A_China_55254_2014	2014.5.8	1.016	1	1	7	21.211	21	21	53
EPI417234_A_Victoria_361_2011	MK640857_A_China_55312_2014	2014.5.13	0.014	0	0	6	21.197	21	21	53
EPI417234_A_Victoria_361_2011	MK640859_A_China_59100_2014	2014.11.14	1.018	1	1	9	22.257	22	22	112
EPI417234_A_Victoria_361_2011	MK640865_A_China_60938_2014	2014.12.9	3.018	3	3	9	24.211	24	24	56
EPI417234_A_Victoria_361_2011	MK640867_A_China_J7525_2014	2014.12.9	0.014	0	0	6	24.207	24	24	64
EPI417234_A_Victoria_361_2011	MK640868_A_China_J7506_2014	2014.12.9	0.014	0	0	6	27.191	27	27	59
EPI417234_A_Victoria_361_2011	MK640871_A_China_60701_2014	2014.12.11	0.012	0	0	4	25.204	25	25	57
EPI417234_A_Victoria_361_2011	MK640877_A_China_61248_2014	2014.12.16	1.014	1	1	7	21.201	21	21	53
EPI417234_A_Victoria_361_2011	MK640878_A_China_61391_2014	2014.12.18	1.016	1	1	7	19.172	19	19	51
EPI417234_A_Victoria_361_2011	MK640879_A_China_61007_2014	2014.12.18	1.018	1	1	7	23.205	23	23	55
EPI417234_A_Victoria_361_2011	MK640881_A_China_60736_2014	2014.12.18	0.014	0	0	6	27.181	27	27	59
EPI417234_A_Victoria_361_2011	MK640882_A_China_60786_2014	2014.12.18	0.014	0	0	6	22.187	22	22	54
EPI417234_A_Victoria_361_2011	MK640885_A_China_61309_2014	2014.12.18	0.014	0	0	6	24.201	24	24	56
EPI417234_A_Victoria_361_2011	MK640887_A_China_61520_2014	2014.12.19	2.015	2	2	6	25.234	25	25	57
EPI417234_A_Victoria_361_2011	MK640892_A_China_61481_2014	2014.12.23	2.014	2	2	8	24.217	24	24	56
EPI417234_A_Victoria_361_2011	MK640894_A_China_62885_2015	2015.1.27	0.02	0	0	6	23.221	23	23	55
EPI417234_A_Victoria_361_2011	MK640895_A_China_62889_2015	2015.1.27	1.016	1	1	7	27.259	27	27	59
EPI417234_A_Victoria_361_2011	MK640896_A_China_62895_2015	2015.1.27	2.016	2	2	8	25.261	25	25	59
EPI417234_A_Victoria_361_2011	MK640897_A_China_63513_2015	2015.2.17	1.024	1	1	9	26.308	26	26	116
EPI417234_A_Victoria_361_2011	MK640899_A_China_66886_2015	2015.7.22	0.016	0	0	6	23.307	23	23	55
EPI417234_A_Victoria_361_2011	MK640901_A_China_67013_2015	2015.8.24	0.018	0	0	8	21.498	21	20	111
EPI417234_A_Victoria_361_2011	MK730233_A_New_York_WC_LVD_12_051_2012	2012.10.5	2.028	2	2	8	13.161	13	12	47
EPI417234_A_Victoria_361_2011	MK730273_A_New_York_WC_LVD_12_057_2012	2012.12.7	1.014	1	1	7	12.165	12	12	44
EPI417234_A_Victoria_361_2011	MK730497_A_New_York_WC_LVD_12_086_2012	2012.12.17	1.014	1	1	7	17.155	17	17	49
EPI417234_A_Victoria_361_2011	MK817973_A_Maryland_178_5D_2013	2013.2.7	2.014	2	2	8	14.159	14	14	46
EPI417234_A_Victoria_361_2011	MK818117_A_Maryland_63_5D_2013	2013.1.11	2.019	2	2	8	14.155	14	13	46
EPI417234_A_Victoria_361_2011	MK969839_A_Maryland_127_17D_2013	2013.2.4	3.014	3	3	9	14.294	14	14	46
EPI417234_A_Victoria_361_2011	MK970023_A_Maryland_22_1_2012	2012.12.12	1.014	1	1	7	13.153	13	13	45
EPI614441_A_Switzerland_9715293_2013	CY208845_A_Texas_182_2016	2016.8.31	0.022	0	0	6	21.014	21	19	83
EPI614441_A_Switzerland_9715293_2013	CY264049_A_Arizona_67_2016	2016.5.4	1.004	1	1	3	23.904	24	22	66
EPI614441_A_Switzerland_9715293_2013	EPI686117_A_Hong_Kong_15611_2015	2015.10.19	0.004	0	0	2	22.073	23	19	79
EPI614441_A_Switzerland_9715293_2013	KU591160_A_Hawaii_68_2015	2015.10.5	0.002	0	0	2	15.794	16	14	22
EPI614441_A_Switzerland_9715293_2013	KU592163_A_Hawaii_74_2015	2015.10.9	0.004	0	0	2	21.782	22	20	28
EPI614441_A_Switzerland_9715293_2013	KU592184_A_South_Dakota_39_2015	2015.10.13	0.02	0	0	6	19.951	20	18	82
EPI614441_A_Switzerland_9715293_2013	KX412042_A_Iowa_45_2015	2015.10.22	1.006	1	1	3	16.842	17	15	59
EPI614441_A_Switzerland_9715293_2013	KX413283_A_Georgia_40_2016	2016.3.6	0.004	0	0	2	15.159	15	15	31
EPI614441_A_Switzerland_9715293_2013	KX414582_A_Washington_26_2016	2016.1.19	1.006	1	1	3	16.804	17	15	23
EPI614441_A_Switzerland_9715293_2013	KX416117_A_Washington_47_2016	2016.3.14	1.006	1	1	3	22.82	23	21	29
EPI614441_A_Switzerland_9715293_2013	KX416429_A_Hawaii_28_2016	2016.2.29	0.006	0	0	2	16.846	17	15	59
EPI614441_A_Switzerland_9715293_2013	KX416829_A_Washington_55_2016	2016.4.12	2.016	2	2	10	16.281	16	16	128
EPI614441_A_Switzerland_9715293_2013	KX417005_A_Texas_136_2016	2016.4.22	1.014	1	1	3	18.659	18	17	72
EPI614441_A_Switzerland_9715293_2013	KX916993_A_California_12_2016	2016.1.12	1.01	1	1	3	21.881	22	20	64
EPI614441_A_Switzerland_9715293_2013	KX918281_A_Kentucky_26_2016	2016.4.25	1.006	1	1	3	18.185	18	16	73
EPI614441_A_Switzerland_9715293_2013	KY115915_A_Nebraska_24_2016	2016.9.19	0.008	0	0	2	18.854	19	17	61
EPI614441_A_Switzerland_9715293_2013	KY487603_A_Taipei_0020_2016	2016.1.5	0.004	0	0	2	22.844	23	21	65
EPI614441_A_Switzerland_9715293_2013	KY487612_A_Linkou_0081_2016	2016.1.26	2.008	2	2	4	24.035	24	22	66
EPI614441_A_Switzerland_9715293_2013	KY509826_A_Chungbuk_107_2016	2016.1.18	1.034	1	1	5	12.248	12	11	70
EPI614441_A_Switzerland_9715293_2013	KY509827_A_Gyeonggi_458_2016	2016.2.22	1.014	1	1	9	8.228	8	8	122
EPI614441_A_Switzerland_9715293_2013	KY615384_A_Keelung_0026_2016	2016.1.15	2.008	2	2	4	20.856	21	19	63
EPI614441_A_Switzerland_9715293_2013	KY615571_A_Taipei_0011_2015	2015.12.24	0.005	0	0	2	20.978	21	19	81
EPI614441_A_Switzerland_9715293_2013	MG984174_A_Shanghai_1_2016	2016.9.14	2.006	2	2	4	27.831	28	25	70
EPI614441_A_Switzerland_9715293_2013	MK640903_A_China_70219_2015	2015.12.25	0.004	0	0	2	22.841	23	21	65
EPI614441_A_Switzerland_9715293_2013	MK640906_A_China_71516_2016	2016.1.25	0.012	0	0	8	21.888	22	20	122
EPI686117_A_Hong_Kong_15611_2015	1444950_A_Chepstow_1180_2019	2019.3.25	1.028	1	1	7	34.302	34	30	128
EPI686117_A_Hong_Kong_15611_2015	1448200_A_Louisiana_34_2019	2019.4.24	2.006	2	2	4	14.003	13	13	19
EPI686117_A_Hong_Kong_15611_2015	1479371_A_Hawaii_31_2019	2019.4.17	1.006	1	1	3	15.523	15	15	35
EPI686117_A_Hong_Kong_15611_2015	1548016_A_Cheboksary_153_2019	2019.3.18	1.01	1	1	3	31.055	31	27	49
EPI686117_A_Hong_Kong_15611_2015	1548064_A_Tomsk_155_2019	2019.3.11	1.004	1	1	3	24.689	25	23	45
EPI686117_A_Hong_Kong_15611_2015	1548211_A_Mexico_1952_2019	2019.5.7	2.004	2	2	4	17.523	17	17	37
EPI686117_A_Hong_Kong_15611_2015	1592032_A_Hong_Kong_2671_2019	2019.6.11	1.002	1	1	3	22.73	23	21	43
EPI686117_A_Hong_Kong_15611_2015	1597372_A_Louisiana_39_2019	2019.8.25	4.006	4	4	6	30.955	30	27	102
EPI686117_A_Hong_Kong_15611_2015	1609436_A_El_Salvador_517_2019	2019.7.30	1.012	1	1	9	15.677	15	15	151
EPI686117_A_Hong_Kong_15611_2015	1609444_A_Hawaii_64_2019	2019.9.15	1.024	1	1	9	34.251	34	30	164
EPI686117_A_Hong_Kong_15611_2015	1808226_A_Jiangxi_Zhanggong_1512_2019	2019.6.11	1.002	1	1	3	23.71	24	22	28
EPI686117_A_Hong_Kong_15611_2015	CY210604_A_Idaho_41_2016	2016.11.22	0.002	0	0	2	9.579	9	9	87
EPI686117_A_Hong_Kong_15611_2015	CY211583_A_California_129_2016	2016.10.5	0	0	0	0	5.599	5	5	49
EPI686117_A_Hong_Kong_15611_2015	CY212631_A_Nevada_55_2016	2016.12.8	0.004	0	0	2	9.605	9	8	87
EPI686117_A_Hong_Kong_15611_2015	CY212887_A_California_184_2016	2016.12.13	1.002	1	1	3	9.551	9	9	87
EPI686117_A_Hong_Kong_15611_2015	CY212895_A_California_187_2016	2016.12.14	1.012	1	1	3	37.44	38	32	50
EPI686117_A_Hong_Kong_15611_2015	CY213847_A_Minnesota_76_2016	2016.10.25	0.02	0	0	6	15.507	16	14	102
EPI686117_A_Hong_Kong_15611_2015	CY214207_A_Hawaii_103_2016	2016.12.7	0.004	0	0	2	15.317	16	14	32
EPI686117_A_Hong_Kong_15611_2015	CY214479_A_Maryland_31_2016	2016.12.19	1.004	1	1	3	9.596	9	9	87
EPI686117_A_Hong_Kong_15611_2015	CY214567_A_West_Virginia_01_2017	2017.1.3	0	0	0	0	7.507	7	7	27
EPI686117_A_Hong_Kong_15611_2015	CY214879_A_California_214_2016	2016.12.31	2	2	2	2	8.561	8	8	28
EPI686117_A_Hong_Kong_15611_2015	CY218123_A_Wisconsin_08_2017	2017.1.13	0	0	0	0	8.519	8	8	28
EPI686117_A_Hong_Kong_15611_2015	CY220132_A_Texas_32_2017	2017.1.31	0.004	0	0	2	12.51	12	11	32
EPI686117_A_Hong_Kong_15611_2015	CY220180_A_New_Jersey_07_2017	2017.1.30	1	1	1	1	8.497	8	8	28
EPI686117_A_Hong_Kong_15611_2015	CY220548_A_Alabama_06_2017	2017.2.7	1.01	1	1	7	11.584	11	10	109
EPI686117_A_Hong_Kong_15611_2015	CY221923_A_Texas_47_2017	2017.2.13	0.012	0	0	6	7.671	7	7	105
EPI686117_A_Hong_Kong_15611_2015	CY223218_A_New_Mexico_11_2017	2017.2.28	0.004	0	0	2	11.579	11	10	89
EPI686117_A_Hong_Kong_15611_2015	CY223691_A_Maryland_10_2017	2017.1.31	0	0	0	0	9.499	9	9	29
EPI686117_A_Hong_Kong_15611_2015	CY223707_A_Ohio_05_2017	2017.2.7	0	0	0	0	19.273	20	17	36
EPI686117_A_Hong_Kong_15611_2015	CY223731_A_Florida_10_2017	2017.2.8	0.004	0	0	2	16.598	17	15	21
EPI686117_A_Hong_Kong_15611_2015	CY223739_A_Florida_11_2017	2017.2.13	0.022	0	0	2	19.354	20	17	86
EPI686117_A_Hong_Kong_15611_2015	CY224883_A_Arizona_06_2017	2017.1.31	2	2	2	2	9.523	9	9	29
EPI686117_A_Hong_Kong_15611_2015	CY225075_A_Georgia_06_2017	2017.2.15	2.002	2	2	4	13.63	14	12	38
EPI686117_A_Hong_Kong_15611_2015	CY227443_A_Vermont_08_2017	2017.3.2	1	1	1	1	8.521	8	8	28
EPI686117_A_Hong_Kong_15611_2015	CY227899_A_Delaware_19_2017	2017.3.21	4.016	4	4	6	20.437	21	17	37
EPI686117_A_Hong_Kong_15611_2015	CY228314_A_South_Dakota_11_2017	2017.2.13	0.014	0	0	6	14.443	15	12	101
EPI686117_A_Hong_Kong_15611_2015	CY228698_A_Wisconsin_39_2017	2017.3.19	0.004	0	0	2	19.602	20	18	24
EPI686117_A_Hong_Kong_15611_2015	CY228730_A_Arkansas_18_2017	2017.3.19	0.002	0	0	2	8.497	8	8	12
EPI686117_A_Hong_Kong_15611_2015	CY230042_A_Michigan_30_2017	2017.2.27	0.006	0	0	2	15.723	16	14	94
EPI686117_A_Hong_Kong_15611_2015	CY230282_A_Tennessee_21_2017	2017.2.20	0.004	0	0	2	19.682	20	18	96
EPI686117_A_Hong_Kong_15611_2015	CY230438_A_Delaware_19_2017	2017.3.21	4.02	4	4	6	20.585	21	19	93
EPI686117_A_Hong_Kong_15611_2015	CY230551_A_West_Virginia_09_2017	2017.2.13	1.008	1	1	5	11.611	11	10	92
EPI686117_A_Hong_Kong_15611_2015	CY230855_A_Oregon_14_2017	2017.2.28	0.008	0	0	2	8.604	8	7	86
EPI686117_A_Hong_Kong_15611_2015	CY232473_A_Florida_34_2017	2017.4.9	0.012	0	0	6	7.669	7	7	105
EPI686117_A_Hong_Kong_15611_2015	CY232567_A_North_Carolina_27_2017	2017.4.5	3.028	3	3	9	19.593	20	18	114
EPI686117_A_Hong_Kong_15611_2015	CY235613_A_Washington_40_2017	2017.4.17	0.004	0	0	2	17.616	18	16	32
EPI686117_A_Hong_Kong_15611_2015	CY235685_A_Nevada_12_2017	2017.4.25	1	1	1	1	8.521	8	8	28
EPI686117_A_Hong_Kong_15611_2015	CY242099_A_Florida_29_2017	2017.1.7	1.008	1	1	3	11.558	11	10	37
EPI686117_A_Hong_Kong_15611_2015	CY242347_A_Florida_50_2017	2017.7.26	0.008	0	0	2	11.571	11	10	89
EPI686117_A_Hong_Kong_15611_2015	CY243548_A_Alaska_30_2017	2017.6.18	0.006	0	0	2	13.616	13	12	91
EPI686117_A_Hong_Kong_15611_2015	CY243675_A_Alaska_46_2017	2017.7.31	0.006	0	0	2	14.614	14	13	92
EPI686117_A_Hong_Kong_15611_2015	CY244478_A_California_60_2017	2017.7.1	0.002	0	0	2	23.66	24	20	46
EPI686117_A_Hong_Kong_15611_2015	CY245203_A_Arizona_50_2017	2017.8.22	0.006	0	0	2	15.614	15	14	93
EPI686117_A_Hong_Kong_15611_2015	CY245459_A_Hawaii_45_2017	2017.8.22	2.013	2	2	8	15.664	15	14	97
EPI686117_A_Hong_Kong_15611_2015	CY250520_A_Arkansas_24_2017	2017.10.12	0.008	0	0	4	12.611	12	11	93
EPI686117_A_Hong_Kong_15611_2015	CY257914_A_Florida_73_2017	2017.10.15	0.006	0	0	2	13.723	13	13	91
EPI686117_A_Hong_Kong_15611_2015	CY257994_A_Massachusetts_16_2017	2017.10.12	0.004	0	0	2	17.542	17	17	37
EPI686117_A_Hong_Kong_15611_2015	CY258177_A_New_York_36_2017	2017.10.21	1.002	1	1	3	20.63	21	19	35
EPI686117_A_Hong_Kong_15611_2015	CY258305_A_Louisiana_57_2017	2017.10.28	0.012	0	0	8	14.662	14	13	150
EPI686117_A_Hong_Kong_15611_2015	CY260353_A_California_86_2017	2017.10.3	0.008	0	0	4	17.685	18	16	93
EPI686117_A_Hong_Kong_15611_2015	CY264374_A_New_Hampshire_27_2017	2017.11.21	0.012	0	0	8	12.61	12	11	90
EPI686117_A_Hong_Kong_15611_2015	CY264986_A_Pennsylvania_274_2017	2017.12.15	0.012	0	0	8	13.608	13	12	91
EPI686117_A_Hong_Kong_15611_2015	CY266079_A_Florida_87_2017	2017.10.25	0.008	0	0	4	14.611	14	13	95
