vaccineStrain	compareStrain	tipDate	mean_N	median_N	min_N	max_N	mean_S	median_S	min_S	max_S
EPI417234_A_Victoria_361_2011	CY149131_A_Boston_DOA2_218_2013	2013.1.15	4.012	4	4	6	14.432	14	14	28
EPI417234_A_Victoria_361_2011	CY149323_A_Boston_DOA2_245_2013	2013.1.25	3.008	3	3	5	10.483	10	10	24
EPI417234_A_Victoria_361_2011	CY167934_A_Boston_YGA_00008_2012	2012.12.19	4.004	4	4	6	13.341	13	13	17
EPI417234_A_Victoria_361_2011	CY168094_A_Boston_YGA_00035_2013	2013.1.10	4.01	4	4	6	11.408	11	11	56
EPI417234_A_Victoria_361_2011	CY168238_A_Boston_YGA_00054_2013	2013.1.24	3.002	3	3	5	12.351	12	12	16
EPI417234_A_Victoria_361_2011	CY168846_A_Boston_YGA_01045_2012	2012.12.25	5.01	5	5	7	26.11	26	24	55
EPI417234_A_Victoria_361_2011	CY168878_A_Boston_YGA_01049_2012	2012.12.26	4.006	4	4	6	13.394	13	13	58
EPI417234_A_Victoria_361_2011	CY169366_A_Boston_YGA_01115_2013	2013.1.1	5.01	5	5	7	12.381	12	12	26
EPI417234_A_Victoria_361_2011	CY169798_A_Boston_YGA_01173_2013	2013.1.17	4.012	4	4	6	13.431	13	13	27
EPI417234_A_Victoria_361_2011	CY169878_A_Boston_YGA_01186_2013	2013.1.21	6.008	6	6	8	13.426	13	13	27
EPI417234_A_Victoria_361_2011	CY170126_A_Boston_YGA_02003_2012	2012.12.17	3.008	3	3	5	12.396	12	12	57
EPI417234_A_Victoria_361_2011	CY170350_A_Boston_YGA_02039_2013	2013.1.19	3.002	3	3	5	13.365	13	13	17
EPI417234_A_Victoria_361_2011	CY170574_A_Santa_Clara_YGA_03016_2013	2013.1.17	4.01	4	4	6	13.408	13	13	58
EPI417234_A_Victoria_361_2011	CY170998_A_Santa_Clara_YGA_03074_2013	2013.1.8	3.008	3	3	5	11.411	11	11	56
EPI417234_A_Victoria_361_2011	CY171246_A_Chicago_YGA_04053_2012	2012.12.18	4.006	4	4	6	9.394	9	9	54
EPI417234_A_Victoria_361_2011	CY171270_A_Chicago_YGA_04056_2012	2012.12.18	6.006	6	6	8	10.415	10	10	24
EPI417234_A_Victoria_361_2011	CY171342_A_Chicago_YGA_04090_2012	2012.12.26	3.004	3	3	5	12.347	12	12	16
EPI417234_A_Victoria_361_2011	CY171406_A_Chicago_YGA_04102_2012	2012.12.27	4.004	4	4	6	10.354	10	10	24
EPI417234_A_Victoria_361_2011	CY171638_A_Chicago_YGA_04135_2013	2013.1.3	3.004	3	3	5	11.347	11	11	15
EPI417234_A_Victoria_361_2011	CY171734_A_Chicago_YGA_04198_2013	2013.1.23	5.016	5	5	7	28.125	28	26	32
EPI417234_A_Victoria_361_2011	CY182800_A_Houston_JMM_74_2012	2012.12.15	4.006	4	4	6	11.398	11	11	56
EPI417234_A_Victoria_361_2011	CY182848_A_Houston_JMM_80_2012	2012.12.18	4.002	4	4	6	11.343	11	11	15
EPI417234_A_Victoria_361_2011	CY182880_A_Houston_JMM_85_2012	2012.12.19	4.002	4	4	6	12.341	12	12	16
EPI417234_A_Victoria_361_2011	CY182960_A_Houston_JMM_96_2012	2012.12.29	5.006	5	5	7	12.404	12	12	57
EPI417234_A_Victoria_361_2011	CY183136_A_Houston_JMM_120_2013	2013.1.8	3.006	3	3	5	12.375	12	12	16
EPI417234_A_Victoria_361_2011	CY207362_A_New_York_WC_LVD_14_073_2014	2014.12.3	6.006	6	6	8	19.49	19	19	64
EPI417234_A_Victoria_361_2011	CY207634_A_New_York_WC_LVD_14_094_2014	2014.12.26	10.011	10	9	12	17.424	17	17	21
EPI417234_A_Victoria_361_2011	CY207882_A_New_York_WC_LVD_14_097_2014	2014.11.10	7.008	7	7	9	19.498	19	19	64
EPI417234_A_Victoria_361_2011	EPI614441_A_Switzerland_9715293_2013	2013.12.6	11.013	11	10	13	14.427	14	14	28
EPI417234_A_Victoria_361_2011	KF034876_A_Suzhou_1275_2013	2013.4.4	7.019	7	7	9	12.438	12	12	57
EPI417234_A_Victoria_361_2011	KR057629_A_Hawaii_39_2014	2014.8.13	2.03	2	2	4	24.233	24	24	59
EPI417234_A_Victoria_361_2011	KR057691_A_California_18_2014	2014.8.8	2.008	2	2	4	21.229	21	21	56
EPI417234_A_Victoria_361_2011	KT835748_A_Maryland_02_2015	2015.1.24	7.008	7	7	9	17.513	17	17	65
EPI417234_A_Victoria_361_2011	KT835964_A_California_20_2015	2015.1.20	2.01	2	2	4	25.209	25	25	60
EPI417234_A_Victoria_361_2011	KT836015_A_North_Carolina_25_2015	2015.1.25	6.004	6	6	8	16.499	16	16	20
EPI417234_A_Victoria_361_2011	KT836198_A_North_Carolina_03_2015	2015.1.20	6.008	6	6	8	18.53	18	18	66
EPI417234_A_Victoria_361_2011	KT836316_A_West_Virginia_07_2015	2015.1.25	6.006	6	6	8	18.513	18	18	63
EPI417234_A_Victoria_361_2011	KT836426_A_Iowa_12_2015	2015.1.30	8.01	8	8	10	20.482	20	20	35
EPI417234_A_Victoria_361_2011	KT837113_A_California_19_2014	2014.9.4	7.006	7	7	9	19.466	19	19	33
EPI417234_A_Victoria_361_2011	KT837844_A_Colorado_15_2014	2014.10.4	6.006	6	6	8	19.472	19	19	33
EPI417234_A_Victoria_361_2011	KT837873_A_Mississippi_05_2014	2014.10.14	8.008	8	8	10	19.471	19	19	33
EPI417234_A_Victoria_361_2011	KT838103_A_Maryland_28_2014	2014.10.14	6.008	6	6	8	17.502	17	17	62
EPI417234_A_Victoria_361_2011	KT838296_A_Minnesota_28_2014	2014.10.18	6.004	6	6	8	17.449	17	17	21
EPI417234_A_Victoria_361_2011	KT838328_A_Louisiana_11_2014	2014.10.21	2.006	2	2	4	23.212	23	23	31
EPI417234_A_Victoria_361_2011	KT838891_A_Georgia_04_2014	2014.11.20	6.008	6	6	8	18.457	18	18	32
EPI417234_A_Victoria_361_2011	KT838993_A_Missouri_11_2014	2014.11.18	3.012	3	3	5	25.205	25	25	60
EPI417234_A_Victoria_361_2011	KT839062_A_Texas_62_2014	2014.11.3	6.004	6	6	8	16.449	16	16	20
EPI417234_A_Victoria_361_2011	KT839395_A_Pennsylvania_49_2014	2014.11.28	6.008	6	6	8	21.514	21	21	69
EPI417234_A_Victoria_361_2011	KT839657_A_Alabama_10_2014	2014.12.4	8.008	8	8	10	18.49	18	16	63
EPI417234_A_Victoria_361_2011	KT840076_A_Tennessee_15_2014	2014.12.9	6.01	6	6	8	19.931	19	19	68
EPI417234_A_Victoria_361_2011	KT840285_A_Virginia_37_2014	2014.12.5	6.006	6	6	8	19.452	19	18	23
EPI417234_A_Victoria_361_2011	KT840798_A_Massachusetts_23_2014	2014.12.14	6.008	6	6	8	19.507	19	19	65
EPI417234_A_Victoria_361_2011	KT840865_A_Washington_60_2014	2014.12.23	3.016	3	3	7	23.238	23	23	76
EPI417234_A_Victoria_361_2011	KT841078_A_California_43_2014	2014.12.23	6.004	6	6	8	16.457	16	16	26
EPI417234_A_Victoria_361_2011	KT841228_A_North_Carolina_06_2015	2015.1.7	3.01	3	3	5	25.216	25	25	60
EPI417234_A_Victoria_361_2011	KT841571_A_Rhode_Island_05_2015	2015.1.7	6.006	6	6	8	17.469	17	17	31
EPI417234_A_Victoria_361_2011	KT841585_A_South_Dakota_01_2015	2015.1.5	6.009	6	6	8	18.53	18	18	66
EPI417234_A_Victoria_361_2011	KT841691_A_Kentucky_01_2015	2015.1.1	6.006	6	6	8	23.47	23	23	27
EPI417234_A_Victoria_361_2011	KT841712_A_Wisconsin_02_2015	2015.1.6	7.004	7	7	9	20.486	20	20	24
EPI417234_A_Victoria_361_2011	KT842043_A_Indiana_13_2015	2015.2.17	8.011	8	8	10	21.514	21	21	69
EPI417234_A_Victoria_361_2011	KT842079_A_Pennsylvania_05_2015	2015.2.6	7.008	7	7	9	21.464	21	21	25
EPI417234_A_Victoria_361_2011	KT842218_A_Delaware_18_2015	2015.2.23	6.008	6	6	8	21.46	21	21	35
EPI417234_A_Victoria_361_2011	KT842837_A_South_Dakota_35_2015	2015.3.14	6.005	6	6	8	20.462	20	20	24
EPI417234_A_Victoria_361_2011	KT842864_A_North_Dakota_06_2015	2015.3.8	6.005	6	6	8	19.466	19	19	23
EPI417234_A_Victoria_361_2011	KT843589_A_Iowa_34_2015	2015.7.30	6.008	6	6	8	20.507	20	20	66
EPI417234_A_Victoria_361_2011	KT843646_A_Alaska_26_2015	2015.6.14	7.009	7	7	9	22.495	22	22	36
EPI417234_A_Victoria_361_2011	KT843896_A_Ohio_26_2015	2015.8.17	6.008	6	6	8	19.519	19	19	68
EPI417234_A_Victoria_361_2011	KT844012_A_Iowa_28_2015	2015.7.30	6.004	6	6	8	20.451	20	20	26
EPI417234_A_Victoria_361_2011	KT844048_A_Washington_36_2015	2015.5.10	6.006	6	6	8	17.473	17	17	31
EPI417234_A_Victoria_361_2011	KT844075_A_Alaska_69_2015	2015.6.26	6.008	6	6	8	20.507	20	20	66
EPI417234_A_Victoria_361_2011	KT888272_A_Kabul_1514A01305430N_2013	2013.1.7	3.004	3	3	5	10.407	10	10	55
EPI417234_A_Victoria_361_2011	KT888276_A_Taipei_1514A02605215N_2013	2013.5.7	5.012	5	5	7	15.452	15	15	19
EPI417234_A_Victoria_361_2011	KT888277_A_Taipei_1514A02605215T_2013	2013.5.7	5.012	5	5	7	15.45	15	15	19
EPI417234_A_Victoria_361_2011	KT888280_A_Pristina_1514A06505401N_2013	2013.2.6	3.006	3	3	5	9.359	9	9	13
EPI417234_A_Victoria_361_2011	KT888284_A_Budapest_1514A07805419T_2013	2013.2.5	3.002	3	3	5	10.354	10	9	14
EPI417234_A_Victoria_361_2011	KT888285_A_Budapest_1514A07805832T_2013	2013.2.6	3.006	3	3	5	10.411	10	9	55
EPI417234_A_Victoria_361_2011	KU589864_A_New_Hampshire_40_2015	2015.9.14	7.008	7	7	9	19.564	19	19	25
EPI417234_A_Victoria_361_2011	KU590701_A_Ohio_28_2015	2015.9.17	6.006	6	6	8	18.467	18	18	32
EPI417234_A_Victoria_361_2011	KY116931_A_Alaska_232_2015	2015.9.9	6.006	6	6	8	22.498	22	22	66
EPI417234_A_Victoria_361_2011	KY487521_A_Columbia_P0079_2014	2014.12.25	6.012	6	6	8	20.457	20	20	34
EPI417234_A_Victoria_361_2011	KY509828_A_Seoul_1595_2015	2015.9.14	7.006	7	7	9	18.455	18	18	22
EPI417234_A_Victoria_361_2011	KY615536_A_Columbia_P0112_2014	2014.12.27	7.008	7	7	9	17.509	17	17	62
EPI417234_A_Victoria_361_2011	KY681484_A_Saudi_Arabia_07_2014	2014.10.4	9.009	9	8	11	16.411	16	16	20
EPI417234_A_Victoria_361_2011	KY681500_A_Saudi_Arabia_28_2015	2015.9.25	6.004	6	6	8	19.453	19	19	25
EPI417234_A_Victoria_361_2011	LC032870_A_Kyoto_13K025_2014	2014.2.5	2.008	2	2	4	19.201	19	19	54
EPI417234_A_Victoria_361_2011	LC032886_A_Kyoto_13K054_2014	2014.2.13	6.012	6	6	8	14.426	14	14	59
EPI417234_A_Victoria_361_2011	LC032990_A_Hokkaido_13H009_2014	2014.1.14	3.008	3	3	5	18.201	18	18	53
EPI417234_A_Victoria_361_2011	LC033126_A_Niigata_13F024_2014	2014.1.31	10.011	10	9	12	15.461	15	15	60
EPI417234_A_Victoria_361_2011	LC033134_A_Niigata_13F335_2014	2014.3.3	7.008	7	7	9	16.577	16	16	34
EPI417234_A_Victoria_361_2011	LC033302_A_Nagasaki_13N004_2014	2014.1.2	6.014	6	6	8	11.412	11	11	56
EPI417234_A_Victoria_361_2011	LC033310_A_Nagasaki_13N007_2014	2014.1.13	4.012	4	4	6	12.357	12	12	16
EPI417234_A_Victoria_361_2011	LC033326_A_Nagasaki_13N046_2014	2014.1.30	6.006	6	6	8	15.587	15	15	59
EPI417234_A_Victoria_361_2011	MK640848_A_China_41303_2012	2012.12.24	3.002	3	3	5	8.345	8	8	12
EPI417234_A_Victoria_361_2011	MK640849_A_China_41304_2012	2012.12.24	3.006	3	3	5	13.412	13	13	58
EPI417234_A_Victoria_361_2011	MK640850_A_China_41678_2013	2013.1.5	4.006	4	4	6	10.351	10	10	14
EPI417234_A_Victoria_361_2011	MK640851_A_China_41691_2013	2013.1.5	4.002	4	4	6	12.389	12	12	16
EPI417234_A_Victoria_361_2011	MK640852_A_China_44381_2013	2013.4.9	4.016	4	4	6	11.345	11	11	15
EPI417234_A_Victoria_361_2011	MK640853_A_China_51045_2013	2013.12.29	4.01	4	4	6	15.353	15	15	19
EPI417234_A_Victoria_361_2011	MK640854_A_China_51323_2014	2014.1.6	5.014	5	5	7	14.416	14	14	59
EPI417234_A_Victoria_361_2011	MK640855_A_China_51340_2014	2014.1.6	4.014	4	4	6	16.444	16	16	61
EPI417234_A_Victoria_361_2011	MK640856_A_China_55254_2014	2014.5.8	9.013	9	8	11	14.464	14	14	59
EPI417234_A_Victoria_361_2011	MK640857_A_China_55312_2014	2014.5.13	10.011	10	9	12	15.412	15	15	19
EPI417234_A_Victoria_361_2011	MK640859_A_China_59100_2014	2014.11.14	10.013	10	9	12	14.477	14	14	59
EPI417234_A_Victoria_361_2011	MK640865_A_China_60938_2014	2014.12.9	11.013	11	10	13	14.445	14	14	28
EPI417234_A_Victoria_361_2011	MK640867_A_China_J7525_2014	2014.12.9	9.011	9	8	11	17.404	17	17	21
EPI417234_A_Victoria_361_2011	MK640868_A_China_J7506_2014	2014.12.9	11.021	11	10	13	19.484	19	19	64
EPI417234_A_Victoria_361_2011	MK640871_A_China_60701_2014	2014.12.11	10.017	10	9	12	16.473	16	16	61
EPI417234_A_Victoria_361_2011	MK640877_A_China_61248_2014	2014.12.16	9.011	9	8	11	16.405	16	16	20
EPI417234_A_Victoria_361_2011	MK640878_A_China_61391_2014	2014.12.18	6.006	6	6	8	18.461	18	18	32
EPI417234_A_Victoria_361_2011	MK640879_A_China_61007_2014	2014.12.18	9.015	9	8	11	16.474	16	16	61
EPI417234_A_Victoria_361_2011	MK640881_A_China_60736_2014	2014.12.18	12.017	12	11	16	20.492	20	20	65
EPI417234_A_Victoria_361_2011	MK640882_A_China_60786_2014	2014.12.18	12.013	12	11	16	19.429	19	19	23
EPI417234_A_Victoria_361_2011	MK640885_A_China_61309_2014	2014.12.18	9.013	9	8	11	18.464	18	18	63
EPI417234_A_Victoria_361_2011	MK640887_A_China_61520_2014	2014.12.19	9.017	9	8	13	19.483	19	19	64
EPI417234_A_Victoria_361_2011	MK640892_A_China_61481_2014	2014.12.23	9.413	10	7	12	19.482	19	19	64
EPI417234_A_Victoria_361_2011	MK640894_A_China_62885_2015	2015.1.27	9.013	9	8	11	16.618	16	16	61
EPI417234_A_Victoria_361_2011	MK640895_A_China_62889_2015	2015.1.27	10.013	10	9	12	15.423	15	15	19
EPI417234_A_Victoria_361_2011	MK640896_A_China_62895_2015	2015.1.27	11.507	12	9	14	15.972	16	14	59
EPI417234_A_Victoria_361_2011	MK640897_A_China_63513_2015	2015.2.17	10.019	10	9	12	22.524	22	22	68
EPI417234_A_Victoria_361_2011	MK640899_A_China_66886_2015	2015.7.22	7.004	7	7	9	22.461	22	22	26
EPI417234_A_Victoria_361_2011	MK640901_A_China_67013_2015	2015.8.24	7.006	7	7	9	23.495	23	23	37
EPI417234_A_Victoria_361_2011	MK730233_A_New_York_WC_LVD_12_051_2012	2012.10.5	4.004	4	4	6	12.399	12	12	57
EPI417234_A_Victoria_361_2011	MK730273_A_New_York_WC_LVD_12_057_2012	2012.12.7	3.006	3	3	5	10.398	10	10	55
EPI417234_A_Victoria_361_2011	MK730497_A_New_York_WC_LVD_12_086_2012	2012.12.17	5.008	5	5	7	12.4	12	12	57
EPI417234_A_Victoria_361_2011	MK817973_A_Maryland_178_5D_2013	2013.2.7	4.006	4	4	6	9.353	9	9	13
EPI417234_A_Victoria_361_2011	MK818117_A_Maryland_63_5D_2013	2013.1.11	4.006	4	4	6	10.349	10	10	14
EPI417234_A_Victoria_361_2011	MK969839_A_Maryland_127_17D_2013	2013.2.4	3.01	3	3	5	13.412	13	13	58
EPI417234_A_Victoria_361_2011	MK970023_A_Maryland_22_1_2012	2012.12.12	5.006	5	5	7	9.345	9	9	13
EPI614441_A_Switzerland_9715293_2013	CY208845_A_Texas_182_2016	2016.8.31	14.025	14	13	18	27.274	27	27	47
EPI614441_A_Switzerland_9715293_2013	CY264049_A_Arizona_67_2016	2016.5.4	11.013	11	10	15	26.257	26	25	77
EPI614441_A_Switzerland_9715293_2013	EPI686117_A_Hong_Kong_15611_2015	2015.10.19	11.013	11	10	15	22.204	22	22	42
EPI614441_A_Switzerland_9715293_2013	KU591160_A_Hawaii_68_2015	2015.10.5	13.017	13	12	17	19.239	19	19	39
EPI614441_A_Switzerland_9715293_2013	KU592163_A_Hawaii_74_2015	2015.10.9	11.017	11	10	15	23.268	23	23	74
EPI614441_A_Switzerland_9715293_2013	KU592184_A_South_Dakota_39_2015	2015.10.13	11.017	11	10	15	19.23	19	19	39
EPI614441_A_Switzerland_9715293_2013	KX412042_A_Iowa_45_2015	2015.10.22	12.017	12	11	16	22.262	22	22	76
EPI614441_A_Switzerland_9715293_2013	KX413283_A_Georgia_40_2016	2016.3.6	10.611	10	9	16	18.284	18	18	71
EPI614441_A_Switzerland_9715293_2013	KX414582_A_Washington_26_2016	2016.1.19	12.013	12	11	16	23.245	23	23	43
EPI614441_A_Switzerland_9715293_2013	KX416117_A_Washington_47_2016	2016.3.14	11.019	11	10	15	25.291	25	25	76
EPI614441_A_Switzerland_9715293_2013	KX416429_A_Hawaii_28_2016	2016.2.29	12.016	12	11	16	20.244	20	20	40
EPI614441_A_Switzerland_9715293_2013	KX416829_A_Washington_55_2016	2016.4.12	10.611	10	9	16	18.298	18	18	71
EPI614441_A_Switzerland_9715293_2013	KX417005_A_Texas_136_2016	2016.4.22	10.615	10	9	16	18.694	18	18	71
EPI614441_A_Switzerland_9715293_2013	KX916993_A_California_12_2016	2016.1.12	12.015	12	11	16	21.305	21	21	73
EPI614441_A_Switzerland_9715293_2013	KX918281_A_Kentucky_26_2016	2016.4.25	11.605	11	10	17	21.252	21	20	43
EPI614441_A_Switzerland_9715293_2013	KY115915_A_Nebraska_24_2016	2016.9.19	12.023	12	11	16	27.258	27	27	47
EPI614441_A_Switzerland_9715293_2013	KY487603_A_Taipei_0020_2016	2016.1.5	11.013	11	10	15	22.29	22	22	42
EPI614441_A_Switzerland_9715293_2013	KY487612_A_Linkou_0081_2016	2016.1.26	12.019	12	11	16	27.31	27	27	82
EPI614441_A_Switzerland_9715293_2013	KY509826_A_Chungbuk_107_2016	2016.1.18	4.544	5	4	18	8.715	9	8	37
EPI614441_A_Switzerland_9715293_2013	KY509827_A_Gyeonggi_458_2016	2016.2.22	6.544	7	6	20	12.689	13	12	41
EPI614441_A_Switzerland_9715293_2013	KY615384_A_Keelung_0026_2016	2016.1.15	11.018	11	10	15	27.295	27	26	84
EPI614441_A_Switzerland_9715293_2013	KY615571_A_Taipei_0011_2015	2015.12.24	11.021	11	10	15	18.262	18	18	68
EPI614441_A_Switzerland_9715293_2013	MG984174_A_Shanghai_1_2016	2016.9.14	13.027	13	12	17	39.335	39	39	61
EPI614441_A_Switzerland_9715293_2013	MK640903_A_China_70219_2015	2015.12.25	11.021	11	10	15	23.379	23	22	74
EPI614441_A_Switzerland_9715293_2013	MK640906_A_China_71516_2016	2016.1.25	11.013	11	10	15	25.237	25	25	47
EPI686117_A_Hong_Kong_15611_2015	1444950_A_Chepstow_1180_2019	2019.3.25	1.01	1	1	7	10.094	10	10	38
EPI686117_A_Hong_Kong_15611_2015	1448200_A_Louisiana_34_2019	2019.4.24	1.038	1	1	11	18.136	18	18	68
EPI686117_A_Hong_Kong_15611_2015	1479371_A_Hawaii_31_2019	2019.4.17	0.03	0	0	10	17.132	17	17	67
EPI686117_A_Hong_Kong_15611_2015	1548016_A_Cheboksary_153_2019	2019.3.18	1.018	1	1	11	15.176	15	15	95
EPI686117_A_Hong_Kong_15611_2015	1548064_A_Tomsk_155_2019	2019.3.11	1.016	1	1	7	12.126	12	12	40
EPI686117_A_Hong_Kong_15611_2015	1548211_A_Mexico_1952_2019	2019.5.7	2.012	2	2	12	16.13	16	16	66
EPI686117_A_Hong_Kong_15611_2015	1592032_A_Hong_Kong_2671_2019	2019.6.11	2.04	2	2	12	10.251	10	10	62
EPI686117_A_Hong_Kong_15611_2015	1597372_A_Louisiana_39_2019	2019.8.25	2.006	2	0	8	15.372	15	15	43
EPI686117_A_Hong_Kong_15611_2015	1609436_A_El_Salvador_517_2019	2019.7.30	0.042	0	0	10	18.181	18	18	70
EPI686117_A_Hong_Kong_15611_2015	1609444_A_Hawaii_64_2019	2019.9.15	1.018	1	1	11	13.168	13	13	93
EPI686117_A_Hong_Kong_15611_2015	1808226_A_Jiangxi_Zhanggong_1512_2019	2019.6.11	2.024	2	2	12	8.222	8	8	90
EPI686117_A_Hong_Kong_15611_2015	CY210604_A_Idaho_41_2016	2016.11.22	1.038	1	1	11	6.255	6	6	86
EPI686117_A_Hong_Kong_15611_2015	CY211583_A_California_129_2016	2016.10.5	3.038	3	3	13	5.219	5	5	55
EPI686117_A_Hong_Kong_15611_2015	CY212631_A_Nevada_55_2016	2016.12.8	2.02	2	2	12	20.181	20	20	68
EPI686117_A_Hong_Kong_15611_2015	CY212887_A_California_184_2016	2016.12.13	0.038	0	0	10	9.258	9	9	94
EPI686117_A_Hong_Kong_15611_2015	CY212895_A_California_187_2016	2016.12.14	7.02	7	7	11	31.323	31	31	53
EPI686117_A_Hong_Kong_15611_2015	CY213847_A_Minnesota_76_2016	2016.10.25	1.032	1	1	11	16.172	16	16	85
EPI686117_A_Hong_Kong_15611_2015	CY214207_A_Hawaii_103_2016	2016.12.7	1.016	1	1	11	16.083	16	16	54
EPI686117_A_Hong_Kong_15611_2015	CY214479_A_Maryland_31_2016	2016.12.19	0.01	0	0	10	9.129	9	9	92
EPI686117_A_Hong_Kong_15611_2015	CY214567_A_West_Virginia_01_2017	2017.1.3	1.014	1	1	11	10.189	10	10	91
EPI686117_A_Hong_Kong_15611_2015	CY214879_A_California_214_2016	2016.12.31	1.038	1	1	11	5.25	5	5	86
EPI686117_A_Hong_Kong_15611_2015	CY218123_A_Wisconsin_08_2017	2017.1.13	1.028	1	1	11	6.191	6	6	56
EPI686117_A_Hong_Kong_15611_2015	CY220132_A_Texas_32_2017	2017.1.31	1.02	1	1	9	20.181	20	20	68
EPI686117_A_Hong_Kong_15611_2015	CY220180_A_New_Jersey_07_2017	2017.1.30	1.014	1	1	11	9.147	9	8	59
EPI686117_A_Hong_Kong_15611_2015	CY220548_A_Alabama_06_2017	2017.2.7	2.02	2	2	10	21.217	21	21	99
EPI686117_A_Hong_Kong_15611_2015	CY221923_A_Texas_47_2017	2017.2.13	1.004	1	1	3	11.088	11	10	15
EPI686117_A_Hong_Kong_15611_2015	CY223218_A_New_Mexico_11_2017	2017.2.28	1.048	1	1	11	19.333	19	19	102
EPI686117_A_Hong_Kong_15611_2015	CY223691_A_Maryland_10_2017	2017.1.31	0.002	0	0	2	7.065	7	6	11
EPI686117_A_Hong_Kong_15611_2015	CY223707_A_Ohio_05_2017	2017.2.7	2	2	2	2	18.117	18	16	20
EPI686117_A_Hong_Kong_15611_2015	CY223731_A_Florida_10_2017	2017.2.8	0.01	0	0	10	8.116	8	8	58
EPI686117_A_Hong_Kong_15611_2015	CY223739_A_Florida_11_2017	2017.2.13	0.012	0	0	10	14.222	14	14	58
EPI686117_A_Hong_Kong_15611_2015	CY224883_A_Arizona_06_2017	2017.1.31	0.012	0	0	10	7.156	7	7	57
EPI686117_A_Hong_Kong_15611_2015	CY225075_A_Georgia_06_2017	2017.2.15	0.01	0	0	10	7.108	7	7	57
EPI686117_A_Hong_Kong_15611_2015	CY227443_A_Vermont_08_2017	2017.3.2	1.002	1	1	3	7.052	7	7	11
EPI686117_A_Hong_Kong_15611_2015	CY227899_A_Delaware_19_2017	2017.3.21	0.012	0	0	8	11.176	11	11	45
EPI686117_A_Hong_Kong_15611_2015	CY228314_A_South_Dakota_11_2017	2017.2.13	1.026	1	1	11	13.252	13	13	87
EPI686117_A_Hong_Kong_15611_2015	CY228698_A_Wisconsin_39_2017	2017.3.19	0.038	0	0	10	9.262	9	9	90
EPI686117_A_Hong_Kong_15611_2015	CY228730_A_Arkansas_18_2017	2017.3.19	0.01	0	0	10	10.131	10	10	91
EPI686117_A_Hong_Kong_15611_2015	CY230042_A_Michigan_30_2017	2017.2.27	0.038	0	0	10	8.262	8	8	89
EPI686117_A_Hong_Kong_15611_2015	CY230282_A_Tennessee_21_2017	2017.2.20	0.01	0	0	10	8.14	8	8	88
EPI686117_A_Hong_Kong_15611_2015	CY230438_A_Delaware_19_2017	2017.3.21	0.042	0	0	10	11.316	11	11	88
EPI686117_A_Hong_Kong_15611_2015	CY230551_A_West_Virginia_09_2017	2017.2.13	2.022	2	2	12	21.189	21	21	69
EPI686117_A_Hong_Kong_15611_2015	CY230855_A_Oregon_14_2017	2017.2.28	1.018	1	1	9	24.2	24	24	72
EPI686117_A_Hong_Kong_15611_2015	CY232473_A_Florida_34_2017	2017.4.9	1.04	1	1	11	9.283	9	8	90
EPI686117_A_Hong_Kong_15611_2015	CY232567_A_North_Carolina_27_2017	2017.4.5	0.01	0	0	6	10.176	10	10	28
EPI686117_A_Hong_Kong_15611_2015	CY235613_A_Washington_40_2017	2017.4.17	1	1	1	1	11.052	11	11	15
EPI686117_A_Hong_Kong_15611_2015	CY235685_A_Nevada_12_2017	2017.4.25	0.002	0	0	2	7.05	7	7	11
EPI686117_A_Hong_Kong_15611_2015	CY242099_A_Florida_29_2017	2017.1.7	2.02	2	2	12	19.191	19	19	67
EPI686117_A_Hong_Kong_15611_2015	CY242347_A_Florida_50_2017	2017.7.26	2.024	2	2	12	20.195	20	20	68
EPI686117_A_Hong_Kong_15611_2015	CY243548_A_Alaska_30_2017	2017.6.18	1.04	1	1	11	11.26	11	11	92
EPI686117_A_Hong_Kong_15611_2015	CY243675_A_Alaska_46_2017	2017.7.31	0.022	0	0	10	11.176	11	11	96
EPI686117_A_Hong_Kong_15611_2015	CY244478_A_California_60_2017	2017.7.1	0.01	0	0	10	8.112	8	8	58
EPI686117_A_Hong_Kong_15611_2015	CY245203_A_Arizona_50_2017	2017.8.22	0.042	0	0	12	11.258	11	11	92
EPI686117_A_Hong_Kong_15611_2015	CY245459_A_Hawaii_45_2017	2017.8.22	0.014	0	0	10	15.14	15	15	97
EPI686117_A_Hong_Kong_15611_2015	CY250520_A_Arkansas_24_2017	2017.10.12	1.02	1	1	7	15.132	15	15	47
EPI686117_A_Hong_Kong_15611_2015	CY257914_A_Florida_73_2017	2017.10.15	1.002	1	1	3	13.044	13	13	17
EPI686117_A_Hong_Kong_15611_2015	CY257994_A_Massachusetts_16_2017	2017.10.12	0.04	0	0	10	8.288	8	8	58
EPI686117_A_Hong_Kong_15611_2015	CY258177_A_New_York_36_2017	2017.10.21	1.008	1	1	7	11.092	11	11	39
EPI686117_A_Hong_Kong_15611_2015	CY258305_A_Louisiana_57_2017	2017.10.28	1.012	1	1	11	14.102	14	14	64
EPI686117_A_Hong_Kong_15611_2015	CY260353_A_California_86_2017	2017.10.3	0.032	0	0	10	7.206	7	7	92
EPI686117_A_Hong_Kong_15611_2015	CY264374_A_New_Hampshire_27_2017	2017.11.21	0.04	0	0	10	14.26	14	14	95
EPI686117_A_Hong_Kong_15611_2015	CY264986_A_Pennsylvania_274_2017	2017.12.15	0.022	0	0	6	14.134	14	14	46
