vaccineStrain	compareStrain	tipDate	mean_N	median_N	min_N	max_N	mean_S	median_S	min_S	max_S
EPI417234_A_Victoria_361_2011	CY149131_A_Boston_DOA2_218_2013	2013.1.15	3.081	3	3	11	5.096	5	5	14
EPI417234_A_Victoria_361_2011	CY149323_A_Boston_DOA2_245_2013	2013.1.25	4.09	4	4	12	7.109	7	7	16
EPI417234_A_Victoria_361_2011	CY167934_A_Boston_YGA_00008_2012	2012.12.19	3.08	3	3	11	5.095	5	5	14
EPI417234_A_Victoria_361_2011	CY168094_A_Boston_YGA_00035_2013	2013.1.10	4.07	4	4	11	7.087	7	7	16
EPI417234_A_Victoria_361_2011	CY168238_A_Boston_YGA_00054_2013	2013.1.24	6.078	6	6	14	5.101	5	5	14
EPI417234_A_Victoria_361_2011	CY168846_A_Boston_YGA_01045_2012	2012.12.25	6.199	6	6	9	12.643	12	12	17
EPI417234_A_Victoria_361_2011	CY168878_A_Boston_YGA_01049_2012	2012.12.26	3.088	3	3	11	7.102	7	5	16
EPI417234_A_Victoria_361_2011	CY169366_A_Boston_YGA_01115_2013	2013.1.1	3.08	3	3	11	5.095	5	5	14
EPI417234_A_Victoria_361_2011	CY169798_A_Boston_YGA_01173_2013	2013.1.17	3.091	3	3	11	5.109	5	5	14
EPI417234_A_Victoria_361_2011	CY169878_A_Boston_YGA_01186_2013	2013.1.21	3.09	3	3	11	7.108	7	7	16
EPI417234_A_Victoria_361_2011	CY170126_A_Boston_YGA_02003_2012	2012.12.17	3.074	3	3	10	7.091	7	7	16
EPI417234_A_Victoria_361_2011	CY170350_A_Boston_YGA_02039_2013	2013.1.19	4.09	4	4	12	8.11	8	8	17
EPI417234_A_Victoria_361_2011	CY170574_A_Santa_Clara_YGA_03016_2013	2013.1.17	3.092	3	3	11	7.108	7	5	16
EPI417234_A_Victoria_361_2011	CY170998_A_Santa_Clara_YGA_03074_2013	2013.1.8	3.082	3	3	11	5.097	5	5	14
EPI417234_A_Victoria_361_2011	CY171246_A_Chicago_YGA_04053_2012	2012.12.18	3.064	3	3	10	5.083	5	5	14
EPI417234_A_Victoria_361_2011	CY171270_A_Chicago_YGA_04056_2012	2012.12.18	3.089	3	3	11	6.105	6	6	15
EPI417234_A_Victoria_361_2011	CY171342_A_Chicago_YGA_04090_2012	2012.12.26	3.086	3	3	11	5.104	5	5	14
EPI417234_A_Victoria_361_2011	CY171406_A_Chicago_YGA_04102_2012	2012.12.27	3.07	3	3	10	5.09	5	5	14
EPI417234_A_Victoria_361_2011	CY171638_A_Chicago_YGA_04135_2013	2013.1.3	3.092	3	3	11	5.112	5	5	14
EPI417234_A_Victoria_361_2011	CY171734_A_Chicago_YGA_04198_2013	2013.1.23	8.203	8	8	11	12.677	12	12	18
EPI417234_A_Victoria_361_2011	CY182800_A_Houston_JMM_74_2012	2012.12.15	3.089	3	3	11	8.105	8	6	17
EPI417234_A_Victoria_361_2011	CY182848_A_Houston_JMM_80_2012	2012.12.18	3.085	3	3	11	7.101	7	5	16
EPI417234_A_Victoria_361_2011	CY182880_A_Houston_JMM_85_2012	2012.12.19	3.089	3	3	11	8.105	8	6	17
EPI417234_A_Victoria_361_2011	CY182960_A_Houston_JMM_96_2012	2012.12.29	3.089	3	3	11	8.105	8	6	17
EPI417234_A_Victoria_361_2011	CY183136_A_Houston_JMM_120_2013	2013.1.8	4.082	4	4	12	6.099	6	6	15
EPI417234_A_Victoria_361_2011	CY207362_A_New_York_WC_LVD_14_073_2014	2014.12.3	3.06	3	3	10	9.087	9	9	18
EPI417234_A_Victoria_361_2011	CY207634_A_New_York_WC_LVD_14_094_2014	2014.12.26	6.088	6	6	14	7.101	7	7	16
EPI417234_A_Victoria_361_2011	CY207882_A_New_York_WC_LVD_14_097_2014	2014.11.10	3.057	3	3	10	8.083	8	8	17
EPI417234_A_Victoria_361_2011	EPI614441_A_Switzerland_9715293_2013	2013.12.6	4.084	4	4	12	5.103	5	5	14
EPI417234_A_Victoria_361_2011	KF034876_A_Suzhou_1275_2013	2013.4.4	3.084	3	3	11	6.1	6	5	15
EPI417234_A_Victoria_361_2011	KR057629_A_Hawaii_39_2014	2014.8.13	4.06	4	4	11	8.094	8	8	17
EPI417234_A_Victoria_361_2011	KR057691_A_California_18_2014	2014.8.8	4.064	4	4	11	8.091	8	8	17
EPI417234_A_Victoria_361_2011	KT835748_A_Maryland_02_2015	2015.1.24	3.074	3	3	11	8.113	8	8	17
EPI417234_A_Victoria_361_2011	KT835964_A_California_20_2015	2015.1.20	6.066	6	6	13	9.107	9	9	18
EPI417234_A_Victoria_361_2011	KT836015_A_North_Carolina_25_2015	2015.1.25	3.057	3	3	10	12.093	12	12	21
EPI417234_A_Victoria_361_2011	KT836198_A_North_Carolina_03_2015	2015.1.20	4.096	4	4	12	10.119	10	10	19
EPI417234_A_Victoria_361_2011	KT836316_A_West_Virginia_07_2015	2015.1.25	4.084	4	4	12	10.108	10	10	19
EPI417234_A_Victoria_361_2011	KT836426_A_Iowa_12_2015	2015.1.30	3.091	3	3	11	8.116	8	8	17
EPI417234_A_Victoria_361_2011	KT837113_A_California_19_2014	2014.9.4	4.075	4	4	11	9.096	9	9	18
EPI417234_A_Victoria_361_2011	KT837844_A_Colorado_15_2014	2014.10.4	5.065	5	5	12	10.09	10	10	19
EPI417234_A_Victoria_361_2011	KT837873_A_Mississippi_05_2014	2014.10.14	3.06	3	3	10	8.089	8	8	17
EPI417234_A_Victoria_361_2011	KT838103_A_Maryland_28_2014	2014.10.14	6.078	6	6	14	8.101	8	8	17
EPI417234_A_Victoria_361_2011	KT838296_A_Minnesota_28_2014	2014.10.18	4.06	4	4	11	8.085	8	8	17
EPI417234_A_Victoria_361_2011	KT838328_A_Louisiana_11_2014	2014.10.21	4.068	4	4	11	8.103	8	8	17
EPI417234_A_Victoria_361_2011	KT838891_A_Georgia_04_2014	2014.11.20	4.072	4	4	12	10.1	10	10	19
EPI417234_A_Victoria_361_2011	KT838993_A_Missouri_11_2014	2014.11.18	7.068	7	7	14	8.103	8	8	17
EPI417234_A_Victoria_361_2011	KT839062_A_Texas_62_2014	2014.11.3	3.088	3	3	11	8.109	8	8	17
EPI417234_A_Victoria_361_2011	KT839395_A_Pennsylvania_49_2014	2014.11.28	5.084	5	5	13	10.114	10	10	19
EPI417234_A_Victoria_361_2011	KT839657_A_Alabama_10_2014	2014.12.4	3.07	3	3	11	11.104	11	11	20
EPI417234_A_Victoria_361_2011	KT840076_A_Tennessee_15_2014	2014.12.9	3.085	3	3	11	9.106	9	9	18
EPI417234_A_Victoria_361_2011	KT840285_A_Virginia_37_2014	2014.12.5	3.095	3	3	11	11.115	11	11	20
EPI417234_A_Victoria_361_2011	KT840798_A_Massachusetts_23_2014	2014.12.14	3.074	3	3	11	9.102	9	9	18
EPI417234_A_Victoria_361_2011	KT840865_A_Washington_60_2014	2014.12.23	4.057	4	4	11	8.151	8	8	17
EPI417234_A_Victoria_361_2011	KT841078_A_California_43_2014	2014.12.23	4.09	4	4	12	10.113	10	10	19
EPI417234_A_Victoria_361_2011	KT841228_A_North_Carolina_06_2015	2015.1.7	4.097	4	4	12	9.132	9	9	18
EPI417234_A_Victoria_361_2011	KT841571_A_Rhode_Island_05_2015	2015.1.7	3.081	3	3	11	9.112	9	9	18
EPI417234_A_Victoria_361_2011	KT841585_A_South_Dakota_01_2015	2015.1.5	4.076	4	4	11	10.099	10	10	19
EPI417234_A_Victoria_361_2011	KT841691_A_Kentucky_01_2015	2015.1.1	5.065	5	5	12	10.108	10	10	19
EPI417234_A_Victoria_361_2011	KT841712_A_Wisconsin_02_2015	2015.1.6	4.07	4	4	11	10.098	10	10	19
EPI417234_A_Victoria_361_2011	KT842043_A_Indiana_13_2015	2015.2.17	7.093	7	7	15	9.122	9	9	18
EPI417234_A_Victoria_361_2011	KT842079_A_Pennsylvania_05_2015	2015.2.6	4.074	4	4	12	10.104	10	10	19
EPI417234_A_Victoria_361_2011	KT842218_A_Delaware_18_2015	2015.2.23	5.095	5	5	13	9.113	9	9	18
EPI417234_A_Victoria_361_2011	KT842837_A_South_Dakota_35_2015	2015.3.14	5.065	5	5	12	8.104	8	8	17
EPI417234_A_Victoria_361_2011	KT842864_A_North_Dakota_06_2015	2015.3.8	3.094	3	3	11	11.195	11	11	20
EPI417234_A_Victoria_361_2011	KT843589_A_Iowa_34_2015	2015.7.30	3.079	3	3	11	9.106	9	9	18
EPI417234_A_Victoria_361_2011	KT843646_A_Alaska_26_2015	2015.6.14	4.059	4	4	11	9.087	9	9	18
EPI417234_A_Victoria_361_2011	KT843896_A_Ohio_26_2015	2015.8.17	4.087	4	4	12	10.112	10	10	19
EPI417234_A_Victoria_361_2011	KT844012_A_Iowa_28_2015	2015.7.30	3.06	3	3	10	9.087	9	9	18
EPI417234_A_Victoria_361_2011	KT844048_A_Washington_36_2015	2015.5.10	3.065	3	3	11	8.102	8	8	17
EPI417234_A_Victoria_361_2011	KT844075_A_Alaska_69_2015	2015.6.26	3.084	3	3	11	9.106	9	9	18
EPI417234_A_Victoria_361_2011	KT888272_A_Kabul_1514A01305430N_2013	2013.1.7	3.09	3	3	11	6.108	6	6	15
EPI417234_A_Victoria_361_2011	KT888276_A_Taipei_1514A02605215N_2013	2013.5.7	3.09	3	3	11	6.108	6	6	15
EPI417234_A_Victoria_361_2011	KT888277_A_Taipei_1514A02605215T_2013	2013.5.7	3.082	3	3	11	6.099	6	6	15
EPI417234_A_Victoria_361_2011	KT888280_A_Pristina_1514A06505401N_2013	2013.2.6	3.074	3	3	10	6.097	6	6	17
EPI417234_A_Victoria_361_2011	KT888284_A_Budapest_1514A07805419T_2013	2013.2.5	3.089	3	3	11	6.105	6	6	15
EPI417234_A_Victoria_361_2011	KT888285_A_Budapest_1514A07805832T_2013	2013.2.6	3.074	3	3	11	6.092	6	6	15
EPI417234_A_Victoria_361_2011	KU589864_A_New_Hampshire_40_2015	2015.9.14	5.072	5	5	13	10.114	10	10	19
EPI417234_A_Victoria_361_2011	KU590701_A_Ohio_28_2015	2015.9.17	3.06	3	3	10	9.089	9	9	18
EPI417234_A_Victoria_361_2011	KY116931_A_Alaska_232_2015	2015.9.9	5.062	5	5	12	10.091	10	10	19
EPI417234_A_Victoria_361_2011	KY487521_A_Columbia_P0079_2014	2014.12.25	4.077	4	4	12	9.098	9	9	18
EPI417234_A_Victoria_361_2011	KY509828_A_Seoul_1595_2015	2015.9.14	10.121	10	10	18	14.162	14	14	23
EPI417234_A_Victoria_361_2011	KY615536_A_Columbia_P0112_2014	2014.12.27	7.579	8	7	15	12.607	13	12	24
EPI417234_A_Victoria_361_2011	KY681484_A_Saudi_Arabia_07_2014	2014.10.4	4.08	4	4	12	6.102	6	6	15
EPI417234_A_Victoria_361_2011	KY681500_A_Saudi_Arabia_28_2015	2015.9.25	4.086	4	4	12	9.112	9	9	18
EPI417234_A_Victoria_361_2011	LC032870_A_Kyoto_13K025_2014	2014.2.5	5.092	5	5	13	7.131	7	7	22
EPI417234_A_Victoria_361_2011	LC032886_A_Kyoto_13K054_2014	2014.2.13	4.074	4	4	11	6.094	6	6	15
EPI417234_A_Victoria_361_2011	LC032990_A_Hokkaido_13H009_2014	2014.1.14	4.092	4	4	12	8.129	8	8	17
EPI417234_A_Victoria_361_2011	LC033126_A_Niigata_13F024_2014	2014.1.31	5.092	5	5	13	5.11	5	5	14
EPI417234_A_Victoria_361_2011	LC033134_A_Niigata_13F335_2014	2014.3.3	5.091	5	5	13	8.117	8	8	17
EPI417234_A_Victoria_361_2011	LC033302_A_Nagasaki_13N004_2014	2014.1.2	3.074	3	3	10	7.096	7	7	16
EPI417234_A_Victoria_361_2011	LC033310_A_Nagasaki_13N007_2014	2014.1.13	3.084	3	3	11	6.103	6	6	15
EPI417234_A_Victoria_361_2011	LC033326_A_Nagasaki_13N046_2014	2014.1.30	4.09	4	4	12	7.114	7	7	16
EPI417234_A_Victoria_361_2011	MK640848_A_China_41303_2012	2012.12.24	5.092	5	5	13	7.112	7	7	16
EPI417234_A_Victoria_361_2011	MK640849_A_China_41304_2012	2012.12.24	3.082	3	3	11	6.099	6	6	15
EPI417234_A_Victoria_361_2011	MK640850_A_China_41678_2013	2013.1.5	3.093	3	3	11	6.355	6	6	15
EPI417234_A_Victoria_361_2011	MK640851_A_China_41691_2013	2013.1.5	3.089	3	3	11	7.105	7	7	16
EPI417234_A_Victoria_361_2011	MK640852_A_China_44381_2013	2013.4.9	3.078	3	3	11	6.097	6	6	15
EPI417234_A_Victoria_361_2011	MK640853_A_China_51045_2013	2013.12.29	4.08	4	4	11	8.094	8	8	17
EPI417234_A_Victoria_361_2011	MK640854_A_China_51323_2014	2014.1.6	5.093	5	5	13	8.121	8	8	17
EPI417234_A_Victoria_361_2011	MK640855_A_China_51340_2014	2014.1.6	4.092	4	4	12	10.104	10	9	19
EPI417234_A_Victoria_361_2011	MK640856_A_China_55254_2014	2014.5.8	5.082	5	5	13	5.098	5	5	14
EPI417234_A_Victoria_361_2011	MK640857_A_China_55312_2014	2014.5.13	4.092	4	4	12	5.112	5	5	14
EPI417234_A_Victoria_361_2011	MK640859_A_China_59100_2014	2014.11.14	4.086	4	4	12	5.103	5	5	14
EPI417234_A_Victoria_361_2011	MK640865_A_China_60938_2014	2014.12.9	4.091	4	4	12	6.106	6	6	15
EPI417234_A_Victoria_361_2011	MK640867_A_China_J7525_2014	2014.12.9	4.093	4	4	12	5.114	5	5	14
EPI417234_A_Victoria_361_2011	MK640868_A_China_J7506_2014	2014.12.9	5.084	5	5	13	7.107	7	7	16
EPI417234_A_Victoria_361_2011	MK640871_A_China_60701_2014	2014.12.11	4.08	4	4	12	5.098	5	5	14
EPI417234_A_Victoria_361_2011	MK640877_A_China_61248_2014	2014.12.16	4.08	4	4	12	6.098	6	6	15
EPI417234_A_Victoria_361_2011	MK640878_A_China_61391_2014	2014.12.18	3.093	3	3	11	8.114	8	8	17
EPI417234_A_Victoria_361_2011	MK640879_A_China_61007_2014	2014.12.18	6.093	6	6	14	6.119	6	6	15
EPI417234_A_Victoria_361_2011	MK640881_A_China_60736_2014	2014.12.18	4.092	4	4	12	6.109	6	6	15
EPI417234_A_Victoria_361_2011	MK640882_A_China_60786_2014	2014.12.18	4.086	4	4	12	5.102	5	5	14
EPI417234_A_Victoria_361_2011	MK640885_A_China_61309_2014	2014.12.18	4.08	4	4	12	5.098	5	5	14
EPI417234_A_Victoria_361_2011	MK640887_A_China_61520_2014	2014.12.19	4.084	4	4	12	6.101	6	6	15
EPI417234_A_Victoria_361_2011	MK640892_A_China_61481_2014	2014.12.23	5.092	5	5	13	8.117	8	8	17
EPI417234_A_Victoria_361_2011	MK640894_A_China_62885_2015	2015.1.27	4.082	4	4	12	6.105	6	6	16
EPI417234_A_Victoria_361_2011	MK640895_A_China_62889_2015	2015.1.27	4.08	4	4	12	5.098	5	5	14
EPI417234_A_Victoria_361_2011	MK640896_A_China_62895_2015	2015.1.27	5.084	5	5	13	5.104	5	5	14
EPI417234_A_Victoria_361_2011	MK640897_A_China_63513_2015	2015.2.17	6.092	6	6	14	6.113	6	6	15
EPI417234_A_Victoria_361_2011	MK640899_A_China_66886_2015	2015.7.22	3.08	3	3	11	9.102	9	9	18
EPI417234_A_Victoria_361_2011	MK640901_A_China_67013_2015	2015.8.24	3.081	3	3	11	10.113	10	10	19
EPI417234_A_Victoria_361_2011	MK730233_A_New_York_WC_LVD_12_051_2012	2012.10.5	3.078	3	3	11	6.106	6	6	15
EPI417234_A_Victoria_361_2011	MK730273_A_New_York_WC_LVD_12_057_2012	2012.12.7	5.083	5	5	13	5.104	5	5	14
EPI417234_A_Victoria_361_2011	MK730497_A_New_York_WC_LVD_12_086_2012	2012.12.17	4.065	4	4	12	6.087	6	6	15
EPI417234_A_Victoria_361_2011	MK817973_A_Maryland_178_5D_2013	2013.2.7	4.086	4	4	12	5.113	5	5	14
EPI417234_A_Victoria_361_2011	MK818117_A_Maryland_63_5D_2013	2013.1.11	3.088	3	3	11	6.114	6	6	16
EPI417234_A_Victoria_361_2011	MK969839_A_Maryland_127_17D_2013	2013.2.4	4.091	4	4	12	7.112	7	7	16
EPI417234_A_Victoria_361_2011	MK970023_A_Maryland_22_1_2012	2012.12.12	3.089	3	3	11	5.105	5	5	14
EPI614441_A_Switzerland_9715293_2013	CY208845_A_Texas_182_2016	2016.8.31	2.311	2	2	14	7.053	7	7	21
EPI614441_A_Switzerland_9715293_2013	CY264049_A_Arizona_67_2016	2016.5.4	3.31	3	3	15	4.051	4	4	16
EPI614441_A_Switzerland_9715293_2013	EPI686117_A_Hong_Kong_15611_2015	2015.10.19	3.31	3	3	15	4.049	4	4	16
EPI614441_A_Switzerland_9715293_2013	KU591160_A_Hawaii_68_2015	2015.10.5	2.288	2	2	14	4.075	4	4	16
EPI614441_A_Switzerland_9715293_2013	KU592163_A_Hawaii_74_2015	2015.10.9	2.288	2	2	14	5.047	5	5	17
EPI614441_A_Switzerland_9715293_2013	KU592184_A_South_Dakota_39_2015	2015.10.13	2.306	2	2	14	4.044	4	4	16
EPI614441_A_Switzerland_9715293_2013	KX412042_A_Iowa_45_2015	2015.10.22	2.287	2	2	14	5.034	5	3	15
EPI614441_A_Switzerland_9715293_2013	KX413283_A_Georgia_40_2016	2016.3.6	4.165	4	4	16	4.044	4	4	16
EPI614441_A_Switzerland_9715293_2013	KX414582_A_Washington_26_2016	2016.1.19	2.312	2	2	14	6.053	6	6	18
EPI614441_A_Switzerland_9715293_2013	KX416117_A_Washington_47_2016	2016.3.14	3.303	3	3	15	5.079	5	5	19
EPI614441_A_Switzerland_9715293_2013	KX416429_A_Hawaii_28_2016	2016.2.29	1.308	1	1	13	6.053	6	6	18
EPI614441_A_Switzerland_9715293_2013	KX416829_A_Washington_55_2016	2016.4.12	3.149	3	3	15	3.034	3	3	15
EPI614441_A_Switzerland_9715293_2013	KX417005_A_Texas_136_2016	2016.4.22	2.155	2	2	14	2.175	2	2	16
EPI614441_A_Switzerland_9715293_2013	KX916993_A_California_12_2016	2016.1.12	2.305	2	2	14	4.053	4	4	16
EPI614441_A_Switzerland_9715293_2013	KX918281_A_Kentucky_26_2016	2016.4.25	5.163	5	5	17	5.051	5	5	20
EPI614441_A_Switzerland_9715293_2013	KY115915_A_Nebraska_24_2016	2016.9.19	2.31	2	2	14	8.053	8	8	20
EPI614441_A_Switzerland_9715293_2013	KY487603_A_Taipei_0020_2016	2016.1.5	6.319	6	6	18	7.075	7	7	19
EPI614441_A_Switzerland_9715293_2013	KY487612_A_Linkou_0081_2016	2016.1.26	1.305	1	1	13	5.053	5	5	17
EPI614441_A_Switzerland_9715293_2013	KY509826_A_Chungbuk_107_2016	2016.1.18	2.122	2	2	6	3.029	3	3	8
EPI614441_A_Switzerland_9715293_2013	KY509827_A_Gyeonggi_458_2016	2016.2.22	7.161	7	7	18	6.107	6	6	15
EPI614441_A_Switzerland_9715293_2013	KY615384_A_Keelung_0026_2016	2016.1.15	2.292	2	2	13	5.061	5	5	14
EPI614441_A_Switzerland_9715293_2013	KY615571_A_Taipei_0011_2015	2015.12.24	3.314	3	3	15	6.05	6	5	18
EPI614441_A_Switzerland_9715293_2013	MG984174_A_Shanghai_1_2016	2016.9.14	4.31	4	4	16	9.055	9	9	21
EPI614441_A_Switzerland_9715293_2013	MK640903_A_China_70219_2015	2015.12.25	1.308	1	1	13	5.049	5	5	17
EPI614441_A_Switzerland_9715293_2013	MK640906_A_China_71516_2016	2016.1.25	3.31	3	3	15	5.053	5	5	17
EPI686117_A_Hong_Kong_15611_2015	1444950_A_Chepstow_1180_2019	2019.3.25	3.574	3	3	7	8.026	8	8	16
EPI686117_A_Hong_Kong_15611_2015	1448200_A_Louisiana_34_2019	2019.4.24	7.066	7	7	19	5.857	5	5	23
EPI686117_A_Hong_Kong_15611_2015	1479371_A_Hawaii_31_2019	2019.4.17	6.04	6	6	18	5.816	5	5	23
EPI686117_A_Hong_Kong_15611_2015	1548016_A_Cheboksary_153_2019	2019.3.18	2.577	2	2	6	7.033	7	7	15
EPI686117_A_Hong_Kong_15611_2015	1548064_A_Tomsk_155_2019	2019.3.11	0.57	0	0	4	2.018	2	2	10
EPI686117_A_Hong_Kong_15611_2015	1548211_A_Mexico_1952_2019	2019.5.7	6.064	6	6	18	6.852	6	6	24
EPI686117_A_Hong_Kong_15611_2015	1592032_A_Hong_Kong_2671_2019	2019.6.11	4.581	4	4	15	5.031	5	5	18
EPI686117_A_Hong_Kong_15611_2015	1597372_A_Louisiana_39_2019	2019.8.25	2.572	2	2	6	4.035	4	4	12
EPI686117_A_Hong_Kong_15611_2015	1609436_A_El_Salvador_517_2019	2019.7.30	6.063	6	6	18	6.862	6	6	24
EPI686117_A_Hong_Kong_15611_2015	1609444_A_Hawaii_64_2019	2019.9.15	3.582	3	3	14	7.035	7	7	20
EPI686117_A_Hong_Kong_15611_2015	1808226_A_Jiangxi_Zhanggong_1512_2019	2019.6.11	3.585	3	3	14	9.057	9	9	22
EPI686117_A_Hong_Kong_15611_2015	CY210604_A_Idaho_41_2016	2016.11.22	0.546	0	0	15	1.029	1	1	18
EPI686117_A_Hong_Kong_15611_2015	CY211583_A_California_129_2016	2016.10.5	0.556	0	0	3	2.004	2	2	4
EPI686117_A_Hong_Kong_15611_2015	CY212631_A_Nevada_55_2016	2016.12.8	1.628	1	1	5	3.014	3	3	11
EPI686117_A_Hong_Kong_15611_2015	CY212887_A_California_184_2016	2016.12.13	0.548	0	0	15	2.017	2	2	19
EPI686117_A_Hong_Kong_15611_2015	CY212895_A_California_187_2016	2016.12.14	7.335	7	7	19	8.076	8	8	20
EPI686117_A_Hong_Kong_15611_2015	CY213847_A_Minnesota_76_2016	2016.10.25	3.011	3	3	10	4.293	4	4	17
EPI686117_A_Hong_Kong_15611_2015	CY214207_A_Hawaii_103_2016	2016.12.7	3.04	3	3	15	6.356	6	6	26
EPI686117_A_Hong_Kong_15611_2015	CY214479_A_Maryland_31_2016	2016.12.19	1.563	1	1	12	4.018	4	4	17
EPI686117_A_Hong_Kong_15611_2015	CY214567_A_West_Virginia_01_2017	2017.1.3	0.554	0	0	2	0.028	0	0	2
EPI686117_A_Hong_Kong_15611_2015	CY214879_A_California_214_2016	2016.12.31	0.573	0	0	16	3.049	3	3	23
EPI686117_A_Hong_Kong_15611_2015	CY218123_A_Wisconsin_08_2017	2017.1.13	1.548	1	1	5	0.034	0	0	8
EPI686117_A_Hong_Kong_15611_2015	CY220132_A_Texas_32_2017	2017.1.31	0.624	0	0	2	3.012	3	3	5
EPI686117_A_Hong_Kong_15611_2015	CY220180_A_New_Jersey_07_2017	2017.1.30	1.576	1	1	12	6.022	6	5	19
EPI686117_A_Hong_Kong_15611_2015	CY220548_A_Alabama_06_2017	2017.2.7	1.628	1	1	5	3.02	3	3	11
EPI686117_A_Hong_Kong_15611_2015	CY221923_A_Texas_47_2017	2017.2.13	2.557	2	2	6	6.009	6	5	8
EPI686117_A_Hong_Kong_15611_2015	CY223218_A_New_Mexico_11_2017	2017.2.28	1.637	1	1	12	4.019	4	4	17
EPI686117_A_Hong_Kong_15611_2015	CY223691_A_Maryland_10_2017	2017.1.31	1.63	1	1	17	1.11	1	0	21
EPI686117_A_Hong_Kong_15611_2015	CY223707_A_Ohio_05_2017	2017.2.7	4.039	4	4	16	1.098	1	0	20
EPI686117_A_Hong_Kong_15611_2015	CY223731_A_Florida_10_2017	2017.2.8	3.002	3	3	5	2.291	2	2	6
EPI686117_A_Hong_Kong_15611_2015	CY223739_A_Florida_11_2017	2017.2.13	4.03	4	4	16	3.452	3	3	21
EPI686117_A_Hong_Kong_15611_2015	CY224883_A_Arizona_06_2017	2017.1.31	0.535	0	0	11	1.021	1	1	14
EPI686117_A_Hong_Kong_15611_2015	CY225075_A_Georgia_06_2017	2017.2.15	5.032	5	5	17	4.336	4	4	24
EPI686117_A_Hong_Kong_15611_2015	CY227443_A_Vermont_08_2017	2017.3.2	2.546	2	2	16	3.03	3	3	15
EPI686117_A_Hong_Kong_15611_2015	CY227899_A_Delaware_19_2017	2017.3.21	4.025	4	4	16	2.793	2	2	20
EPI686117_A_Hong_Kong_15611_2015	CY228314_A_South_Dakota_11_2017	2017.2.13	4.029	4	4	16	3.067	3	2	22
EPI686117_A_Hong_Kong_15611_2015	CY228698_A_Wisconsin_39_2017	2017.3.19	3.037	3	3	15	2.344	2	2	22
EPI686117_A_Hong_Kong_15611_2015	CY228730_A_Arkansas_18_2017	2017.3.19	2.557	2	2	6	3.01	3	3	5
EPI686117_A_Hong_Kong_15611_2015	CY230042_A_Michigan_30_2017	2017.2.27	2.051	2	2	9	3.306	3	3	16
EPI686117_A_Hong_Kong_15611_2015	CY230282_A_Tennessee_21_2017	2017.2.20	3.009	3	3	10	2.301	2	2	15
EPI686117_A_Hong_Kong_15611_2015	CY230438_A_Delaware_19_2017	2017.3.21	4.019	4	4	11	2.78	2	2	15
EPI686117_A_Hong_Kong_15611_2015	CY230551_A_West_Virginia_09_2017	2017.2.13	0.635	0	0	11	4.023	4	4	17
EPI686117_A_Hong_Kong_15611_2015	CY230855_A_Oregon_14_2017	2017.2.28	2.628	2	2	4	3.014	3	3	5
EPI686117_A_Hong_Kong_15611_2015	CY232473_A_Florida_34_2017	2017.4.9	1.561	1	1	12	1.022	1	0	14
EPI686117_A_Hong_Kong_15611_2015	CY232567_A_North_Carolina_27_2017	2017.4.5	5.069	5	5	17	3.868	3	3	21
EPI686117_A_Hong_Kong_15611_2015	CY235613_A_Washington_40_2017	2017.4.17	3.038	3	3	15	3.349	3	3	23
EPI686117_A_Hong_Kong_15611_2015	CY235685_A_Nevada_12_2017	2017.4.25	1.559	1	1	17	1.053	1	1	21
EPI686117_A_Hong_Kong_15611_2015	CY242099_A_Florida_29_2017	2017.1.7	0.659	0	0	16	3.06	3	3	23
EPI686117_A_Hong_Kong_15611_2015	CY242347_A_Florida_50_2017	2017.7.26	3.628	3	3	6	4.043	4	4	8
EPI686117_A_Hong_Kong_15611_2015	CY243548_A_Alaska_30_2017	2017.6.18	0.541	0	0	15	1.025	1	1	18
EPI686117_A_Hong_Kong_15611_2015	CY243675_A_Alaska_46_2017	2017.7.31	1.53	1	1	5	1.016	1	1	9
EPI686117_A_Hong_Kong_15611_2015	CY244478_A_California_60_2017	2017.7.1	5.006	5	5	7	2.296	2	2	10
EPI686117_A_Hong_Kong_15611_2015	CY245203_A_Arizona_50_2017	2017.8.22	0.53	0	0	4	1.018	1	1	9
EPI686117_A_Hong_Kong_15611_2015	CY245459_A_Hawaii_45_2017	2017.8.22	1.539	1	1	16	2.025	2	2	19
EPI686117_A_Hong_Kong_15611_2015	CY250520_A_Arkansas_24_2017	2017.10.12	0.537	0	0	11	1.021	1	1	14
EPI686117_A_Hong_Kong_15611_2015	CY257914_A_Florida_73_2017	2017.10.15	0.524	0	0	2	2.008	2	2	4
EPI686117_A_Hong_Kong_15611_2015	CY257994_A_Massachusetts_16_2017	2017.10.12	1.525	1	1	3	3.018	3	3	5
EPI686117_A_Hong_Kong_15611_2015	CY258177_A_New_York_36_2017	2017.10.21	1.568	1	1	5	1.014	1	1	9
EPI686117_A_Hong_Kong_15611_2015	CY258305_A_Louisiana_57_2017	2017.10.28	0.53	0	0	4	1.016	1	1	9
EPI686117_A_Hong_Kong_15611_2015	CY260353_A_California_86_2017	2017.10.3	0.564	0	0	2	3.006	3	3	5
EPI686117_A_Hong_Kong_15611_2015	CY264374_A_New_Hampshire_27_2017	2017.11.21	0.532	0	0	4	1.02	1	1	9
EPI686117_A_Hong_Kong_15611_2015	CY264986_A_Pennsylvania_274_2017	2017.12.15	0.535	0	0	11	1.023	1	1	14
