vaccineStrain	compareStrain	tipDate	mean_N	median_N	min_N	max_N	mean_S	median_S	min_S	max_S
EPI577969_A_Perth_16_2009	CY167515_A_Tennessee_F2018A_2011	2011.1.24	15.049277510189	15	15	19	17.6369025565024	18	16	24
EPI577969_A_Perth_16_2009	CY167571_A_Tennessee_F2031A_2011	2011.2.7	14.0503890329752	14	14	18	17.6491293071508	18	16	24
EPI577969_A_Perth_16_2009	EPI417234_A_Victoria_361_2011	2011.10.24	15.6194886995183	15	15	21	12.6024453501297	13	11	17
EPI577969_A_Perth_16_2009	EPI556813_A_Texas_50_2012	2012.4.15	18.6224527602816	18	18	24	15.6105965172286	16	14	21
EPI577969_A_Perth_16_2009	KC882441_A_Iowa_19_2010	2010.12.30	14.0466839570211	14	14	18	17.6313449425713	18	16	22
EPI577969_A_Perth_16_2009	KC882476_A_Texas_24_2010	2010.12.31	14.0489070025936	14	14	18	17.6331974805484	18	16	24
EPI577969_A_Perth_16_2009	KC882565_A_New_Jersey_01_2011	2011.1.11	14.0422378658763	14	14	16	10.597258243794	11	9	15
EPI577969_A_Perth_16_2009	KC882641_A_Texas_06_2011	2011.2.5	15.049277510189	15	15	19	17.6376435716932	18	16	24
EPI577969_A_Perth_16_2009	KC892843_A_Nevada_12_2012	2012.3.30	17.0700259355317	17	17	21	24.6191181919229	25	22	32
EPI577969_A_Perth_16_2009	KR137644_A_Bethesda_NIH12_2011	2011.2.15	14.4053353093738	14	14	18	16.6528343831049	17	15	21
EPI577969_A_Perth_16_2009	KT888257_A_Moscow_1514A00504942N_2012	2012.1.19	14.400889218229	14	14	18	15.7417562060022	16	14	24
EPI577969_A_Perth_16_2009	KT888258_A_Moscow_1514A00504950T_2012	2012.1.11	16.0466839570211	16	16	18	13.6398666172657	14	12	20
EPI577969_A_Perth_16_2009	KT888259_A_Moscow_1514A00505149T_2012	2012.4.12	17.0963319748055	17	17	21	15.6702482400889	16	14	22
EPI577969_A_Perth_16_2009	KT888260_A_Moscow_1514A00505153N_2012	2012.3.23	17.0955909596147	17	17	21	15.6717302704705	16	14	22
EPI577969_A_Perth_16_2009	KT888261_A_Moscow_1514A00505162N_2012	2012.4.13	17.0955909596147	17	17	21	15.6702482400889	16	14	22
EPI577969_A_Perth_16_2009	KT888262_A_Mexico_City_1514A00904139N_CP2_2010	2010.12.29	14.0496480177844	14	14	18	19.6372730640978	20	18	26
EPI577969_A_Perth_16_2009	KT888267_A_Amman_1514A01004462T_2012	2012.1.11	17.6287513894035	17	17	23	16.6309744349759	17	15	24
EPI577969_A_Perth_16_2009	KT888268_A_Amman_1514A01004465T_2011	2011.12.5	17.6280103742127	17	17	23	16.6257873286402	17	15	24
EPI577969_A_Perth_16_2009	KT888275_A_Hong_Kong_1514A01704826T_2011	2011.11.15	18.6231937754724	18	18	24	16.6120785476102	17	15	22
EPI577969_A_Perth_16_2009	KT888279_A_Prague_1514A06404885N_2012	2012.4.12	17.6306039273805	17	17	23	16.6183771767321	17	15	22
EPI577969_A_Perth_16_2009	KT888281_A_Sarajevo_1514A06604486N_2012	2012.1.11	16.0537236013338	16	16	20	20.6598740274176	21	19	27
EPI577969_A_Perth_16_2009	KT888283_A_Budapest_1514A07804502N_2011	2011.12.12	14.0414968506854	14	14	16	11.6165246387551	12	10	18
EPI577969_A_Perth_16_2009	KT888944_A_Yokosuka_SE680_2012	2012.1.24	14.0444609114487	14	14	16	19.6257873286402	20	17	26
EPI577969_A_Perth_16_2009	KT888945_A_Yokosuka_SE863_2012	2012.2.3	15.0459429418303	15	15	17	13.6361615413116	14	12	20
EPI577969_A_Perth_16_2009	KT889082_A_Japan_17_2012	2012.1.31	14.0444609114487	14	14	16	16.6280103742127	17	14	23
EPI577969_A_Perth_16_2009	KT889083_A_Korea_18_2012	2012.1.24	17.6261578362356	17	17	23	15.6150426083735	16	14	21
EPI577969_A_Perth_16_2009	KT889087_A_Japan_22_2011	2011.12.20	17.0503890329752	17	17	21	20.652093367914	21	19	27
EPI577969_A_Perth_16_2009	KT889091_A_Japan_26_2012	2012.3.5	17.1000370507595	17	17	21	16.6765468692108	17	15	23
EPI577969_A_Perth_16_2009	KT889099_A_Korea_37_2012	2012.1.19	18.6224527602816	18	18	24	14.622823267877	15	13	21
EPI577969_A_Perth_16_2009	KT889102_A_Kyrgyzstan_40_2012	2012.1.12	18.6224527602816	18	18	24	14.6120785476102	15	13	20
EPI577969_A_Perth_16_2009	KT889103_A_Kyrgyzstan_41_2012	2012.1.12	18.6224527602816	18	18	24	14.6120785476102	15	13	20
EPI577969_A_Perth_16_2009	KT889104_A_Japan_42_2012	2012.1.31	14.0444609114487	14	14	16	16.6287513894035	17	14	23
EPI577969_A_Perth_16_2009	KT889105_A_Japan_43_2012	2012.2.5	14.0444609114487	14	14	16	16.6272693590219	17	14	23
EPI577969_A_Perth_16_2009	KT889107_A_Korea_45_2012	2012.1.13	15.0437198962579	15	15	17	14.63467951093	15	13	21
EPI577969_A_Perth_16_2009	KT889108_A_Korea_47_2012	2012.1.20	17.6224527602816	17	17	23	15.6157836235643	16	14	21
EPI577969_A_Perth_16_2009	MK640845_A_China_38887_2012	2012.8.29	18.6165246387551	18	18	24	19.6721007780659	20	18	25
EPI577969_A_Perth_16_2009	MK640846_A_China_38888_2012	2012.8.29	18.6257873286402	18	18	24	16.6224527602816	17	15	22
EPI577969_A_Perth_16_2009	MK640847_A_China_39207_2012	2012.9.26	19.6120785476102	19	19	25	17.6239347906632	18	16	23
EPI577969_A_Perth_16_2009	MK729833_A_New_York_WC_LVD_10_001_2010	2010.11.4	12.039273805113	12	12	14	9.59021859948129	10	8	14
EPI577969_A_Perth_16_2009	MK729873_A_New_York_WC_LVD_10_006_2010	2010.12.16	10.3423490181549	12	8	14	9.67914042237866	10	8	14
EPI417234_A_Victoria_361_2011	CY134779_A_Texas_JMM_8_2012	2012.11.20	16.5968877361986	17	14	22	24.7732493516117	24	22	30
EPI417234_A_Victoria_361_2011	CY135131_A_Texas_JMM_54_2012	2012.12.6	4.02037791774731	4	4	6	10.7599110781771	11	10	14
EPI417234_A_Victoria_361_2011	CY148427_A_Boston_DOA2_112_2012	2012.12.4	5.03742126713598	5	5	9	7.76361615413116	8	7	12
EPI417234_A_Victoria_361_2011	CY148547_A_Boston_DOA2_128_2012	2012.12.18	6.03593923675435	6	6	10	8.76065209336791	9	8	13
EPI417234_A_Victoria_361_2011	CY148707_A_Boston_DOA2_149_2013	2013.1.9	6.02482400889218	6	6	8	11.7851055946647	12	11	16
EPI417234_A_Victoria_361_2011	CY148787_A_Boston_DOA2_161_2013	2013.1.2	5.03075213041867	5	5	7	12.7854761022601	13	12	18
EPI417234_A_Victoria_361_2011	CY148923_A_Boston_DOA2_180_2013	2013.1.13	6.02185994812894	6	6	8	9.77436087439792	10	9	13
EPI417234_A_Victoria_361_2011	CY149131_A_Boston_DOA2_218_2013	2013.1.15	7.02111893293813	7	7	9	6.79733234531308	7	6	11
EPI417234_A_Victoria_361_2011	CY149323_A_Boston_DOA2_245_2013	2013.1.25	6.02185994812894	6	6	8	9.77732493516117	10	9	13
EPI417234_A_Victoria_361_2011	CY167934_A_Boston_YGA_00008_2012	2012.12.19	7.02111893293813	7	7	9	7.76176361615413	8	7	11
EPI417234_A_Victoria_361_2011	CY168094_A_Boston_YGA_00035_2013	2013.1.10	6.02185994812894	6	6	8	9.77436087439792	10	9	13
EPI417234_A_Victoria_361_2011	CY168238_A_Boston_YGA_00054_2013	2013.1.24	7.02260096331975	7	7	9	12.7880696554279	13	12	16
EPI417234_A_Victoria_361_2011	CY168846_A_Boston_YGA_01045_2012	2012.12.25	13.5924416450537	14	12	19	21.7621341237495	21	19	27
EPI417234_A_Victoria_361_2011	CY168878_A_Boston_YGA_01049_2012	2012.12.26	5.02037791774731	5	5	7	10.7658391997036	11	10	14
EPI417234_A_Victoria_361_2011	CY169366_A_Boston_YGA_01115_2013	2013.1.1	7.02185994812894	7	7	9	7.76843275287143	8	7	11
EPI417234_A_Victoria_361_2011	CY169798_A_Boston_YGA_01173_2013	2013.1.17	7.02111893293813	7	7	9	6.79659133012227	7	6	11
EPI417234_A_Victoria_361_2011	CY169878_A_Boston_YGA_01186_2013	2013.1.21	5.02482400889218	5	5	7	13.7639866617266	14	13	17
EPI417234_A_Victoria_361_2011	CY170126_A_Boston_YGA_02003_2012	2012.12.17	6.02778806965543	6	6	8	9.76769173768062	10	9	13
EPI417234_A_Victoria_361_2011	CY170350_A_Boston_YGA_02039_2013	2013.1.19	5.02037791774731	5	5	7	11.7865876250463	12	11	16
EPI417234_A_Victoria_361_2011	CY170574_A_Santa_Clara_YGA_03016_2013	2013.1.17	5.02223045572434	5	5	7	8.77547239718414	9	8	13
EPI417234_A_Victoria_361_2011	CY170998_A_Santa_Clara_YGA_03074_2013	2013.1.8	4.02185994812894	4	4	6	11.7873286402371	12	11	16
EPI417234_A_Victoria_361_2011	CY171246_A_Chicago_YGA_04053_2012	2012.12.18	4.02037791774731	4	4	6	11.7617636161541	12	11	15
EPI417234_A_Victoria_361_2011	CY171270_A_Chicago_YGA_04056_2012	2012.12.18	5.02185994812894	5	5	7	12.7573175250093	13	12	16
EPI417234_A_Victoria_361_2011	CY171342_A_Chicago_YGA_04090_2012	2012.12.26	5.02185994812894	5	5	7	13.7713968136347	14	13	17
EPI417234_A_Victoria_361_2011	CY171406_A_Chicago_YGA_04102_2012	2012.12.27	4.02037791774731	4	4	6	11.7617636161541	12	11	15
EPI417234_A_Victoria_361_2011	CY171638_A_Chicago_YGA_04135_2013	2013.1.3	5.02037791774731	5	5	7	12.7669507224898	13	12	17
EPI417234_A_Victoria_361_2011	CY171734_A_Chicago_YGA_04198_2013	2013.1.23	13.5961467210078	14	12	19	23.7751018895887	23	21	29
EPI417234_A_Victoria_361_2011	CY182800_A_Houston_JMM_74_2012	2012.12.15	4.02037791774731	4	4	6	10.7606520933679	11	10	14
EPI417234_A_Victoria_361_2011	CY182848_A_Houston_JMM_80_2012	2012.12.18	4.02037791774731	4	4	6	8.76287513894035	9	8	12
EPI417234_A_Victoria_361_2011	CY182880_A_Houston_JMM_85_2012	2012.12.19	4.02037791774731	4	4	6	8.76287513894035	9	8	12
EPI417234_A_Victoria_361_2011	CY182960_A_Houston_JMM_96_2012	2012.12.29	4.02037791774731	4	4	6	8.76361615413116	9	8	12
EPI417234_A_Victoria_361_2011	CY183136_A_Houston_JMM_120_2013	2013.1.8	7.02185994812894	7	7	9	11.7791774731382	12	11	16
EPI417234_A_Victoria_361_2011	CY207362_A_New_York_WC_LVD_14_073_2014	2014.12.3	12.0307521304187	12	12	14	16.7943682845498	17	16	20
EPI417234_A_Victoria_361_2011	CY207634_A_New_York_WC_LVD_14_094_2014	2014.12.26	11.3542052612079	11	11	15	13.8006669136717	14	12	18
EPI417234_A_Victoria_361_2011	CY207882_A_New_York_WC_LVD_14_097_2014	2014.11.10	11.0307521304187	11	11	13	15.8258614301593	16	15	20
EPI417234_A_Victoria_361_2011	EPI614441_A_Switzerland_9715293_2013	2013.12.6	10.0251945164876	10	10	12	9.78065950351982	10	9	13
EPI417234_A_Victoria_361_2011	KF034876_A_Suzhou_1275_2013	2013.4.4	6.02260096331975	6	6	8	8.77547239718414	9	7	13
EPI417234_A_Victoria_361_2011	KR057629_A_Hawaii_39_2014	2014.8.13	10.0400148203038	10	10	12	14.8380881808077	15	14	20
EPI417234_A_Victoria_361_2011	KR057691_A_California_18_2014	2014.8.8	14.0226009633197	14	14	16	9.82400889218229	10	9	14
EPI417234_A_Victoria_361_2011	KT835748_A_Maryland_02_2015	2015.1.24	13.0326046683957	13	13	15	13.8321600592812	14	13	18
EPI417234_A_Victoria_361_2011	KT835964_A_California_20_2015	2015.1.20	13.0359392367544	13	13	15	11.8262319377547	12	11	16
EPI417234_A_Victoria_361_2011	KT836015_A_North_Carolina_25_2015	2015.1.25	11.0292701000371	11	11	13	13.8269729529455	14	13	18
EPI417234_A_Victoria_361_2011	KT836198_A_North_Carolina_03_2015	2015.1.20	12.0329751759911	12	12	14	12.8277139681363	13	12	17
EPI417234_A_Victoria_361_2011	KT836316_A_West_Virginia_07_2015	2015.1.25	12.0329751759911	12	12	14	15.8306780288996	16	15	20
EPI417234_A_Victoria_361_2011	KT836426_A_Iowa_12_2015	2015.1.30	12.0307521304187	12	12	14	15.8699518340126	16	14	20
EPI417234_A_Victoria_361_2011	KT837113_A_California_19_2014	2014.9.4	12.0292701000371	12	12	14	12.8232678769915	13	12	17
EPI417234_A_Victoria_361_2011	KT837844_A_Colorado_15_2014	2014.10.4	11.0292701000371	11	11	13	13.8240088921823	14	13	18
EPI417234_A_Victoria_361_2011	KT837873_A_Mississippi_05_2014	2014.10.14	12.0292701000371	12	12	14	13.829195998518	14	13	18
EPI417234_A_Victoria_361_2011	KT838103_A_Maryland_28_2014	2014.10.14	11.0311226380141	11	11	13	12.8240088921823	13	12	17
EPI417234_A_Victoria_361_2011	KT838296_A_Minnesota_28_2014	2014.10.18	11.0300111152279	11	11	13	11.8240088921823	12	11	16
EPI417234_A_Victoria_361_2011	KT838328_A_Louisiana_11_2014	2014.10.21	13.0351982215635	13	13	15	10.8232678769915	11	10	15
EPI417234_A_Victoria_361_2011	KT838891_A_Georgia_04_2014	2014.11.20	12.0292701000371	12	12	14	12.8262319377547	13	12	17
EPI417234_A_Victoria_361_2011	KT838993_A_Missouri_11_2014	2014.11.18	15.0351982215635	15	15	17	11.8240088921823	12	11	16
EPI417234_A_Victoria_361_2011	KT839062_A_Texas_62_2014	2014.11.3	13.0300111152279	13	13	15	13.8232678769915	14	13	18
EPI417234_A_Victoria_361_2011	KT839395_A_Pennsylvania_49_2014	2014.11.28	13.0300111152279	13	13	17	10.8217858466099	11	10	15
EPI417234_A_Victoria_361_2011	KT839657_A_Alabama_10_2014	2014.12.4	12.0300111152279	12	12	14	13.8225268618007	14	13	18
EPI417234_A_Victoria_361_2011	KT840076_A_Tennessee_15_2014	2014.12.9	12.0314931456095	12	12	14	13.8284549833272	14	13	18
EPI417234_A_Victoria_361_2011	KT840285_A_Virginia_37_2014	2014.12.5	11.0300111152279	11	11	13	12.8269729529455	13	12	17
EPI417234_A_Victoria_361_2011	KT840798_A_Massachusetts_23_2014	2014.12.14	11.0300111152279	11	11	13	15.7951092997406	16	15	19
EPI417234_A_Victoria_361_2011	KT840865_A_Washington_60_2014	2014.12.23	14.0226009633197	14	14	16	10.8228973693961	11	10	15
EPI417234_A_Victoria_361_2011	KT841078_A_California_43_2014	2014.12.23	11.0300111152279	11	11	13	16.793627269359	17	16	20
EPI417234_A_Victoria_361_2011	KT841228_A_North_Carolina_06_2015	2015.1.7	13.0351982215635	13	13	15	10.8277139681363	11	10	15
EPI417234_A_Victoria_361_2011	KT841571_A_Rhode_Island_05_2015	2015.1.7	11.0314931456095	11	11	13	17.7995553908855	18	17	21
EPI417234_A_Victoria_361_2011	KT841585_A_South_Dakota_01_2015	2015.1.5	11.0307521304187	11	11	13	12.8277139681363	13	12	17
EPI417234_A_Victoria_361_2011	KT841691_A_Kentucky_01_2015	2015.1.1	13.0300111152279	13	13	15	12.8277139681363	13	12	17
EPI417234_A_Victoria_361_2011	KT841712_A_Wisconsin_02_2015	2015.1.6	11.0307521304187	11	11	13	13.8284549833272	14	13	18
EPI417234_A_Victoria_361_2011	KT842043_A_Indiana_13_2015	2015.2.17	13.0377917747314	13	13	15	18.8499444238607	19	17	23
EPI417234_A_Victoria_361_2011	KT842079_A_Pennsylvania_05_2015	2015.2.6	11.0307521304187	11	11	13	16.8432752871434	17	16	21
EPI417234_A_Victoria_361_2011	KT842218_A_Delaware_18_2015	2015.2.23	11.0307521304187	11	11	13	14.8314190440904	15	14	19
EPI417234_A_Victoria_361_2011	KT842837_A_South_Dakota_35_2015	2015.3.14	11.0307521304187	11	11	13	12.8477213782883	13	12	17
EPI417234_A_Victoria_361_2011	KT842864_A_North_Dakota_06_2015	2015.3.8	13.0377917747314	13	13	15	13.846609855502	14	13	18
EPI417234_A_Victoria_361_2011	KT843589_A_Iowa_34_2015	2015.7.30	11.0314931456095	11	11	13	19.807336050389	20	19	23
EPI417234_A_Victoria_361_2011	KT843646_A_Alaska_26_2015	2015.6.14	12.0340866987773	12	12	14	20.8347536124491	21	19	25
EPI417234_A_Victoria_361_2011	KT843896_A_Ohio_26_2015	2015.8.17	12.0322341608003	12	12	14	16.805483512412	17	16	20
EPI417234_A_Victoria_361_2011	KT844012_A_Iowa_28_2015	2015.7.30	11.0314931456095	11	11	13	20.8065950351982	21	20	24
EPI417234_A_Victoria_361_2011	KT844048_A_Washington_36_2015	2015.5.10	16.0318636532049	16	16	18	13.8321600592812	14	13	18
EPI417234_A_Victoria_361_2011	KT844075_A_Alaska_69_2015	2015.6.26	11.0318636532049	11	11	13	18.8080770655798	19	18	22
EPI417234_A_Victoria_361_2011	KT888272_A_Kabul_1514A01305430N_2013	2013.1.7	5.02482400889218	5	5	7	13.8032604668396	14	12	18
EPI417234_A_Victoria_361_2011	KT888276_A_Taipei_1514A02605215N_2013	2013.5.7	5.02185994812894	5	5	7	8.76139310855872	9	8	12
EPI417234_A_Victoria_361_2011	KT888277_A_Taipei_1514A02605215T_2013	2013.5.7	5.02185994812894	5	5	7	8.76213412374954	9	8	12
EPI417234_A_Victoria_361_2011	KT888280_A_Pristina_1514A06505401N_2013	2013.2.6	6.02556502408299	6	6	8	8.77436087439792	9	8	12
EPI417234_A_Victoria_361_2011	KT888284_A_Budapest_1514A07805419T_2013	2013.2.5	5.02556502408299	5	5	7	14.7869581326417	15	13	19
EPI417234_A_Victoria_361_2011	KT888285_A_Budapest_1514A07805832T_2013	2013.2.6	5.02556502408299	5	5	7	14.7876991478325	15	13	19
EPI417234_A_Victoria_361_2011	KU589864_A_New_Hampshire_40_2015	2015.9.14	14.0351982215635	14	14	16	16.0459429418303	16	15	20
EPI417234_A_Victoria_361_2011	KU590701_A_Ohio_28_2015	2015.9.17	12.0333456835865	12	12	14	20.807336050389	21	20	25
EPI417234_A_Victoria_361_2011	KY116931_A_Alaska_232_2015	2015.9.9	14.0322341608003	14	14	16	17.8103001111523	18	17	21
EPI417234_A_Victoria_361_2011	KY487521_A_Columbia_P0079_2014	2014.12.25	13.0303816228233	13	13	15	13.8232678769915	14	13	18
EPI417234_A_Victoria_361_2011	KY509828_A_Seoul_1595_2015	2015.9.14	12.0326046683957	12	12	14	16.7995553908855	17	16	20
EPI417234_A_Victoria_361_2011	KY615536_A_Columbia_P0112_2014	2014.12.27	11.0292701000371	11	11	13	12.8254909225639	13	12	17
EPI417234_A_Victoria_361_2011	KY681484_A_Saudi_Arabia_07_2014	2014.10.4	10.353464246017	10	10	14	11.7958503149315	12	10	15
EPI417234_A_Victoria_361_2011	KY681500_A_Saudi_Arabia_28_2015	2015.9.25	11.0314931456095	11	11	13	19.8065950351982	20	19	23
EPI417234_A_Victoria_361_2011	LC032870_A_Kyoto_13K025_2014	2014.2.5	8.02185994812894	8	8	10	8.81030011115228	9	8	13
EPI417234_A_Victoria_361_2011	LC032886_A_Kyoto_13K054_2014	2014.2.13	7.02408299370137	7	7	9	8.77954798073361	9	8	13
EPI417234_A_Victoria_361_2011	LC032990_A_Hokkaido_13H009_2014	2014.1.14	9.02482400889218	9	9	11	8.81363467951093	9	8	13
EPI417234_A_Victoria_361_2011	LC033126_A_Niigata_13F024_2014	2014.1.31	10.0266765468692	10	10	12	10.8051130048166	11	10	14
EPI417234_A_Victoria_361_2011	LC033134_A_Niigata_13F335_2014	2014.3.3	6.02778806965543	6	6	8	14.7858466098555	15	14	18
EPI417234_A_Victoria_361_2011	LC033302_A_Nagasaki_13N004_2014	2014.1.2	7.02630603927381	7	7	9	9.78399407187847	10	9	14
EPI417234_A_Victoria_361_2011	LC033310_A_Nagasaki_13N007_2014	2014.1.13	7.02482400889218	7	7	9	8.77880696554279	9	8	13
EPI417234_A_Victoria_361_2011	LC033326_A_Nagasaki_13N046_2014	2014.1.30	7.02630603927381	7	7	9	16.8440163023342	17	16	21
EPI417234_A_Victoria_361_2011	MK640848_A_China_41303_2012	2012.12.24	6.02408299370137	6	6	8	8.77843645794739	9	8	12
EPI417234_A_Victoria_361_2011	MK640849_A_China_41304_2012	2012.12.24	6.02111893293813	6	6	8	7.76324564653575	8	7	11
EPI417234_A_Victoria_361_2011	MK640850_A_China_41678_2013	2013.1.5	6.02630603927381	6	6	8	11.779918488329	12	11	15
EPI417234_A_Victoria_361_2011	MK640851_A_China_41691_2013	2013.1.5	5.02037791774731	5	5	7	14.7869581326417	15	14	19
EPI417234_A_Victoria_361_2011	MK640852_A_China_44381_2013	2013.4.9	7.02185994812894	7	7	9	6.77436087439793	7	6	11
EPI417234_A_Victoria_361_2011	MK640853_A_China_51045_2013	2013.12.29	8.02223045572434	8	8	10	10.7739903668025	11	10	15
EPI417234_A_Victoria_361_2011	MK640854_A_China_51323_2014	2014.1.6	7.02408299370137	7	7	9	10.7832530566877	11	10	15
EPI417234_A_Victoria_361_2011	MK640855_A_China_51340_2014	2014.1.6	7.02260096331975	7	7	9	10.7888106706187	11	10	15
EPI417234_A_Victoria_361_2011	MK640856_A_China_55254_2014	2014.5.8	10.0251945164876	10	10	12	10.7880696554279	11	10	14
EPI417234_A_Victoria_361_2011	MK640857_A_China_55312_2014	2014.5.13	11.0270470544646	11	11	13	12.7888106706187	13	12	17
EPI417234_A_Victoria_361_2011	MK640859_A_China_59100_2014	2014.11.14	11.0288995924416	11	11	13	11.8017784364579	12	11	16
EPI417234_A_Victoria_361_2011	MK640865_A_China_60938_2014	2014.12.9	13.0292701000371	13	13	15	15.8043719896258	16	15	21
EPI417234_A_Victoria_361_2011	MK640867_A_China_J7525_2014	2014.12.9	12.0263060392738	12	12	14	14.803630974435	15	14	18
EPI417234_A_Victoria_361_2011	MK640868_A_China_J7506_2014	2014.12.9	13.02741756206	13	13	15	13.7991848832901	14	13	18
EPI417234_A_Victoria_361_2011	MK640871_A_China_60701_2014	2014.12.11	11.0259355316784	11	11	13	11.7865876250463	12	11	15
EPI417234_A_Victoria_361_2011	MK640877_A_China_61248_2014	2014.12.16	10.0266765468692	10	10	12	12.791774731382	13	12	16
EPI417234_A_Victoria_361_2011	MK640878_A_China_61391_2014	2014.12.18	12.0263060392738	12	12	14	11.8088180807707	12	11	15
EPI417234_A_Victoria_361_2011	MK640879_A_China_61007_2014	2014.12.18	15.0314931456095	15	15	17	12.829195998518	13	12	17
EPI417234_A_Victoria_361_2011	MK640881_A_China_60736_2014	2014.12.18	11.02741756206	11	11	13	13.8043719896258	14	13	17
EPI417234_A_Victoria_361_2011	MK640882_A_China_60786_2014	2014.12.18	11.0266765468692	11	11	13	14.7958503149315	15	14	19
EPI417234_A_Victoria_361_2011	MK640885_A_China_61309_2014	2014.12.18	10.0259355316784	10	10	12	12.7910337161912	13	12	16
EPI417234_A_Victoria_361_2011	MK640887_A_China_61520_2014	2014.12.19	12.0296406076325	12	12	14	13.793627269359	14	13	18
EPI417234_A_Victoria_361_2011	MK640892_A_China_61481_2014	2014.12.23	13.0318636532049	13	13	15	17.8358651352353	18	17	22
EPI417234_A_Victoria_361_2011	MK640894_A_China_62885_2015	2015.1.27	13.0344572063727	13	13	15	18.8747684327529	19	18	24
EPI417234_A_Victoria_361_2011	MK640895_A_China_62889_2015	2015.1.27	13.0403853278992	13	13	17	16.8469803630974	17	16	22
EPI417234_A_Victoria_361_2011	MK640896_A_China_62895_2015	2015.1.27	12.0366802519452	12	11	14	18.8384586884031	19	18	23
EPI417234_A_Victoria_361_2011	MK640897_A_China_63513_2015	2015.2.17	12.0329751759911	12	12	14	13.8558725453872	14	13	19
EPI417234_A_Victoria_361_2011	MK640899_A_China_66886_2015	2015.7.22	13.0340866987773	13	13	15	15.8069655427936	16	15	19
EPI417234_A_Victoria_361_2011	MK640901_A_China_67013_2015	2015.8.24	12.0318636532049	12	12	14	17.8217858466099	18	17	22
EPI417234_A_Victoria_361_2011	MK730233_A_New_York_WC_LVD_12_051_2012	2012.10.5	6.02556502408299	6	6	10	12.8088180807707	13	12	17
EPI417234_A_Victoria_361_2011	MK730273_A_New_York_WC_LVD_12_057_2012	2012.12.7	6.02185994812894	6	6	8	12.764357169322	13	12	16
EPI417234_A_Victoria_361_2011	MK730497_A_New_York_WC_LVD_12_086_2012	2012.12.17	8.02111893293812	8	8	10	6.76843275287143	7	6	10
EPI417234_A_Victoria_361_2011	MK817973_A_Maryland_178_5D_2013	2013.2.7	7.02334197851056	7	7	9	9.80251945164876	10	9	14
EPI417234_A_Victoria_361_2011	MK818117_A_Maryland_63_5D_2013	2013.1.11	7.02260096331975	7	7	9	9.80251945164876	10	9	14
EPI417234_A_Victoria_361_2011	MK969839_A_Maryland_127_17D_2013	2013.2.4	6.02185994812894	6	6	8	9.77436087439792	10	9	13
EPI417234_A_Victoria_361_2011	MK970023_A_Maryland_22_1_2012	2012.12.12	7.90700259355317	8	6	10	12.7699147832531	13	12	17
EPI614441_A_Switzerland_9715293_2013	CY208845_A_Texas_182_2016	2016.8.31	19.1908114116339	19	18	22	16.2404594294183	17	14	21
EPI614441_A_Switzerland_9715293_2013	CY264049_A_Arizona_67_2016	2016.5.4	19.1937754723972	19	19	22	23.1800666913672	24	21	27
EPI614441_A_Switzerland_9715293_2013	EPI686117_A_Hong_Kong_15611_2015	2015.10.19	16.1893293812523	16	16	19	17.1722860318637	18	15	20
EPI614441_A_Switzerland_9715293_2013	KU591160_A_Hawaii_68_2015	2015.10.5	16.1922934420156	16	16	19	17.196369025565	18	15	22
EPI614441_A_Switzerland_9715293_2013	KU592163_A_Hawaii_74_2015	2015.10.9	15.1871063356799	15	15	18	14.4060763245647	15	12	19
EPI614441_A_Switzerland_9715293_2013	KU592184_A_South_Dakota_39_2015	2015.10.13	15.1893293812523	15	15	18	20.1722860318637	21	18	23
EPI614441_A_Switzerland_9715293_2013	KX412042_A_Iowa_45_2015	2015.10.22	18.6917376806225	19	18	21	16.7465728047425	17	14	21
EPI614441_A_Switzerland_9715293_2013	KX413283_A_Georgia_40_2016	2016.3.6	2.70952204520193	3	2	6	9.36791404223787	9	8	14
EPI614441_A_Switzerland_9715293_2013	KX414582_A_Washington_26_2016	2016.1.19	15.1900703964431	15	14	18	14.2167469433123	15	12	19
EPI614441_A_Switzerland_9715293_2013	KX416117_A_Washington_47_2016	2016.3.14	16.1878473508707	16	16	19	13.4205261207855	14	11	18
EPI614441_A_Switzerland_9715293_2013	KX416429_A_Hawaii_28_2016	2016.2.29	16.2211930344572	16	15	20	16.2208225268618	17	14	21
EPI614441_A_Switzerland_9715293_2013	KX416829_A_Washington_55_2016	2016.4.12	4.701370878103	5	4	8	6.38718043719896	6	5	11
EPI614441_A_Switzerland_9715293_2013	KX417005_A_Texas_136_2016	2016.4.22	5.70915153760652	6	5	9	7.37161911819192	7	7	12
EPI614441_A_Switzerland_9715293_2013	KX916993_A_California_12_2016	2016.1.12	15.194516487588	15	15	18	19.1985920711375	20	17	24
EPI614441_A_Switzerland_9715293_2013	KX918281_A_Kentucky_26_2016	2016.4.25	3.69692478695813	4	3	7	9.38273434605409	9	8	14
EPI614441_A_Switzerland_9715293_2013	KY115915_A_Nebraska_24_2016	2016.9.19	20.1893293812523	20	19	23	15.2282326787699	16	13	20
EPI614441_A_Switzerland_9715293_2013	KY487603_A_Taipei_0020_2016	2016.1.5	18.1908114116339	18	18	21	18.1834012597258	19	16	21
EPI614441_A_Switzerland_9715293_2013	KY487612_A_Linkou_0081_2016	2016.1.26	14.1900703964431	14	14	17	16.1763616154131	17	14	19
EPI614441_A_Switzerland_9715293_2013	KY509826_A_Chungbuk_107_2016	2016.1.18	4.01074472026677	4	4	6	4.03112263801408	4	3	7
