vaccineStrain	compareStrain	tipDate	mean_N	median_N	min_N	max_N	mean_S	median_S	min_S	max_S
EPI417234_A_Victoria_361_2011	CY149131_A_Boston_DOA2_218_2013	2013.1.15	2.049	2	2	4	7.907	8	7	12
EPI417234_A_Victoria_361_2011	CY149323_A_Boston_DOA2_245_2013	2013.1.25	2.079	2	2	30	5.963	6	5	35
EPI417234_A_Victoria_361_2011	CY167934_A_Boston_YGA_00008_2012	2012.12.19	2.083	2	2	30	6.949	7	6	36
EPI417234_A_Victoria_361_2011	CY168094_A_Boston_YGA_00035_2013	2013.1.10	3.083	3	3	31	7.959	8	7	37
EPI417234_A_Victoria_361_2011	CY168238_A_Boston_YGA_00054_2013	2013.1.24	3.058	3	3	5	7.919	8	7	12
EPI417234_A_Victoria_361_2011	CY168846_A_Boston_YGA_01045_2012	2012.12.25	8.971	8	8	22	23.138	23	23	33
EPI417234_A_Victoria_361_2011	CY168878_A_Boston_YGA_01049_2012	2012.12.26	3.049	3	3	5	8.906	9	8	13
EPI417234_A_Victoria_361_2011	CY169366_A_Boston_YGA_01115_2013	2013.1.1	3.049	3	3	5	7.921	8	7	12
EPI417234_A_Victoria_361_2011	CY169798_A_Boston_YGA_01173_2013	2013.1.17	2.052	2	2	5	7.911	8	7	12
EPI417234_A_Victoria_361_2011	CY169878_A_Boston_YGA_01186_2013	2013.1.21	2.056	2	2	5	9.933	10	9	15
EPI417234_A_Victoria_361_2011	CY170126_A_Boston_YGA_02003_2012	2012.12.17	2.049	2	2	4	5.901	6	5	10
EPI417234_A_Victoria_361_2011	CY170350_A_Boston_YGA_02039_2013	2013.1.19	5.053	5	5	7	8.963	9	8	14
EPI417234_A_Victoria_361_2011	CY170574_A_Santa_Clara_YGA_03016_2013	2013.1.17	2.051	2	2	4	8.916	9	8	13
EPI417234_A_Victoria_361_2011	CY170998_A_Santa_Clara_YGA_03074_2013	2013.1.8	2.076	2	2	22	10.952	11	10	38
EPI417234_A_Victoria_361_2011	CY171246_A_Chicago_YGA_04053_2012	2012.12.18	3.049	3	3	5	10.902	11	10	15
EPI417234_A_Victoria_361_2011	CY171270_A_Chicago_YGA_04056_2012	2012.12.18	2.051	2	2	4	7.906	8	7	12
EPI417234_A_Victoria_361_2011	CY171342_A_Chicago_YGA_04090_2012	2012.12.26	3.052	3	3	6	7.912	8	7	12
EPI417234_A_Victoria_361_2011	CY171406_A_Chicago_YGA_04102_2012	2012.12.27	3.049	3	3	5	10.908	11	10	16
EPI417234_A_Victoria_361_2011	CY171638_A_Chicago_YGA_04135_2013	2013.1.3	3.049	3	3	5	10.91	11	10	16
EPI417234_A_Victoria_361_2011	CY171734_A_Chicago_YGA_04198_2013	2013.1.23	8.959	8	8	12	18.632	18	18	23
EPI417234_A_Victoria_361_2011	CY182800_A_Houston_JMM_74_2012	2012.12.15	2.051	2	2	4	8.903	9	8	13
EPI417234_A_Victoria_361_2011	CY182848_A_Houston_JMM_80_2012	2012.12.18	3.051	3	3	5	8.903	9	8	13
EPI417234_A_Victoria_361_2011	CY182880_A_Houston_JMM_85_2012	2012.12.19	4.049	4	4	6	7.912	8	7	12
EPI417234_A_Victoria_361_2011	CY182960_A_Houston_JMM_96_2012	2012.12.29	2.051	2	2	4	8.903	9	8	13
EPI417234_A_Victoria_361_2011	CY183136_A_Houston_JMM_120_2013	2013.1.8	3.061	3	3	5	9.934	10	9	14
EPI417234_A_Victoria_361_2011	CY207362_A_New_York_WC_LVD_14_073_2014	2014.12.3	7.056	7	7	9	9.943	10	9	14
EPI417234_A_Victoria_361_2011	CY207634_A_New_York_WC_LVD_14_094_2014	2014.12.26	8.078	8	8	12	16.52	16	15	21
EPI417234_A_Victoria_361_2011	CY207882_A_New_York_WC_LVD_14_097_2014	2014.11.10	6.078	6	6	26	8.952	9	8	36
EPI417234_A_Victoria_361_2011	EPI614441_A_Switzerland_9715293_2013	2013.12.6	4.092	4	4	36	13.979	14	13	48
EPI417234_A_Victoria_361_2011	KF034876_A_Suzhou_1275_2013	2013.4.4	2.058	2	2	8	10.979	11	10	26
EPI417234_A_Victoria_361_2011	KR057629_A_Hawaii_39_2014	2014.8.13	10.976	10	8	15	19.625	20	19	23
EPI417234_A_Victoria_361_2011	KR057691_A_California_18_2014	2014.8.8	5.064	5	5	7	11.956	12	11	17
EPI417234_A_Victoria_361_2011	KT835748_A_Maryland_02_2015	2015.1.24	5.064	5	5	7	8.934	9	8	13
EPI417234_A_Victoria_361_2011	KT835964_A_California_20_2015	2015.1.20	7.094	7	7	35	15.014	15	14	44
EPI417234_A_Victoria_361_2011	KT836015_A_North_Carolina_25_2015	2015.1.25	5.08	5	5	25	9.958	10	9	37
EPI417234_A_Victoria_361_2011	KT836198_A_North_Carolina_03_2015	2015.1.20	6.062	6	6	8	12.943	13	12	17
EPI417234_A_Victoria_361_2011	KT836316_A_West_Virginia_07_2015	2015.1.25	5.057	5	5	7	12.941	13	12	17
EPI417234_A_Victoria_361_2011	KT836426_A_Iowa_12_2015	2015.1.30	6.058	6	6	8	8.933	9	8	13
EPI417234_A_Victoria_361_2011	KT837113_A_California_19_2014	2014.9.4	5.058	5	5	7	11.933	12	11	16
EPI417234_A_Victoria_361_2011	KT837844_A_Colorado_15_2014	2014.10.4	5.058	5	5	7	11.933	12	11	16
EPI417234_A_Victoria_361_2011	KT837873_A_Mississippi_05_2014	2014.10.14	6.058	6	6	8	8.925	9	8	13
EPI417234_A_Victoria_361_2011	KT838103_A_Maryland_28_2014	2014.10.14	6.078	6	6	26	8.958	9	8	36
EPI417234_A_Victoria_361_2011	KT838296_A_Minnesota_28_2014	2014.10.18	8.059	8	8	11	9.927	10	9	14
EPI417234_A_Victoria_361_2011	KT838328_A_Louisiana_11_2014	2014.10.21	7.064	7	7	10	14.976	15	14	19
EPI417234_A_Victoria_361_2011	KT838891_A_Georgia_04_2014	2014.11.20	5.055	5	5	7	8.929	9	8	13
EPI417234_A_Victoria_361_2011	KT838993_A_Missouri_11_2014	2014.11.18	7.061	7	7	10	14.974	15	14	19
EPI417234_A_Victoria_361_2011	KT839062_A_Texas_62_2014	2014.11.3	5.075	5	5	25	12.953	13	12	40
EPI417234_A_Victoria_361_2011	KT839395_A_Pennsylvania_49_2014	2014.11.28	6.059	6	6	10	11.931	12	11	16
EPI417234_A_Victoria_361_2011	KT839657_A_Alabama_10_2014	2014.12.4	6.062	6	6	8	14.941	15	14	19
EPI417234_A_Victoria_361_2011	KT840076_A_Tennessee_15_2014	2014.12.9	6.058	6	6	8	10.929	11	10	15
EPI417234_A_Victoria_361_2011	KT840285_A_Virginia_37_2014	2014.12.5	6.058	6	6	8	11.933	12	11	16
EPI417234_A_Victoria_361_2011	KT840798_A_Massachusetts_23_2014	2014.12.14	7.075	7	7	27	10.966	11	10	38
EPI417234_A_Victoria_361_2011	KT840865_A_Washington_60_2014	2014.12.23	12.018	12	11	16	14.592	15	13	18
EPI417234_A_Victoria_361_2011	KT841078_A_California_43_2014	2014.12.23	7.082	7	7	10	9.943	10	9	14
EPI417234_A_Victoria_361_2011	KT841228_A_North_Carolina_06_2015	2015.1.7	8.06	8	8	10	15.984	16	15	20
EPI417234_A_Victoria_361_2011	KT841571_A_Rhode_Island_05_2015	2015.1.7	8.056	8	8	10	9.945	10	9	14
EPI417234_A_Victoria_361_2011	KT841585_A_South_Dakota_01_2015	2015.1.5	6.085	6	6	34	11.965	12	11	41
EPI417234_A_Victoria_361_2011	KT841691_A_Kentucky_01_2015	2015.1.1	5.058	5	5	7	12.935	13	12	17
EPI417234_A_Victoria_361_2011	KT841712_A_Wisconsin_02_2015	2015.1.6	7.06	7	7	9	13.932	14	13	18
EPI417234_A_Victoria_361_2011	KT842043_A_Indiana_13_2015	2015.2.17	5.064	5	5	7	10.935	11	10	15
EPI417234_A_Victoria_361_2011	KT842079_A_Pennsylvania_05_2015	2015.2.6	7.08	7	7	10	11.944	12	11	16
EPI417234_A_Victoria_361_2011	KT842218_A_Delaware_18_2015	2015.2.23	6.084	6	6	26	9.97	10	9	37
EPI417234_A_Victoria_361_2011	KT842837_A_South_Dakota_35_2015	2015.3.14	9.069	9	9	11	12.976	13	11	17
EPI417234_A_Victoria_361_2011	KT842864_A_North_Dakota_06_2015	2015.3.8	6.058	6	6	8	12.953	13	12	17
EPI417234_A_Victoria_361_2011	KT843589_A_Iowa_34_2015	2015.7.30	7.076	7	7	27	9.973	10	9	37
EPI417234_A_Victoria_361_2011	KT843646_A_Alaska_26_2015	2015.6.14	7.056	7	7	9	14.953	15	14	20
EPI417234_A_Victoria_361_2011	KT843896_A_Ohio_26_2015	2015.8.17	7.056	7	7	9	12.948	13	12	17
EPI417234_A_Victoria_361_2011	KT844012_A_Iowa_28_2015	2015.7.30	7.056	7	7	9	9.943	10	9	14
EPI417234_A_Victoria_361_2011	KT844048_A_Washington_36_2015	2015.5.10	6.056	6	6	8	12.943	13	12	17
EPI417234_A_Victoria_361_2011	KT844075_A_Alaska_69_2015	2015.6.26	7.075	7	7	27	9.969	10	9	37
EPI417234_A_Victoria_361_2011	KT888272_A_Kabul_1514A01305430N_2013	2013.1.7	4.089	4	4	32	11.968	12	11	41
EPI417234_A_Victoria_361_2011	KT888276_A_Taipei_1514A02605215N_2013	2013.5.7	3.053	3	3	5	7.923	8	7	12
EPI417234_A_Victoria_361_2011	KT888277_A_Taipei_1514A02605215T_2013	2013.5.7	3.053	3	3	5	7.923	8	7	12
EPI417234_A_Victoria_361_2011	KT888280_A_Pristina_1514A06505401N_2013	2013.2.6	3.049	3	3	5	7.919	8	7	12
EPI417234_A_Victoria_361_2011	KT888284_A_Budapest_1514A07805419T_2013	2013.2.5	5.059	5	5	8	10.942	11	10	16
EPI417234_A_Victoria_361_2011	KT888285_A_Budapest_1514A07805832T_2013	2013.2.6	5.059	5	5	8	11.934	12	11	16
EPI417234_A_Victoria_361_2011	KU589864_A_New_Hampshire_40_2015	2015.9.14	5.057	5	5	7	15.513	15	14	20
EPI417234_A_Victoria_361_2011	KU590701_A_Ohio_28_2015	2015.9.17	7.083	7	7	35	9.969	10	9	39
EPI417234_A_Victoria_361_2011	KY116931_A_Alaska_232_2015	2015.9.9	9.057	9	9	11	11.953	12	11	16
EPI417234_A_Victoria_361_2011	KY487521_A_Columbia_P0079_2014	2014.12.25	6.058	6	6	8	9.923	10	9	14
EPI417234_A_Victoria_361_2011	KY509828_A_Seoul_1595_2015	2015.9.14	9.059	9	9	11	12.949	13	12	17
EPI417234_A_Victoria_361_2011	KY615536_A_Columbia_P0112_2014	2014.12.27	5.084	5	5	25	11.96	12	11	37
EPI417234_A_Victoria_361_2011	KY681484_A_Saudi_Arabia_07_2014	2014.10.4	7.072	7	7	11	15.535	15	14	23
EPI417234_A_Victoria_361_2011	KY681500_A_Saudi_Arabia_28_2015	2015.9.25	8.075	8	8	28	10.967	11	10	38
EPI417234_A_Victoria_361_2011	LC032870_A_Kyoto_13K025_2014	2014.2.5	9.011	8.5	6	13	12.578	13	12	16
EPI417234_A_Victoria_361_2011	LC032886_A_Kyoto_13K054_2014	2014.2.13	6.057	6	6	8	10.965	11	10	19
EPI417234_A_Victoria_361_2011	LC032990_A_Hokkaido_13H009_2014	2014.1.14	11.012	10.5	8	15	12.58	13	12	15
EPI417234_A_Victoria_361_2011	LC033126_A_Niigata_13F024_2014	2014.1.31	4.077	4	4	24	13.969	14	13	41
EPI417234_A_Victoria_361_2011	LC033134_A_Niigata_13F335_2014	2014.3.3	15.486	16	12	19	12.085	12	9	18
EPI417234_A_Victoria_361_2011	LC033302_A_Nagasaki_13N004_2014	2014.1.2	6.105	6	6	34	14.012	14	13	43
EPI417234_A_Victoria_361_2011	LC033310_A_Nagasaki_13N007_2014	2014.1.13	4.055	4	4	6	11.951	12	11	17
EPI417234_A_Victoria_361_2011	LC033326_A_Nagasaki_13N046_2014	2014.1.30	5.057	5	5	7	8.952	9	8	13
EPI417234_A_Victoria_361_2011	MK640848_A_China_41303_2012	2012.12.24	2.049	2	2	4	6.905	7	6	11
EPI417234_A_Victoria_361_2011	MK640849_A_China_41304_2012	2012.12.24	5.049	5	5	7	5.909	6	5	10
EPI417234_A_Victoria_361_2011	MK640850_A_China_41678_2013	2013.1.5	3.051	3	3	5	7.911	8	7	12
EPI417234_A_Victoria_361_2011	MK640851_A_China_41691_2013	2013.1.5	3.08	3	3	29	9.993	10	9	41
EPI417234_A_Victoria_361_2011	MK640852_A_China_44381_2013	2013.4.9	4.089	4	4	32	9.979	10	9	39
EPI417234_A_Victoria_361_2011	MK640853_A_China_51045_2013	2013.12.29	5.055	5	5	7	11.93	12	11	16
EPI417234_A_Victoria_361_2011	MK640854_A_China_51323_2014	2014.1.6	4.055	4	4	6	9.957	10	9	15
EPI417234_A_Victoria_361_2011	MK640855_A_China_51340_2014	2014.1.6	4.089	4	4	32	10.009	10	9	41
EPI417234_A_Victoria_361_2011	MK640856_A_China_55254_2014	2014.5.8	7.059	7	7	9	14.945	15	14	19
EPI417234_A_Victoria_361_2011	MK640857_A_China_55312_2014	2014.5.13	5.057	5	5	7	17.961	18	17	24
EPI417234_A_Victoria_361_2011	MK640859_A_China_59100_2014	2014.11.14	5.681	5	5	9	16.967	17	16	21
EPI417234_A_Victoria_361_2011	MK640865_A_China_60938_2014	2014.12.9	7.058	7	7	9	15.946	16	15	20
EPI417234_A_Victoria_361_2011	MK640867_A_China_J7525_2014	2014.12.9	5.094	5	5	37	17.993	18	17	52
EPI417234_A_Victoria_361_2011	MK640868_A_China_J7506_2014	2014.12.9	7.057	7	7	9	13.94	14	13	18
EPI417234_A_Victoria_361_2011	MK640871_A_China_60701_2014	2014.12.11	6.094	6	6	38	17.024	17	16	51
EPI417234_A_Victoria_361_2011	MK640877_A_China_61248_2014	2014.12.16	4.057	4	4	6	17.952	18	17	22
EPI417234_A_Victoria_361_2011	MK640878_A_China_61391_2014	2014.12.18	6.058	6	6	8	10.937	11	10	15
EPI417234_A_Victoria_361_2011	MK640879_A_China_61007_2014	2014.12.18	6.094	6	6	38	15.983	16	15	50
EPI417234_A_Victoria_361_2011	MK640881_A_China_60736_2014	2014.12.18	6.061	6	6	8	15.947	16	15	20
EPI417234_A_Victoria_361_2011	MK640882_A_China_60786_2014	2014.12.18	8.059	8	8	10	15.95	16	15	20
EPI417234_A_Victoria_361_2011	MK640885_A_China_61309_2014	2014.12.18	5.057	5	5	7	14.953	15	14	19
EPI417234_A_Victoria_361_2011	MK640887_A_China_61520_2014	2014.12.19	6.094	6	6	38	13.988	14	13	48
EPI417234_A_Victoria_361_2011	MK640892_A_China_61481_2014	2014.12.23	5.092	5	5	37	18.005	18	17	52
EPI417234_A_Victoria_361_2011	MK640894_A_China_62885_2015	2015.1.27	5.065	5	5	7	19.173	19	18	24
EPI417234_A_Victoria_361_2011	MK640895_A_China_62889_2015	2015.1.27	6.088	6	5	30	14.987	15	14	44
EPI417234_A_Victoria_361_2011	MK640896_A_China_62895_2015	2015.1.27	6.061	6	6	8	14.986	15	14	19
EPI417234_A_Victoria_361_2011	MK640897_A_China_63513_2015	2015.2.17	8.563	9	8	11	16.478	16	15	20
EPI417234_A_Victoria_361_2011	MK640899_A_China_66886_2015	2015.7.22	9.061	9	9	11	13.957	14	13	18
EPI417234_A_Victoria_361_2011	MK640901_A_China_67013_2015	2015.8.24	8.084	8	8	36	11.983	12	11	41
EPI417234_A_Victoria_361_2011	MK730233_A_New_York_WC_LVD_12_051_2012	2012.10.5	4.07	4	4	24	6.996	7	6	34
EPI417234_A_Victoria_361_2011	MK730273_A_New_York_WC_LVD_12_057_2012	2012.12.7	4.05	4	4	6	7.907	8	7	12
EPI417234_A_Victoria_361_2011	MK730497_A_New_York_WC_LVD_12_086_2012	2012.12.17	3.075	3	3	23	7.943	8	7	33
EPI417234_A_Victoria_361_2011	MK817973_A_Maryland_178_5D_2013	2013.2.7	2.051	2	2	5	12.931	13	12	17
EPI417234_A_Victoria_361_2011	MK818117_A_Maryland_63_5D_2013	2013.1.11	2.048	2	2	4	11.924	12	11	16
EPI417234_A_Victoria_361_2011	MK969839_A_Maryland_127_17D_2013	2013.2.4	2.055	2	2	8	8.927	9	8	24
EPI417234_A_Victoria_361_2011	MK970023_A_Maryland_22_1_2012	2012.12.12	2.048	2	2	4	11.907	12	11	16
EPI614441_A_Switzerland_9715293_2013	CY208845_A_Texas_182_2016	2016.8.31	6.835	7	6	42	11.947	12	11	54
EPI614441_A_Switzerland_9715293_2013	CY264049_A_Arizona_67_2016	2016.5.4	7.824	8	7	41	12.922	13	12	51
EPI614441_A_Switzerland_9715293_2013	EPI686117_A_Hong_Kong_15611_2015	2015.10.19	7.822	8	7	41	11.91	12	11	50
EPI614441_A_Switzerland_9715293_2013	KU591160_A_Hawaii_68_2015	2015.10.5	6.823	7	6	40	12.902	13	12	51
EPI614441_A_Switzerland_9715293_2013	KU592163_A_Hawaii_74_2015	2015.10.9	5.623	5	4	38	11.904	12	11	50
EPI614441_A_Switzerland_9715293_2013	KU592184_A_South_Dakota_39_2015	2015.10.13	6.823	7	6	40	8.906	9	8	47
EPI614441_A_Switzerland_9715293_2013	KX412042_A_Iowa_45_2015	2015.10.22	4.825	5	4	38	13.892	14	13	54
EPI614441_A_Switzerland_9715293_2013	KX413283_A_Georgia_40_2016	2016.3.6	9.06	9	8	41	15.426	15	15	52
EPI614441_A_Switzerland_9715293_2013	KX414582_A_Washington_26_2016	2016.1.19	6.831	7	6	42	9.908	10	9	48
EPI614441_A_Switzerland_9715293_2013	KX416117_A_Washington_47_2016	2016.3.14	6.623	6	5	41	9.922	10	9	50
EPI614441_A_Switzerland_9715293_2013	KX416429_A_Hawaii_28_2016	2016.2.29	7.827	8	7	41	11.962	12	11	50
EPI614441_A_Switzerland_9715293_2013	KX416829_A_Washington_55_2016	2016.4.12	7.06	7	6	39	14.416	14	14	54
EPI614441_A_Switzerland_9715293_2013	KX417005_A_Texas_136_2016	2016.4.22	8.058	8	7	40	13.388	13	13	48
EPI614441_A_Switzerland_9715293_2013	KX916993_A_California_12_2016	2016.1.12	8.829	9	8	44	8.908	9	8	47
EPI614441_A_Switzerland_9715293_2013	KX918281_A_Kentucky_26_2016	2016.4.25	9.062	9	8	43	17.41	17	17	52
EPI614441_A_Switzerland_9715293_2013	KY115915_A_Nebraska_24_2016	2016.9.19	6.833	7	6	40	12.908	13	12	49
EPI614441_A_Switzerland_9715293_2013	KY487603_A_Taipei_0020_2016	2016.1.5	9.83	10	9	43	11.922	12	11	50
EPI614441_A_Switzerland_9715293_2013	KY487612_A_Linkou_0081_2016	2016.1.26	8.865	9	8	42	17.012	17	16	56
EPI614441_A_Switzerland_9715293_2013	KY509826_A_Chungbuk_107_2016	2016.1.18	9.826	10	9	43	10.916	11	10	49
EPI614441_A_Switzerland_9715293_2013	KY509827_A_Gyeonggi_458_2016	2016.2.22	13.822	14	13	47	10.914	11	10	49
EPI614441_A_Switzerland_9715293_2013	KY615384_A_Keelung_0026_2016	2016.1.15	7.631	7	6	40	11.937	12	11	50
EPI614441_A_Switzerland_9715293_2013	KY615571_A_Taipei_0011_2015	2015.12.24	4.829	5	4	38	8.903	9	8	47
EPI614441_A_Switzerland_9715293_2013	MG984174_A_Shanghai_1_2016	2016.9.14	8.827	9	8	40	12.913	13	12	53
EPI614441_A_Switzerland_9715293_2013	MK640903_A_China_70219_2015	2015.12.25	7.822	8	7	41	13.929	14	13	54
EPI614441_A_Switzerland_9715293_2013	MK640906_A_China_71516_2016	2016.1.25	8.824	9	8	42	10.912	11	10	49
EPI686117_A_Hong_Kong_15611_2015	1444950_A_Chepstow_1180_2019	2019.3.25	7.656	8	7	41	8.13	8	8	48
EPI686117_A_Hong_Kong_15611_2015	1448200_A_Louisiana_34_2019	2019.4.24	9.756	10	9	46	9.113	9	9	53
EPI686117_A_Hong_Kong_15611_2015	1479371_A_Hawaii_31_2019	2019.4.17	10.512	11	10	13	12.037	12	12	14
EPI686117_A_Hong_Kong_15611_2015	1548016_A_Cheboksary_153_2019	2019.3.18	6.658	7	6	40	6.132	6	6	46
EPI686117_A_Hong_Kong_15611_2015	1548064_A_Tomsk_155_2019	2019.3.11	9.781	10	9	23	10.288	10	10	23
EPI686117_A_Hong_Kong_15611_2015	1548211_A_Mexico_1952_2019	2019.5.7	10.51	11	10	13	9.031	9	9	11
EPI686117_A_Hong_Kong_15611_2015	1592032_A_Hong_Kong_2671_2019	2019.6.11	5.614	6	5	19	8.066	8	8	21
EPI686117_A_Hong_Kong_15611_2015	1597372_A_Louisiana_39_2019	2019.8.25	9.66	10	9	43	5.142	5	5	45
EPI686117_A_Hong_Kong_15611_2015	1609436_A_El_Salvador_517_2019	2019.7.30	10.521	10.5	10	23	12.039	12	11	23
EPI686117_A_Hong_Kong_15611_2015	1609444_A_Hawaii_64_2019	2019.9.15	7.656	8	7	41	9.13	9	9	49
EPI686117_A_Hong_Kong_15611_2015	1808226_A_Jiangxi_Zhanggong_1512_2019	2019.6.11	7.649	8	7	22	10.11	10	10	28
EPI686117_A_Hong_Kong_15611_2015	CY210604_A_Idaho_41_2016	2016.11.22	1.502	1	1	16	3.063	3	3	21
EPI686117_A_Hong_Kong_15611_2015	CY211583_A_California_129_2016	2016.10.5	2.432	2	2	16	2.025	2	2	11
EPI686117_A_Hong_Kong_15611_2015	CY212631_A_Nevada_55_2016	2016.12.8	1.077	1	1	33	4.731	5	4	44
EPI686117_A_Hong_Kong_15611_2015	CY212887_A_California_184_2016	2016.12.13	2.503	3	2	4	5.013	5	5	7
EPI686117_A_Hong_Kong_15611_2015	CY212895_A_California_187_2016	2016.12.14	12.021	12	11	14	16.369	16	16	23
EPI686117_A_Hong_Kong_15611_2015	CY213847_A_Minnesota_76_2016	2016.10.25	3.461	3	3	16	8.052	8	8	20
EPI686117_A_Hong_Kong_15611_2015	CY214207_A_Hawaii_103_2016	2016.12.7	3.491	3	3	33	8.088	8	8	44
EPI686117_A_Hong_Kong_15611_2015	CY214479_A_Maryland_31_2016	2016.12.19	2.499	2	2	4	2.018	2	2	4
EPI686117_A_Hong_Kong_15611_2015	CY214567_A_West_Virginia_01_2017	2017.1.3	3.519	3	3	21	2.031	2	2	23
EPI686117_A_Hong_Kong_15611_2015	CY214879_A_California_214_2016	2016.12.31	1.43	1	1	13	3.017	3	3	12
EPI686117_A_Hong_Kong_15611_2015	CY218123_A_Wisconsin_08_2017	2017.1.13	2.504	2	2	14	7.029	7	7	16
EPI686117_A_Hong_Kong_15611_2015	CY220132_A_Texas_32_2017	2017.1.31	3.005	3	3	5	4.654	5	4	7
EPI686117_A_Hong_Kong_15611_2015	CY220180_A_New_Jersey_07_2017	2017.1.30	2.554	2	2	17	1.21	1	1	19
EPI686117_A_Hong_Kong_15611_2015	CY220548_A_Alabama_06_2017	2017.2.7	1.009	1	1	3	5.652	6	5	8
EPI686117_A_Hong_Kong_15611_2015	CY221923_A_Texas_47_2017	2017.2.13	2.503	2	2	5	1.14	1	1	5
EPI686117_A_Hong_Kong_15611_2015	CY223218_A_New_Mexico_11_2017	2017.2.28	1.017	1	1	11	3.991	4	3	12
EPI686117_A_Hong_Kong_15611_2015	CY223691_A_Maryland_10_2017	2017.1.31	3.503	3	3	6	1.148	1	1	5
EPI686117_A_Hong_Kong_15611_2015	CY223707_A_Ohio_05_2017	2017.2.7	8.551	8	8	38	14.435	14	13	48
EPI686117_A_Hong_Kong_15611_2015	CY223731_A_Florida_10_2017	2017.2.8	5.018	5	3	14	11.073	11	10	19
EPI686117_A_Hong_Kong_15611_2015	CY223739_A_Florida_11_2017	2017.2.13	8.497	8	8	16	11.066	11	10	16
EPI686117_A_Hong_Kong_15611_2015	CY224883_A_Arizona_06_2017	2017.1.31	3.524	3	3	37	4.066	4	4	44
EPI686117_A_Hong_Kong_15611_2015	CY225075_A_Georgia_06_2017	2017.2.15	3.054	3	2	17	12.105	12	11	29
EPI686117_A_Hong_Kong_15611_2015	CY227443_A_Vermont_08_2017	2017.3.2	4.496	4	4	7	6.028	6	6	8
EPI686117_A_Hong_Kong_15611_2015	CY227899_A_Delaware_19_2017	2017.3.21	11.798	12	11	14	16.969	17	16	21
EPI686117_A_Hong_Kong_15611_2015	CY228314_A_South_Dakota_11_2017	2017.2.13	7.503	7	7	18	11.396	11	10	23
EPI686117_A_Hong_Kong_15611_2015	CY228698_A_Wisconsin_39_2017	2017.3.19	2.025	2	1	11	12.041	12	11	18
EPI686117_A_Hong_Kong_15611_2015	CY228730_A_Arkansas_18_2017	2017.3.19	4.553	4	4	19	4.083	4	4	22
EPI686117_A_Hong_Kong_15611_2015	CY230042_A_Michigan_30_2017	2017.2.27	3.052	3	2	17	8.085	8	7	25
EPI686117_A_Hong_Kong_15611_2015	CY230282_A_Tennessee_21_2017	2017.2.20	2.025	2	1	11	14.045	14	13	20
EPI686117_A_Hong_Kong_15611_2015	CY230438_A_Delaware_19_2017	2017.3.21	11.825	12	11	37	17.005	17	16	50
EPI686117_A_Hong_Kong_15611_2015	CY230551_A_West_Virginia_09_2017	2017.2.13	4.075	4	4	36	6.739	7	6	46
EPI686117_A_Hong_Kong_15611_2015	CY230855_A_Oregon_14_2017	2017.2.28	1.522	1	1	13	9.034	9	9	18
EPI686117_A_Hong_Kong_15611_2015	CY232473_A_Florida_34_2017	2017.4.9	13.796	14	13	16	18.025	18	17	23
EPI686117_A_Hong_Kong_15611_2015	CY232567_A_North_Carolina_27_2017	2017.4.5	5.057	5	4	19	12.091	12	11	29
EPI686117_A_Hong_Kong_15611_2015	CY235613_A_Washington_40_2017	2017.4.17	2.06	2	1	16	13.078	13	12	28
EPI686117_A_Hong_Kong_15611_2015	CY235685_A_Nevada_12_2017	2017.4.25	3.52	3	3	18	3.05	3	3	19
EPI686117_A_Hong_Kong_15611_2015	CY242099_A_Florida_29_2017	2017.1.7	1.058	1	1	16	4.706	5	4	22
EPI686117_A_Hong_Kong_15611_2015	CY242347_A_Florida_50_2017	2017.7.26	2.06	2	2	17	7.722	8	7	25
EPI686117_A_Hong_Kong_15611_2015	CY243548_A_Alaska_30_2017	2017.6.18	3.506	3	3	17	4.032	4	4	13
EPI686117_A_Hong_Kong_15611_2015	CY243675_A_Alaska_46_2017	2017.7.31	3.519	3	3	17	4.041	4	4	13
EPI686117_A_Hong_Kong_15611_2015	CY244478_A_California_60_2017	2017.7.1	6.057	6	5	20	10.084	10	8	25
EPI686117_A_Hong_Kong_15611_2015	CY245203_A_Arizona_50_2017	2017.8.22	3.504	3	3	15	4.032	4	4	13
EPI686117_A_Hong_Kong_15611_2015	CY245459_A_Hawaii_45_2017	2017.8.22	3.524	3	3	37	3.064	3	3	43
EPI686117_A_Hong_Kong_15611_2015	CY250520_A_Arkansas_24_2017	2017.10.12	4.492	4	4	7	5.017	5	5	7
EPI686117_A_Hong_Kong_15611_2015	CY257914_A_Florida_73_2017	2017.10.15	4.523	4	4	22	6.049	6	6	27
EPI686117_A_Hong_Kong_15611_2015	CY257994_A_Massachusetts_16_2017	2017.10.12	2.494	2	2	6	7.037	7	7	9
EPI686117_A_Hong_Kong_15611_2015	CY258177_A_New_York_36_2017	2017.10.21	4.606	5	4	18	3.043	3	3	16
EPI686117_A_Hong_Kong_15611_2015	CY258305_A_Louisiana_57_2017	2017.10.28	3.492	3	3	6	6.015	6	6	8
EPI686117_A_Hong_Kong_15611_2015	CY260353_A_California_86_2017	2017.10.3	3.504	3	3	15	3.029	3	3	12
EPI686117_A_Hong_Kong_15611_2015	CY264374_A_New_Hampshire_27_2017	2017.11.21	3.509	3	3	18	6.035	6	6	22
EPI686117_A_Hong_Kong_15611_2015	CY264986_A_Pennsylvania_274_2017	2017.12.15	3.506	3	3	17	6.026	6	6	15
