vaccineStrain	compareStrain	tipDate	mean_N	median_N	min_N	max_N	mean_S	median_S	min_S	max_S
EPI417234_A_Victoria_361_2011	CY149131_A_Boston_DOA2_218_2013	2013.1.15	1.018	1	1	15	7.691	8	7	59
EPI417234_A_Victoria_361_2011	CY149323_A_Boston_DOA2_245_2013	2013.1.25	2.015	2	2	16	5.663	6	5	57
EPI417234_A_Victoria_361_2011	CY167934_A_Boston_YGA_00008_2012	2012.12.19	1.018	1	1	15	5.686	6	5	57
EPI417234_A_Victoria_361_2011	CY168094_A_Boston_YGA_00035_2013	2013.1.10	2.018	2	2	16	6.709	7	6	58
EPI417234_A_Victoria_361_2011	CY168238_A_Boston_YGA_00054_2013	2013.1.24	2.018	2	2	16	4.705	5	4	56
EPI417234_A_Victoria_361_2011	CY168846_A_Boston_YGA_01045_2012	2012.12.25	1.024	1	1	15	17.27	17	16	61
EPI417234_A_Victoria_361_2011	CY168878_A_Boston_YGA_01049_2012	2012.12.26	2.02	2	2	16	10.746	11	10	62
EPI417234_A_Victoria_361_2011	CY169366_A_Boston_YGA_01115_2013	2013.1.1	1.018	1	1	15	5.702	6	5	57
EPI417234_A_Victoria_361_2011	CY169798_A_Boston_YGA_01173_2013	2013.1.17	1.018	1	1	15	7.69	8	7	59
EPI417234_A_Victoria_361_2011	CY169878_A_Boston_YGA_01186_2013	2013.1.21	1.02	1	1	15	4.865	5	4	56
EPI417234_A_Victoria_361_2011	CY170126_A_Boston_YGA_02003_2012	2012.12.17	1.018	1	1	15	4.69	5	4	56
EPI417234_A_Victoria_361_2011	CY170350_A_Boston_YGA_02039_2013	2013.1.19	1.018	1	1	15	5.713	6	5	57
EPI417234_A_Victoria_361_2011	CY170574_A_Santa_Clara_YGA_03016_2013	2013.1.17	1.024	1	1	15	8.769	9	8	60
EPI417234_A_Victoria_361_2011	CY170998_A_Santa_Clara_YGA_03074_2013	2013.1.8	1.02	1	1	15	6.833	7	6	58
EPI417234_A_Victoria_361_2011	CY171246_A_Chicago_YGA_04053_2012	2012.12.18	1.02	1	1	15	7.745	8	7	59
EPI417234_A_Victoria_361_2011	CY171270_A_Chicago_YGA_04056_2012	2012.12.18	1.018	1	1	15	6.724	7	6	58
EPI417234_A_Victoria_361_2011	CY171342_A_Chicago_YGA_04090_2012	2012.12.26	1.024	1	1	15	10.764	11	10	62
EPI417234_A_Victoria_361_2011	CY171406_A_Chicago_YGA_04102_2012	2012.12.27	1.02	1	1	15	7.744	8	7	59
EPI417234_A_Victoria_361_2011	CY171638_A_Chicago_YGA_04135_2013	2013.1.3	1.02	1	1	15	8.755	9	8	60
EPI417234_A_Victoria_361_2011	CY171734_A_Chicago_YGA_04198_2013	2013.1.23	1.026	1	1	15	19.311	19	18	63
EPI417234_A_Victoria_361_2011	CY182800_A_Houston_JMM_74_2012	2012.12.15	1.024	1	1	15	8.76	9	8	60
EPI417234_A_Victoria_361_2011	CY182848_A_Houston_JMM_80_2012	2012.12.18	1.02	1	1	15	7.744	8	7	59
EPI417234_A_Victoria_361_2011	CY182880_A_Houston_JMM_85_2012	2012.12.19	1.02	1	1	15	7.741	8	7	59
EPI417234_A_Victoria_361_2011	CY182960_A_Houston_JMM_96_2012	2012.12.29	2.02	2	2	16	8.744	9	8	60
EPI417234_A_Victoria_361_2011	CY183136_A_Houston_JMM_120_2013	2013.1.8	1.018	1	1	15	4.702	5	4	56
EPI417234_A_Victoria_361_2011	CY207362_A_New_York_WC_LVD_14_073_2014	2014.12.3	1.024	1	1	15	11.738	12	11	63
EPI417234_A_Victoria_361_2011	CY207634_A_New_York_WC_LVD_14_094_2014	2014.12.26	3.022	3	3	17	13.791	14	11	63
EPI417234_A_Victoria_361_2011	CY207882_A_New_York_WC_LVD_14_097_2014	2014.11.10	1.022	1	1	15	13.749	14	13	67
EPI417234_A_Victoria_361_2011	EPI614441_A_Switzerland_9715293_2013	2013.12.6	2.023	2	2	16	12.749	13	12	62
EPI417234_A_Victoria_361_2011	KF034876_A_Suzhou_1275_2013	2013.4.4	1.02	1	1	15	4.737	5	4	56
EPI417234_A_Victoria_361_2011	KR057629_A_Hawaii_39_2014	2014.8.13	2.032	2	2	16	25.505	25	24	77
EPI417234_A_Victoria_361_2011	KR057691_A_California_18_2014	2014.8.8	1.026	1	1	15	16.787	17	15	68
EPI417234_A_Victoria_361_2011	KT835748_A_Maryland_02_2015	2015.1.24	2.028	2	2	16	12.745	13	12	64
EPI417234_A_Victoria_361_2011	KT835964_A_California_20_2015	2015.1.20	3.028	3	3	17	26.444	26	25	70
EPI417234_A_Victoria_361_2011	KT836015_A_North_Carolina_25_2015	2015.1.25	1.026	1	1	15	13.791	14	13	65
EPI417234_A_Victoria_361_2011	KT836198_A_North_Carolina_03_2015	2015.1.20	2.026	2	2	16	11.743	12	11	63
EPI417234_A_Victoria_361_2011	KT836316_A_West_Virginia_07_2015	2015.1.25	2.026	2	2	16	12.761	13	12	64
EPI417234_A_Victoria_361_2011	KT836426_A_Iowa_12_2015	2015.1.30	1.024	1	1	15	15.757	16	15	67
EPI417234_A_Victoria_361_2011	KT837113_A_California_19_2014	2014.9.4	2.024	2	2	16	11.739	12	11	63
EPI417234_A_Victoria_361_2011	KT837844_A_Colorado_15_2014	2014.10.4	2.024	2	2	16	10.741	11	10	64
EPI417234_A_Victoria_361_2011	KT837873_A_Mississippi_05_2014	2014.10.14	1.022	1	1	15	15.749	16	15	67
EPI417234_A_Victoria_361_2011	KT838103_A_Maryland_28_2014	2014.10.14	2.024	2	2	16	13.745	14	13	65
EPI417234_A_Victoria_361_2011	KT838296_A_Minnesota_28_2014	2014.10.18	1.026	1	1	15	10.752	11	10	62
EPI417234_A_Victoria_361_2011	KT838328_A_Louisiana_11_2014	2014.10.21	3.034	3	3	17	26.465	26	25	72
EPI417234_A_Victoria_361_2011	KT838891_A_Georgia_04_2014	2014.11.20	1.026	1	1	15	10.746	11	10	62
EPI417234_A_Victoria_361_2011	KT838993_A_Missouri_11_2014	2014.11.18	4.028	4	4	18	26.446	26	25	70
EPI417234_A_Victoria_361_2011	KT839062_A_Texas_62_2014	2014.11.3	2.026	2	2	16	10.737	11	10	62
EPI417234_A_Victoria_361_2011	KT839395_A_Pennsylvania_49_2014	2014.11.28	2.024	2	2	16	11.739	12	11	63
EPI417234_A_Victoria_361_2011	KT839657_A_Alabama_10_2014	2014.12.4	1.026	1	1	15	13.755	14	13	65
EPI417234_A_Victoria_361_2011	KT840076_A_Tennessee_15_2014	2014.12.9	2.024	2	2	16	11.745	12	11	63
EPI417234_A_Victoria_361_2011	KT840285_A_Virginia_37_2014	2014.12.5	1.022	1	1	15	11.743	12	11	63
EPI417234_A_Victoria_361_2011	KT840798_A_Massachusetts_23_2014	2014.12.14	1.024	1	1	15	11.738	12	11	63
EPI417234_A_Victoria_361_2011	KT840865_A_Washington_60_2014	2014.12.23	3.034	3	3	17	26.503	26	25	70
EPI417234_A_Victoria_361_2011	KT841078_A_California_43_2014	2014.12.23	1.024	1	1	15	12.743	13	12	64
EPI417234_A_Victoria_361_2011	KT841228_A_North_Carolina_06_2015	2015.1.7	3.025	3	3	17	25.418	25	24	73
EPI417234_A_Victoria_361_2011	KT841571_A_Rhode_Island_05_2015	2015.1.7	1.026	1	1	15	13.748	14	13	65
EPI417234_A_Victoria_361_2011	KT841585_A_South_Dakota_01_2015	2015.1.5	2.026	2	2	16	10.743	11	10	62
EPI417234_A_Victoria_361_2011	KT841691_A_Kentucky_01_2015	2015.1.1	2.026	2	2	16	10.745	11	10	62
EPI417234_A_Victoria_361_2011	KT841712_A_Wisconsin_02_2015	2015.1.6	3.026	3	3	17	11.743	12	11	63
EPI417234_A_Victoria_361_2011	KT842043_A_Indiana_13_2015	2015.2.17	1.024	1	1	15	12.772	13	12	64
EPI417234_A_Victoria_361_2011	KT842079_A_Pennsylvania_05_2015	2015.2.6	1.026	1	1	15	12.746	13	12	64
EPI417234_A_Victoria_361_2011	KT842218_A_Delaware_18_2015	2015.2.23	1.024	1	1	15	12.766	13	12	64
EPI417234_A_Victoria_361_2011	KT842837_A_South_Dakota_35_2015	2015.3.14	1.028	1	1	15	12.758	13	12	64
EPI417234_A_Victoria_361_2011	KT842864_A_North_Dakota_06_2015	2015.3.8	2.032	2	2	16	13.771	14	13	65
EPI417234_A_Victoria_361_2011	KT843589_A_Iowa_34_2015	2015.7.30	2.024	2	2	16	14.743	15	14	66
EPI417234_A_Victoria_361_2011	KT843646_A_Alaska_26_2015	2015.6.14	1.024	1	1	15	14.751	15	14	66
EPI417234_A_Victoria_361_2011	KT843896_A_Ohio_26_2015	2015.8.17	1.024	1	1	15	12.749	13	12	64
EPI417234_A_Victoria_361_2011	KT844012_A_Iowa_28_2015	2015.7.30	1.024	1	1	15	14.743	15	14	66
EPI417234_A_Victoria_361_2011	KT844048_A_Washington_36_2015	2015.5.10	1.026	1	1	15	10.763	11	10	64
EPI417234_A_Victoria_361_2011	KT844075_A_Alaska_69_2015	2015.6.26	2.024	2	2	16	13.746	14	13	65
EPI417234_A_Victoria_361_2011	KT888272_A_Kabul_1514A01305430N_2013	2013.1.7	1.018	1	1	15	4.688	5	4	56
EPI417234_A_Victoria_361_2011	KT888276_A_Taipei_1514A02605215N_2013	2013.5.7	1.018	1	1	15	5.734	6	5	57
EPI417234_A_Victoria_361_2011	KT888277_A_Taipei_1514A02605215T_2013	2013.5.7	1.022	1	1	15	5.751	6	5	57
EPI417234_A_Victoria_361_2011	KT888280_A_Pristina_1514A06505401N_2013	2013.2.6	1.022	1	1	15	6.754	7	6	60
EPI417234_A_Victoria_361_2011	KT888284_A_Budapest_1514A07805419T_2013	2013.2.5	2.017	2	2	16	3.686	4	3	55
EPI417234_A_Victoria_361_2011	KT888285_A_Budapest_1514A07805832T_2013	2013.2.6	2.018	2	2	16	3.701	4	3	55
EPI417234_A_Victoria_361_2011	KU589864_A_New_Hampshire_40_2015	2015.9.14	1.03	1	1	19	10.766	11	10	68
EPI417234_A_Victoria_361_2011	KU590701_A_Ohio_28_2015	2015.9.17	1.028	1	1	15	15.749	16	15	67
EPI417234_A_Victoria_361_2011	KY116931_A_Alaska_232_2015	2015.9.9	3.022	3	3	17	13.714	14	13	65
EPI417234_A_Victoria_361_2011	KY487521_A_Columbia_P0079_2014	2014.12.25	1.024	1	1	15	10.744	11	10	62
EPI417234_A_Victoria_361_2011	KY509828_A_Seoul_1595_2015	2015.9.14	2.053	2	2	16	26.534	25	22	71
EPI417234_A_Victoria_361_2011	KY615536_A_Columbia_P0112_2014	2014.12.27	1.022	1	1	15	11.749	12	11	63
EPI417234_A_Victoria_361_2011	KY681484_A_Saudi_Arabia_07_2014	2014.10.4	2.02	2	2	16	14.113	14	13	63
EPI417234_A_Victoria_361_2011	KY681500_A_Saudi_Arabia_28_2015	2015.9.25	1.024	1	1	15	15.745	16	15	67
EPI417234_A_Victoria_361_2011	LC032870_A_Kyoto_13K025_2014	2014.2.5	2.029	2	2	16	26.535	26	25	70
EPI417234_A_Victoria_361_2011	LC032886_A_Kyoto_13K054_2014	2014.2.13	1.018	1	1	15	7.723	8	7	59
EPI417234_A_Victoria_361_2011	LC032990_A_Hokkaido_13H009_2014	2014.1.14	2.027	2	2	16	24.44	24	23	68
EPI417234_A_Victoria_361_2011	LC033126_A_Niigata_13F024_2014	2014.1.31	2.02	2	2	16	10.743	11	10	64
EPI417234_A_Victoria_361_2011	LC033134_A_Niigata_13F335_2014	2014.3.3	1.024	1	1	15	9.73	10	9	61
EPI417234_A_Victoria_361_2011	LC033302_A_Nagasaki_13N004_2014	2014.1.2	1.004	1	1	3	6.675	7	6	38
EPI417234_A_Victoria_361_2011	LC033310_A_Nagasaki_13N007_2014	2014.1.13	1.018	1	1	15	8.723	9	8	60
EPI417234_A_Victoria_361_2011	LC033326_A_Nagasaki_13N046_2014	2014.1.30	1.005	1	1	3	11.648	12	11	15
EPI417234_A_Victoria_361_2011	MK640848_A_China_41303_2012	2012.12.24	1.018	1	1	15	4.709	5	4	56
EPI417234_A_Victoria_361_2011	MK640849_A_China_41304_2012	2012.12.24	1.022	1	1	15	4.701	5	4	56
EPI417234_A_Victoria_361_2011	MK640850_A_China_41678_2013	2013.1.5	2.022	2	2	16	8.773	9	8	60
EPI417234_A_Victoria_361_2011	MK640851_A_China_41691_2013	2013.1.5	1.012	1	1	8	5.718	6	5	37
EPI417234_A_Victoria_361_2011	MK640852_A_China_44381_2013	2013.4.9	1.018	1	1	15	6.723	7	6	58
EPI417234_A_Victoria_361_2011	MK640853_A_China_51045_2013	2013.12.29	1.018	1	1	15	7.721	8	7	59
EPI417234_A_Victoria_361_2011	MK640854_A_China_51323_2014	2014.1.6	1.018	1	1	15	6.723	7	6	58
EPI417234_A_Victoria_361_2011	MK640855_A_China_51340_2014	2014.1.6	2.012	2	2	9	9.729	10	9	41
EPI417234_A_Victoria_361_2011	MK640856_A_China_55254_2014	2014.5.8	2.026	2	2	18	12.758	13	12	64
EPI417234_A_Victoria_361_2011	MK640857_A_China_55312_2014	2014.5.13	2.02	2	2	16	10.737	11	10	62
EPI417234_A_Victoria_361_2011	MK640859_A_China_59100_2014	2014.11.14	3.02	3	3	17	11.081	11	9	63
EPI417234_A_Victoria_361_2011	MK640865_A_China_60938_2014	2014.12.9	2.022	2	2	16	14.743	15	14	66
EPI417234_A_Victoria_361_2011	MK640867_A_China_J7525_2014	2014.12.9	2.02	2	2	16	12.743	13	12	64
EPI417234_A_Victoria_361_2011	MK640868_A_China_J7506_2014	2014.12.9	2.024	2	2	16	13.747	14	13	65
EPI417234_A_Victoria_361_2011	MK640871_A_China_60701_2014	2014.12.11	2.026	2	2	16	14.768	15	14	66
EPI417234_A_Victoria_361_2011	MK640877_A_China_61248_2014	2014.12.16	2.02	2	2	16	13.741	14	13	65
EPI417234_A_Victoria_361_2011	MK640878_A_China_61391_2014	2014.12.18	2.024	2	2	16	10.739	11	10	62
EPI417234_A_Victoria_361_2011	MK640879_A_China_61007_2014	2014.12.18	2.02	2	2	16	13.757	14	13	65
EPI417234_A_Victoria_361_2011	MK640881_A_China_60736_2014	2014.12.18	2.02	2	2	16	11.757	12	11	65
EPI417234_A_Victoria_361_2011	MK640882_A_China_60786_2014	2014.12.18	3.02	3	3	17	13.749	14	13	65
EPI417234_A_Victoria_361_2011	MK640885_A_China_61309_2014	2014.12.18	3.02	3	3	17	12.743	13	12	64
EPI417234_A_Victoria_361_2011	MK640887_A_China_61520_2014	2014.12.19	3.021	3	3	17	12.749	13	12	64
EPI417234_A_Victoria_361_2011	MK640892_A_China_61481_2014	2014.12.23	2.02	2	2	16	13.753	14	13	67
EPI417234_A_Victoria_361_2011	MK640894_A_China_62885_2015	2015.1.27	2.022	2	2	16	12.817	13	12	64
EPI417234_A_Victoria_361_2011	MK640895_A_China_62889_2015	2015.1.27	3.021	3	3	17	12.768	13	12	64
EPI417234_A_Victoria_361_2011	MK640896_A_China_62895_2015	2015.1.27	2.022	2	2	16	13.769	14	13	67
EPI417234_A_Victoria_361_2011	MK640897_A_China_63513_2015	2015.2.17	3.023	3	3	17	14.784	15	14	66
EPI417234_A_Victoria_361_2011	MK640899_A_China_66886_2015	2015.7.22	2.024	2	2	16	13.752	14	13	65
EPI417234_A_Victoria_361_2011	MK640901_A_China_67013_2015	2015.8.24	3.009	3	3	5	12.884	13	12	17
EPI417234_A_Victoria_361_2011	MK730233_A_New_York_WC_LVD_12_051_2012	2012.10.5	1.015	1	1	15	5.637	6	5	57
EPI417234_A_Victoria_361_2011	MK730273_A_New_York_WC_LVD_12_057_2012	2012.12.7	2.018	2	2	16	4.701	5	4	56
EPI417234_A_Victoria_361_2011	MK730497_A_New_York_WC_LVD_12_086_2012	2012.12.17	2.018	2	2	16	6.691	7	6	58
EPI417234_A_Victoria_361_2011	MK817973_A_Maryland_178_5D_2013	2013.2.7	1.018	1	1	15	6.705	7	6	58
EPI417234_A_Victoria_361_2011	MK818117_A_Maryland_63_5D_2013	2013.1.11	1.018	1	1	15	6.715	7	6	58
EPI417234_A_Victoria_361_2011	MK969839_A_Maryland_127_17D_2013	2013.2.4	2.015	2	2	16	4.663	5	4	56
EPI417234_A_Victoria_361_2011	MK970023_A_Maryland_22_1_2012	2012.12.12	1.022	1	1	15	5.715	6	5	57
EPI614441_A_Switzerland_9715293_2013	CY208845_A_Texas_182_2016	2016.8.31	1.018	1	1	3	23.402	23	21	51
EPI614441_A_Switzerland_9715293_2013	CY264049_A_Arizona_67_2016	2016.5.4	2.024	2	2	4	21.335	21	18	53
EPI614441_A_Switzerland_9715293_2013	EPI686117_A_Hong_Kong_15611_2015	2015.10.19	2.016	2	2	4	20.331	20	17	52
EPI614441_A_Switzerland_9715293_2013	KU591160_A_Hawaii_68_2015	2015.10.5	1.014	1	1	3	17.335	17	14	45
EPI614441_A_Switzerland_9715293_2013	KU592163_A_Hawaii_74_2015	2015.10.9	1.024	1	1	15	23.361	23	20	73
EPI614441_A_Switzerland_9715293_2013	KU592184_A_South_Dakota_39_2015	2015.10.13	1.014	1	1	3	18.345	18	15	46
EPI614441_A_Switzerland_9715293_2013	KX412042_A_Iowa_45_2015	2015.10.22	1.016	1	1	3	16.326	16	13	44
EPI614441_A_Switzerland_9715293_2013	KX413283_A_Georgia_40_2016	2016.3.6	2.012	2	2	4	15.494	15	15	43
EPI614441_A_Switzerland_9715293_2013	KX414582_A_Washington_26_2016	2016.1.19	1.016	1	1	3	19.374	19	16	47
EPI614441_A_Switzerland_9715293_2013	KX416117_A_Washington_47_2016	2016.3.14	2.014	2	2	4	23.378	23	20	51
EPI614441_A_Switzerland_9715293_2013	KX416429_A_Hawaii_28_2016	2016.2.29	1.016	1	1	3	20.411	20	17	48
EPI614441_A_Switzerland_9715293_2013	KX416829_A_Washington_55_2016	2016.4.12	2.02	2	2	4	18.504	18	18	46
EPI614441_A_Switzerland_9715293_2013	KX417005_A_Texas_136_2016	2016.4.22	1.45	1	1	15	15.523	15	15	65
EPI614441_A_Switzerland_9715293_2013	KX916993_A_California_12_2016	2016.1.12	1.016	1	1	3	18.341	18	15	46
EPI614441_A_Switzerland_9715293_2013	KX918281_A_Kentucky_26_2016	2016.4.25	2.015	2	2	7	16.501	16	16	51
EPI614441_A_Switzerland_9715293_2013	KY115915_A_Nebraska_24_2016	2016.9.19	1.016	1	1	3	22.388	22	20	50
EPI614441_A_Switzerland_9715293_2013	KY487603_A_Taipei_0020_2016	2016.1.5	2.02	2	2	4	20.336	20	17	52
EPI614441_A_Switzerland_9715293_2013	KY487612_A_Linkou_0081_2016	2016.1.26	2.016	2	2	4	20.415	20	17	54
EPI614441_A_Switzerland_9715293_2013	KY509826_A_Chungbuk_107_2016	2016.1.18	3.058	3	3	17	36.573	35	29	80
EPI614441_A_Switzerland_9715293_2013	KY509827_A_Gyeonggi_458_2016	2016.2.22	2.038	2	2	4	28.49	27	19	50
EPI614441_A_Switzerland_9715293_2013	KY615384_A_Keelung_0026_2016	2016.1.15	1.014	1	1	3	20.352	20	17	48
EPI614441_A_Switzerland_9715293_2013	KY615571_A_Taipei_0011_2015	2015.12.24	2.016	2	2	4	19.343	19	16	53
EPI614441_A_Switzerland_9715293_2013	MG984174_A_Shanghai_1_2016	2016.9.14	2.018	2	2	4	22.335	22	19	54
EPI614441_A_Switzerland_9715293_2013	MK640903_A_China_70219_2015	2015.12.25	2.014	2	2	4	20.314	20	17	50
EPI614441_A_Switzerland_9715293_2013	MK640906_A_China_71516_2016	2016.1.25	2.016	2	2	4	22.349	22	19	54
EPI686117_A_Hong_Kong_15611_2015	1444950_A_Chepstow_1180_2019	2019.3.25	3.006	3	3	5	7.711	8	7	31
EPI686117_A_Hong_Kong_15611_2015	1448200_A_Louisiana_34_2019	2019.4.24	0.033	0	0	16	13.437	13	12	86
EPI686117_A_Hong_Kong_15611_2015	1479371_A_Hawaii_31_2019	2019.4.17	2.017	2	2	6	12.632	12	12	66
EPI686117_A_Hong_Kong_15611_2015	1548016_A_Cheboksary_153_2019	2019.3.18	3.009	3	3	7	9.759	10	9	61
EPI686117_A_Hong_Kong_15611_2015	1548064_A_Tomsk_155_2019	2019.3.11	1.014	1	1	8	8.751	9	7	63
EPI686117_A_Hong_Kong_15611_2015	1548211_A_Mexico_1952_2019	2019.5.7	0.013	0	0	4	13.574	13	13	67
EPI686117_A_Hong_Kong_15611_2015	1592032_A_Hong_Kong_2671_2019	2019.6.11	1.027	1	1	17	10.781	11	10	82
EPI686117_A_Hong_Kong_15611_2015	1597372_A_Louisiana_39_2019	2019.8.25	2.024	2	2	9	7.807	8	7	62
EPI686117_A_Hong_Kong_15611_2015	1609436_A_El_Salvador_517_2019	2019.7.30	1.012	1	1	5	11.591	11	11	65
EPI686117_A_Hong_Kong_15611_2015	1609444_A_Hawaii_64_2019	2019.9.15	3.009	3	3	7	9.739	10	9	61
EPI686117_A_Hong_Kong_15611_2015	1808226_A_Jiangxi_Zhanggong_1512_2019	2019.6.11	1.008	1	1	5	9.704	10	9	57
EPI686117_A_Hong_Kong_15611_2015	CY210604_A_Idaho_41_2016	2016.11.22	0.01	0	0	4	4.509	4	4	56
EPI686117_A_Hong_Kong_15611_2015	CY211583_A_California_129_2016	2016.10.5	1.013	1	1	5	1.553	1	1	53
EPI686117_A_Hong_Kong_15611_2015	CY212631_A_Nevada_55_2016	2016.12.8	0.01	0	0	4	4.502	4	4	56
EPI686117_A_Hong_Kong_15611_2015	CY212887_A_California_184_2016	2016.12.13	0.005	0	0	4	4.492	4	4	52
EPI686117_A_Hong_Kong_15611_2015	CY212895_A_California_187_2016	2016.12.14	2.019	2	2	4	20.463	20	19	52
EPI686117_A_Hong_Kong_15611_2015	CY213847_A_Minnesota_76_2016	2016.10.25	1.004	1	1	3	11.438	10	10	56
EPI686117_A_Hong_Kong_15611_2015	CY214207_A_Hawaii_103_2016	2016.12.7	1.004	1	1	3	11.462	10	10	56
EPI686117_A_Hong_Kong_15611_2015	CY214479_A_Maryland_31_2016	2016.12.19	0.028	0	0	16	7.625	7	7	79
EPI686117_A_Hong_Kong_15611_2015	CY214567_A_West_Virginia_01_2017	2017.1.3	0.005	0	0	4	4.597	4	4	52
EPI686117_A_Hong_Kong_15611_2015	CY214879_A_California_214_2016	2016.12.31	1.011	1	1	5	3.53	3	3	55
EPI686117_A_Hong_Kong_15611_2015	CY218123_A_Wisconsin_08_2017	2017.1.13	0.012	0	0	4	2.554	2	2	54
EPI686117_A_Hong_Kong_15611_2015	CY220132_A_Texas_32_2017	2017.1.31	1.027	1	1	17	5.58	5	5	77
EPI686117_A_Hong_Kong_15611_2015	CY220180_A_New_Jersey_07_2017	2017.1.30	0.008	0	0	4	6.53	6	6	58
EPI686117_A_Hong_Kong_15611_2015	CY220548_A_Alabama_06_2017	2017.2.7	0.016	0	0	7	4.55	4	4	59
EPI686117_A_Hong_Kong_15611_2015	CY221923_A_Texas_47_2017	2017.2.13	1.005	1	1	3	6.486	6	6	26
EPI686117_A_Hong_Kong_15611_2015	CY223218_A_New_Mexico_11_2017	2017.2.28	0.012	0	0	4	8.538	8	8	60
EPI686117_A_Hong_Kong_15611_2015	CY223691_A_Maryland_10_2017	2017.1.31	0.002	0	0	1	6.451	6	6	9
EPI686117_A_Hong_Kong_15611_2015	CY223707_A_Ohio_05_2017	2017.2.7	3.014	3	3	5	10.238	9	9	55
EPI686117_A_Hong_Kong_15611_2015	CY223731_A_Florida_10_2017	2017.2.8	2.008	2	2	6	3.672	4	3	51
EPI686117_A_Hong_Kong_15611_2015	CY223739_A_Florida_11_2017	2017.2.13	2.016	2	2	4	13.378	12	12	60
EPI686117_A_Hong_Kong_15611_2015	CY224883_A_Arizona_06_2017	2017.1.31	1.032	1	1	17	5.614	5	5	77
EPI686117_A_Hong_Kong_15611_2015	CY225075_A_Georgia_06_2017	2017.2.15	2.013	2	2	6	3.698	4	3	55
EPI686117_A_Hong_Kong_15611_2015	CY227443_A_Vermont_08_2017	2017.3.2	1.01	1	1	5	5.525	5	5	57
EPI686117_A_Hong_Kong_15611_2015	CY227899_A_Delaware_19_2017	2017.3.21	1.007	1	1	3	9.658	9	7	56
EPI686117_A_Hong_Kong_15611_2015	CY228314_A_South_Dakota_11_2017	2017.2.13	3.014	3	3	5	11.324	10	10	56
EPI686117_A_Hong_Kong_15611_2015	CY228698_A_Wisconsin_39_2017	2017.3.19	2.013	2	2	6	4.735	5	4	56
EPI686117_A_Hong_Kong_15611_2015	CY228730_A_Arkansas_18_2017	2017.3.19	0.007	0	0	4	6.494	6	6	54
EPI686117_A_Hong_Kong_15611_2015	CY230042_A_Michigan_30_2017	2017.2.27	1.008	1	1	5	4.673	5	4	52
EPI686117_A_Hong_Kong_15611_2015	CY230282_A_Tennessee_21_2017	2017.2.20	2.011	2	2	6	2.688	3	2	54
EPI686117_A_Hong_Kong_15611_2015	CY230438_A_Delaware_19_2017	2017.3.21	1.007	1	1	3	9.893	9	8	57
EPI686117_A_Hong_Kong_15611_2015	CY230551_A_West_Virginia_09_2017	2017.2.13	0.009	0	0	3	3.454	3	3	23
EPI686117_A_Hong_Kong_15611_2015	CY230855_A_Oregon_14_2017	2017.2.28	0.006	0	0	3	5.473	5	5	43
EPI686117_A_Hong_Kong_15611_2015	CY232473_A_Florida_34_2017	2017.4.9	0.013	0	0	4	6.607	6	6	60
EPI686117_A_Hong_Kong_15611_2015	CY232567_A_North_Carolina_27_2017	2017.4.5	1.007	1	1	3	9.862	9	8	57
EPI686117_A_Hong_Kong_15611_2015	CY235613_A_Washington_40_2017	2017.4.17	2.006	2	2	4	3.611	4	3	7
EPI686117_A_Hong_Kong_15611_2015	CY235685_A_Nevada_12_2017	2017.4.25	2.01	2	2	6	7.531	7	7	59
EPI686117_A_Hong_Kong_15611_2015	CY242099_A_Florida_29_2017	2017.1.7	0.016	0	0	7	5.544	5	5	60
EPI686117_A_Hong_Kong_15611_2015	CY242347_A_Florida_50_2017	2017.7.26	0.012	0	0	4	6.555	6	6	58
EPI686117_A_Hong_Kong_15611_2015	CY243548_A_Alaska_30_2017	2017.6.18	2.01	2	2	6	7.517	7	7	59
EPI686117_A_Hong_Kong_15611_2015	CY243675_A_Alaska_46_2017	2017.7.31	2.005	2	2	4	7.426	7	7	12
EPI686117_A_Hong_Kong_15611_2015	CY244478_A_California_60_2017	2017.7.1	2.033	2	2	18	4.823	5	4	76
EPI686117_A_Hong_Kong_15611_2015	CY245203_A_Arizona_50_2017	2017.8.22	2.006	2	2	5	8.461	8	8	48
EPI686117_A_Hong_Kong_15611_2015	CY245459_A_Hawaii_45_2017	2017.8.22	1.021	1	1	17	8.497	8	8	80
EPI686117_A_Hong_Kong_15611_2015	CY250520_A_Arkansas_24_2017	2017.10.12	1.01	1	1	5	6.519	6	6	58
EPI686117_A_Hong_Kong_15611_2015	CY257914_A_Florida_73_2017	2017.10.15	2.004	2	2	4	10.435	10	10	13
EPI686117_A_Hong_Kong_15611_2015	CY257994_A_Massachusetts_16_2017	2017.10.12	0.013	0	0	4	6.514	6	6	58
EPI686117_A_Hong_Kong_15611_2015	CY258177_A_New_York_36_2017	2017.10.21	1.022	1	1	17	4.691	5	4	76
EPI686117_A_Hong_Kong_15611_2015	CY258305_A_Louisiana_57_2017	2017.10.28	1.007	1	1	5	7.471	7	7	55
EPI686117_A_Hong_Kong_15611_2015	CY260353_A_California_86_2017	2017.10.3	1.008	1	1	5	5.651	6	5	53
EPI686117_A_Hong_Kong_15611_2015	CY264374_A_New_Hampshire_27_2017	2017.11.21	1.01	1	1	5	7.517	7	7	59
EPI686117_A_Hong_Kong_15611_2015	CY264986_A_Pennsylvania_274_2017	2017.12.15	1.019	1	1	17	9.5	9	9	81
