vaccineStrain	compareStrain	tipDate	mean_N	median_N	min_N	max_N	mean_S	median_S	min_S	max_S
EPI417234_A_Victoria_361_2011	CY149131_A_Boston_DOA2_218_2013	2013.1.15	0.01	0	0	6	0.49	0	0	17
EPI417234_A_Victoria_361_2011	CY149323_A_Boston_DOA2_245_2013	2013.1.25	1.01	1	1	7	1.471	1	1	18
EPI417234_A_Victoria_361_2011	CY167934_A_Boston_YGA_00008_2012	2012.12.19	0.01	0	0	6	0.436	0	0	17
EPI417234_A_Victoria_361_2011	CY168094_A_Boston_YGA_00035_2013	2013.1.10	1.008	1	1	7	1.454	1	1	18
EPI417234_A_Victoria_361_2011	CY168238_A_Boston_YGA_00054_2013	2013.1.24	0.004	0	0	2	0.43	0	0	13
EPI417234_A_Victoria_361_2011	CY168846_A_Boston_YGA_01045_2012	2012.12.25	1.284	1	1	4	11.855	11	11	17
EPI417234_A_Victoria_361_2011	CY168878_A_Boston_YGA_01049_2012	2012.12.26	0.004	0	0	2	0.41	0	0	13
EPI417234_A_Victoria_361_2011	CY169366_A_Boston_YGA_01115_2013	2013.1.1	0.01	0	0	6	1.47	1	1	18
EPI417234_A_Victoria_361_2011	CY169798_A_Boston_YGA_01173_2013	2013.1.17	0.01	0	0	6	0.462	0	0	17
EPI417234_A_Victoria_361_2011	CY169878_A_Boston_YGA_01186_2013	2013.1.21	0.014	0	0	6	3.451	3	3	20
EPI417234_A_Victoria_361_2011	CY170126_A_Boston_YGA_02003_2012	2012.12.17	0.01	0	0	6	1.435	1	1	18
EPI417234_A_Victoria_361_2011	CY170350_A_Boston_YGA_02039_2013	2013.1.19	1.01	1	1	7	3.472	3	3	20
EPI417234_A_Victoria_361_2011	CY170574_A_Santa_Clara_YGA_03016_2013	2013.1.17	0.008	0	0	6	1.434	1	1	18
EPI417234_A_Victoria_361_2011	CY170998_A_Santa_Clara_YGA_03074_2013	2013.1.8	0.012	0	0	6	1.462	1	1	18
EPI417234_A_Victoria_361_2011	CY171246_A_Chicago_YGA_04053_2012	2012.12.18	0.008	0	0	6	0.423	0	0	17
EPI417234_A_Victoria_361_2011	CY171270_A_Chicago_YGA_04056_2012	2012.12.18	0.004	0	0	2	3.431	3	3	16
EPI417234_A_Victoria_361_2011	CY171342_A_Chicago_YGA_04090_2012	2012.12.26	1.006	1	1	7	1.415	1	1	18
EPI417234_A_Victoria_361_2011	CY171406_A_Chicago_YGA_04102_2012	2012.12.27	0.01	0	0	6	0.424	0	0	17
EPI417234_A_Victoria_361_2011	CY171638_A_Chicago_YGA_04135_2013	2013.1.3	0.01	0	0	6	0.478	0	0	17
EPI417234_A_Victoria_361_2011	CY171734_A_Chicago_YGA_04198_2013	2013.1.23	2.282	2	2	8	12.853	12	12	21
EPI417234_A_Victoria_361_2011	CY182800_A_Houston_JMM_74_2012	2012.12.15	0.004	0	0	2	0.397	0	0	13
EPI417234_A_Victoria_361_2011	CY182848_A_Houston_JMM_80_2012	2012.12.18	0.01	0	0	6	1.444	1	1	18
EPI417234_A_Victoria_361_2011	CY182880_A_Houston_JMM_85_2012	2012.12.19	0.002	0	0	2	0.403	0	0	5
EPI417234_A_Victoria_361_2011	CY182960_A_Houston_JMM_96_2012	2012.12.29	1.004	1	1	3	0.431	0	0	13
EPI417234_A_Victoria_361_2011	CY183136_A_Houston_JMM_120_2013	2013.1.8	0.012	0	0	6	2.45	2	2	19
EPI417234_A_Victoria_361_2011	CY207362_A_New_York_WC_LVD_14_073_2014	2014.12.3	0.014	0	0	6	2.451	2	2	19
EPI417234_A_Victoria_361_2011	CY207634_A_New_York_WC_LVD_14_094_2014	2014.12.26	0.016	0	0	6	3.397	4	2	19
EPI417234_A_Victoria_361_2011	CY207882_A_New_York_WC_LVD_14_097_2014	2014.11.10	0.012	0	0	6	4.455	4	4	21
EPI417234_A_Victoria_361_2011	EPI614441_A_Switzerland_9715293_2013	2013.12.6	0.014	0	0	6	2.48	2	1	19
EPI417234_A_Victoria_361_2011	KF034876_A_Suzhou_1275_2013	2013.4.4	0.008	0	0	6	1.451	1	1	18
EPI417234_A_Victoria_361_2011	KR057629_A_Hawaii_39_2014	2014.8.13	1.013	1	1	7	9.913	10	9	20
EPI417234_A_Victoria_361_2011	KR057691_A_California_18_2014	2014.8.8	0.006	0	0	2	4.419	4	4	9
EPI417234_A_Victoria_361_2011	KT835748_A_Maryland_02_2015	2015.1.24	0.01	0	0	6	3.452	3	3	20
EPI417234_A_Victoria_361_2011	KT835964_A_California_20_2015	2015.1.20	2.017	2	2	8	6.476	6	6	23
EPI417234_A_Victoria_361_2011	KT836015_A_North_Carolina_25_2015	2015.1.25	0.007	0	0	2	3.441	3	3	16
EPI417234_A_Victoria_361_2011	KT836198_A_North_Carolina_03_2015	2015.1.20	0.01	0	0	6	4.447	4	4	21
EPI417234_A_Victoria_361_2011	KT836316_A_West_Virginia_07_2015	2015.1.25	0.01	0	0	6	2.443	2	2	19
EPI417234_A_Victoria_361_2011	KT836426_A_Iowa_12_2015	2015.1.30	1.01	1	1	7	6.456	6	6	23
EPI417234_A_Victoria_361_2011	KT837113_A_California_19_2014	2014.9.4	0.01	0	0	6	3.442	3	2	20
EPI417234_A_Victoria_361_2011	KT837844_A_Colorado_15_2014	2014.10.4	0.012	0	0	6	2.455	2	2	19
EPI417234_A_Victoria_361_2011	KT837873_A_Mississippi_05_2014	2014.10.14	0.01	0	0	6	4.441	4	4	21
EPI417234_A_Victoria_361_2011	KT838103_A_Maryland_28_2014	2014.10.14	0.012	0	0	6	2.454	2	2	19
EPI417234_A_Victoria_361_2011	KT838296_A_Minnesota_28_2014	2014.10.18	0.01	0	0	6	2.442	2	2	19
EPI417234_A_Victoria_361_2011	KT838328_A_Louisiana_11_2014	2014.10.21	0.004	0	0	2	4.436	4	4	12
EPI417234_A_Victoria_361_2011	KT838891_A_Georgia_04_2014	2014.11.20	0.01	0	0	6	3.439	3	3	20
EPI417234_A_Victoria_361_2011	KT838993_A_Missouri_11_2014	2014.11.18	0.012	0	0	6	5.464	5	5	22
EPI417234_A_Victoria_361_2011	KT839062_A_Texas_62_2014	2014.11.3	1.012	1	1	7	3.453	3	3	20
EPI417234_A_Victoria_361_2011	KT839395_A_Pennsylvania_49_2014	2014.11.28	1.012	1	1	7	3.457	3	2	20
EPI417234_A_Victoria_361_2011	KT839657_A_Alabama_10_2014	2014.12.4	2.012	2	2	8	4.461	4	4	21
EPI417234_A_Victoria_361_2011	KT840076_A_Tennessee_15_2014	2014.12.9	0.01	0	0	6	4.44	4	4	21
EPI417234_A_Victoria_361_2011	KT840285_A_Virginia_37_2014	2014.12.5	0.01	0	0	6	3.444	3	3	20
EPI417234_A_Victoria_361_2011	KT840798_A_Massachusetts_23_2014	2014.12.14	0.012	0	0	6	2.436	2	2	19
EPI417234_A_Victoria_361_2011	KT840865_A_Washington_60_2014	2014.12.23	1.013	1	1	7	8.911	9	8	19
EPI417234_A_Victoria_361_2011	KT841078_A_California_43_2014	2014.12.23	1.01	1	1	7	3.441	3	3	20
EPI417234_A_Victoria_361_2011	KT841228_A_North_Carolina_06_2015	2015.1.7	0.01	0	0	6	6.452	6	6	23
EPI417234_A_Victoria_361_2011	KT841571_A_Rhode_Island_05_2015	2015.1.7	0.01	0	0	6	2.438	2	2	19
EPI417234_A_Victoria_361_2011	KT841585_A_South_Dakota_01_2015	2015.1.5	0.01	0	0	6	3.443	3	3	20
EPI417234_A_Victoria_361_2011	KT841691_A_Kentucky_01_2015	2015.1.1	0.01	0	0	6	3.446	3	2	20
EPI417234_A_Victoria_361_2011	KT841712_A_Wisconsin_02_2015	2015.1.6	0.012	0	0	6	3.443	3	3	20
EPI417234_A_Victoria_361_2011	KT842043_A_Indiana_13_2015	2015.2.17	0.012	0	0	6	3.438	3	3	20
EPI417234_A_Victoria_361_2011	KT842079_A_Pennsylvania_05_2015	2015.2.6	1.012	1	1	7	4.448	4	4	21
EPI417234_A_Victoria_361_2011	KT842218_A_Delaware_18_2015	2015.2.23	0.012	0	0	6	3.454	3	3	20
EPI417234_A_Victoria_361_2011	KT842837_A_South_Dakota_35_2015	2015.3.14	0.014	0	0	6	3.455	3	3	22
EPI417234_A_Victoria_361_2011	KT842864_A_North_Dakota_06_2015	2015.3.8	0.012	0	0	6	3.455	3	3	20
EPI417234_A_Victoria_361_2011	KT843589_A_Iowa_34_2015	2015.7.30	0.01	0	0	6	3.44	3	3	20
EPI417234_A_Victoria_361_2011	KT843646_A_Alaska_26_2015	2015.6.14	0.01	0	0	6	2.438	2	2	19
EPI417234_A_Victoria_361_2011	KT843896_A_Ohio_26_2015	2015.8.17	0.01	0	0	6	2.442	2	2	19
EPI417234_A_Victoria_361_2011	KT844012_A_Iowa_28_2015	2015.7.30	0.012	0	0	6	3.457	3	3	20
EPI417234_A_Victoria_361_2011	KT844048_A_Washington_36_2015	2015.5.10	1.012	1	1	7	4.443	4	4	21
EPI417234_A_Victoria_361_2011	KT844075_A_Alaska_69_2015	2015.6.26	0.012	0	0	6	3.457	3	3	20
EPI417234_A_Victoria_361_2011	KT888272_A_Kabul_1514A01305430N_2013	2013.1.7	0.01	0	0	6	3.459	3	3	20
EPI417234_A_Victoria_361_2011	KT888276_A_Taipei_1514A02605215N_2013	2013.5.7	1.004	1	1	3	2.439	2	2	15
EPI417234_A_Victoria_361_2011	KT888277_A_Taipei_1514A02605215T_2013	2013.5.7	1.008	1	1	7	2.441	2	2	19
EPI417234_A_Victoria_361_2011	KT888280_A_Pristina_1514A06505401N_2013	2013.2.6	0.008	0	0	6	1.428	1	1	18
EPI417234_A_Victoria_361_2011	KT888284_A_Budapest_1514A07805419T_2013	2013.2.5	0.01	0	0	6	2.454	2	2	19
EPI417234_A_Victoria_361_2011	KT888285_A_Budapest_1514A07805832T_2013	2013.2.6	0.01	0	0	6	3.454	3	3	20
EPI417234_A_Victoria_361_2011	KU589864_A_New_Hampshire_40_2015	2015.9.14	1.012	1	1	7	5.031	4	4	21
EPI417234_A_Victoria_361_2011	KU590701_A_Ohio_28_2015	2015.9.17	0.012	0	0	6	3.458	3	3	20
EPI417234_A_Victoria_361_2011	KY116931_A_Alaska_232_2015	2015.9.9	0.01	0	0	6	2.438	2	2	21
EPI417234_A_Victoria_361_2011	KY487521_A_Columbia_P0079_2014	2014.12.25	0.01	0	0	6	3.439	3	3	20
EPI417234_A_Victoria_361_2011	KY509828_A_Seoul_1595_2015	2015.9.14	0.01	0	0	6	3.447	3	3	20
EPI417234_A_Victoria_361_2011	KY615536_A_Columbia_P0112_2014	2014.12.27	0.012	0	0	6	4.457	4	4	21
EPI417234_A_Victoria_361_2011	KY681484_A_Saudi_Arabia_07_2014	2014.10.4	1.016	1	1	7	4.492	4	3	21
EPI417234_A_Victoria_361_2011	KY681500_A_Saudi_Arabia_28_2015	2015.9.25	0.012	0	0	6	2.455	2	2	19
EPI417234_A_Victoria_361_2011	LC032870_A_Kyoto_13K025_2014	2014.2.5	1.028	1	1	7	10.947	11	10	21
EPI417234_A_Victoria_361_2011	LC032886_A_Kyoto_13K054_2014	2014.2.13	0.008	0	0	6	1.449	1	1	18
EPI417234_A_Victoria_361_2011	LC032990_A_Hokkaido_13H009_2014	2014.1.14	0.013	0	0	6	9.911	10	9	20
EPI417234_A_Victoria_361_2011	LC033126_A_Niigata_13F024_2014	2014.1.31	0.014	0	0	6	2.488	2	1	19
EPI417234_A_Victoria_361_2011	LC033134_A_Niigata_13F335_2014	2014.3.3	1.006	1	1	3	6.446	6	6	18
EPI417234_A_Victoria_361_2011	LC033302_A_Nagasaki_13N004_2014	2014.1.2	0.01	0	0	6	2.455	2	2	19
EPI417234_A_Victoria_361_2011	LC033310_A_Nagasaki_13N007_2014	2014.1.13	1.008	1	1	7	1.443	1	1	18
EPI417234_A_Victoria_361_2011	LC033326_A_Nagasaki_13N046_2014	2014.1.30	0.01	0	0	6	3.443	3	3	20
EPI417234_A_Victoria_361_2011	MK640848_A_China_41303_2012	2012.12.24	1.01	1	1	7	5.458	5	5	22
EPI417234_A_Victoria_361_2011	MK640849_A_China_41304_2012	2012.12.24	1.008	1	1	7	0.427	0	0	17
EPI417234_A_Victoria_361_2011	MK640850_A_China_41678_2013	2013.1.5	0.01	0	0	6	0.474	0	0	17
EPI417234_A_Victoria_361_2011	MK640851_A_China_41691_2013	2013.1.5	1.01	1	1	7	3.477	3	3	20
EPI417234_A_Victoria_361_2011	MK640852_A_China_44381_2013	2013.4.9	0.002	0	0	2	2.419	2	2	10
EPI417234_A_Victoria_361_2011	MK640853_A_China_51045_2013	2013.12.29	0.002	0	0	2	2.415	2	2	8
EPI417234_A_Victoria_361_2011	MK640854_A_China_51323_2014	2014.1.6	0.012	0	0	6	3.459	3	3	20
EPI417234_A_Victoria_361_2011	MK640855_A_China_51340_2014	2014.1.6	0.008	0	0	6	1.441	1	1	18
EPI417234_A_Victoria_361_2011	MK640856_A_China_55254_2014	2014.5.8	1.016	1	1	7	4.484	4	3	21
EPI417234_A_Victoria_361_2011	MK640857_A_China_55312_2014	2014.5.13	0.014	0	0	6	5.482	5	4	22
EPI417234_A_Victoria_361_2011	MK640859_A_China_59100_2014	2014.11.14	0.016	0	0	6	3.482	3	2	20
EPI417234_A_Victoria_361_2011	MK640865_A_China_60938_2014	2014.12.9	1.014	1	1	7	4.48	4	3	21
EPI417234_A_Victoria_361_2011	MK640867_A_China_J7525_2014	2014.12.9	0.014	0	0	6	2.482	2	1	19
EPI417234_A_Victoria_361_2011	MK640868_A_China_J7506_2014	2014.12.9	1.014	1	1	7	4.482	4	3	21
EPI417234_A_Victoria_361_2011	MK640871_A_China_60701_2014	2014.12.11	0.014	0	0	6	3.484	3	2	20
EPI417234_A_Victoria_361_2011	MK640877_A_China_61248_2014	2014.12.16	0.014	0	0	6	3.484	3	2	20
EPI417234_A_Victoria_361_2011	MK640878_A_China_61391_2014	2014.12.18	1.012	1	1	7	3.459	3	3	20
EPI417234_A_Victoria_361_2011	MK640879_A_China_61007_2014	2014.12.18	1.014	1	1	7	2.482	2	1	19
EPI417234_A_Victoria_361_2011	MK640881_A_China_60736_2014	2014.12.18	1.014	1	1	7	3.486	3	2	20
EPI417234_A_Victoria_361_2011	MK640882_A_China_60786_2014	2014.12.18	1.012	1	1	7	2.467	2	1	19
EPI417234_A_Victoria_361_2011	MK640885_A_China_61309_2014	2014.12.18	1.014	1	1	7	3.482	3	2	20
EPI417234_A_Victoria_361_2011	MK640887_A_China_61520_2014	2014.12.19	2.012	2	2	8	4.469	4	3	21
EPI417234_A_Victoria_361_2011	MK640892_A_China_61481_2014	2014.12.23	0.016	0	0	6	5.434	5	3	20
EPI417234_A_Victoria_361_2011	MK640894_A_China_62885_2015	2015.1.27	0.014	0	0	6	2.496	2	1	19
EPI417234_A_Victoria_361_2011	MK640895_A_China_62889_2015	2015.1.27	0.014	0	0	6	5.495	5	4	22
EPI417234_A_Victoria_361_2011	MK640896_A_China_62895_2015	2015.1.27	1.01	1	1	3	2.473	2	1	15
EPI417234_A_Victoria_361_2011	MK640897_A_China_63513_2015	2015.2.17	0.016	0	0	6	5.51	5	4	22
EPI417234_A_Victoria_361_2011	MK640899_A_China_66886_2015	2015.7.22	1.004	1	1	3	2.582	2	2	10
EPI417234_A_Victoria_361_2011	MK640901_A_China_67013_2015	2015.8.24	0.012	0	0	6	4.44	4	4	21
EPI417234_A_Victoria_361_2011	MK730233_A_New_York_WC_LVD_12_051_2012	2012.10.5	1.008	1	1	7	1.436	1	1	18
EPI417234_A_Victoria_361_2011	MK730273_A_New_York_WC_LVD_12_057_2012	2012.12.7	0.008	0	0	6	0.444	0	0	17
EPI417234_A_Victoria_361_2011	MK730497_A_New_York_WC_LVD_12_086_2012	2012.12.17	0.01	0	0	6	0.459	0	0	17
EPI417234_A_Victoria_361_2011	MK817973_A_Maryland_178_5D_2013	2013.2.7	1.01	1	1	7	0.465	0	0	17
EPI417234_A_Victoria_361_2011	MK818117_A_Maryland_63_5D_2013	2013.1.11	0.01	0	0	6	0.477	0	0	17
EPI417234_A_Victoria_361_2011	MK969839_A_Maryland_127_17D_2013	2013.2.4	1.01	1	1	7	1.468	1	1	18
EPI417234_A_Victoria_361_2011	MK970023_A_Maryland_22_1_2012	2012.12.12	0.008	0	0	6	0.426	0	0	17
EPI614441_A_Switzerland_9715293_2013	CY208845_A_Texas_182_2016	2016.8.31	0.009	0	0	2	5.37	5	4	18
EPI614441_A_Switzerland_9715293_2013	CY264049_A_Arizona_67_2016	2016.5.4	0.012	0	0	6	6.353	6	5	23
EPI614441_A_Switzerland_9715293_2013	EPI686117_A_Hong_Kong_15611_2015	2015.10.19	0.007	0	0	2	4.335	4	3	13
EPI614441_A_Switzerland_9715293_2013	KU591160_A_Hawaii_68_2015	2015.10.5	1.012	1	1	3	7.345	7	6	20
EPI614441_A_Switzerland_9715293_2013	KU592163_A_Hawaii_74_2015	2015.10.9	0.008	0	0	2	5.347	5	4	18
EPI614441_A_Switzerland_9715293_2013	KU592184_A_South_Dakota_39_2015	2015.10.13	0.008	0	0	2	4.335	4	3	16
EPI614441_A_Switzerland_9715293_2013	KX412042_A_Iowa_45_2015	2015.10.22	2.009	2	2	4	5.342	5	4	18
EPI614441_A_Switzerland_9715293_2013	KX413283_A_Georgia_40_2016	2016.3.6	1.015	1	1	3	12.377	12	11	25
EPI614441_A_Switzerland_9715293_2013	KX414582_A_Washington_26_2016	2016.1.19	0.008	0	0	2	5.362	5	4	17
EPI614441_A_Switzerland_9715293_2013	KX416117_A_Washington_47_2016	2016.3.14	0.009	0	0	2	9.348	9	8	22
EPI614441_A_Switzerland_9715293_2013	KX416429_A_Hawaii_28_2016	2016.2.29	1.014	1	1	7	5.357	5	4	22
EPI614441_A_Switzerland_9715293_2013	KX416829_A_Washington_55_2016	2016.4.12	1.018	1	1	3	13.389	13	12	26
EPI614441_A_Switzerland_9715293_2013	KX417005_A_Texas_136_2016	2016.4.22	2.013	2	2	4	11.513	11	10	20
EPI614441_A_Switzerland_9715293_2013	KX916993_A_California_12_2016	2016.1.12	1.016	1	1	7	7.35	7	6	24
EPI614441_A_Switzerland_9715293_2013	KX918281_A_Kentucky_26_2016	2016.4.25	1.017	1	1	3	12.377	12	11	25
EPI614441_A_Switzerland_9715293_2013	KY115915_A_Nebraska_24_2016	2016.9.19	0.012	0	0	6	5.365	5	4	22
EPI614441_A_Switzerland_9715293_2013	KY487603_A_Taipei_0020_2016	2016.1.5	0.014	0	0	6	4.358	4	3	21
EPI614441_A_Switzerland_9715293_2013	KY487612_A_Linkou_0081_2016	2016.1.26	0.012	0	0	6	6.361	6	5	23
EPI614441_A_Switzerland_9715293_2013	KY509826_A_Chungbuk_107_2016	2016.1.18	3.029	3	3	5	15.238	15	11	28
EPI614441_A_Switzerland_9715293_2013	KY509827_A_Gyeonggi_458_2016	2016.2.22	1.122	1	1	3	12.326	12	8	21
EPI614441_A_Switzerland_9715293_2013	KY615384_A_Keelung_0026_2016	2016.1.15	0.009	0	0	2	5.344	5	4	18
EPI614441_A_Switzerland_9715293_2013	KY615571_A_Taipei_0011_2015	2015.12.24	0.009	0	0	2	6.328	6	5	15
EPI614441_A_Switzerland_9715293_2013	MG984174_A_Shanghai_1_2016	2016.9.14	2.014	2	2	8	7.329	7	5	23
EPI614441_A_Switzerland_9715293_2013	MK640903_A_China_70219_2015	2015.12.25	0.007	0	0	2	5.333	5	4	14
EPI614441_A_Switzerland_9715293_2013	MK640906_A_China_71516_2016	2016.1.25	0.009	0	0	2	5.356	5	4	18
EPI686117_A_Hong_Kong_15611_2015	1444950_A_Chepstow_1180_2019	2019.3.25	1.004	1	1	3	8.095	8	8	25
EPI686117_A_Hong_Kong_15611_2015	1448200_A_Louisiana_34_2019	2019.4.24	3.012	3	3	5	5.371	5	4	17
EPI686117_A_Hong_Kong_15611_2015	1479371_A_Hawaii_31_2019	2019.4.17	2.014	2	2	4	6.376	6	5	18
EPI686117_A_Hong_Kong_15611_2015	1548016_A_Cheboksary_153_2019	2019.3.18	1.002	1	1	3	8.083	8	8	20
EPI686117_A_Hong_Kong_15611_2015	1548064_A_Tomsk_155_2019	2019.3.11	0.008	0	0	2	8.091	8	8	25
EPI686117_A_Hong_Kong_15611_2015	1548211_A_Mexico_1952_2019	2019.5.7	3.013	3	3	5	5.373	5	4	14
EPI686117_A_Hong_Kong_15611_2015	1592032_A_Hong_Kong_2671_2019	2019.6.11	1.008	1	1	3	10.084	10	10	27
EPI686117_A_Hong_Kong_15611_2015	1597372_A_Louisiana_39_2019	2019.8.25	0.01	0	0	2	11.094	11	11	28
EPI686117_A_Hong_Kong_15611_2015	1609436_A_El_Salvador_517_2019	2019.7.30	2.012	2	2	4	7.375	7	6	15
EPI686117_A_Hong_Kong_15611_2015	1609444_A_Hawaii_64_2019	2019.9.15	3.004	3	3	5	12.099	12	12	29
EPI686117_A_Hong_Kong_15611_2015	1808226_A_Jiangxi_Zhanggong_1512_2019	2019.6.11	2.002	2	2	4	6.068	6	6	18
EPI686117_A_Hong_Kong_15611_2015	CY210604_A_Idaho_41_2016	2016.11.22	0.002	0	0	2	2.055	2	2	18
EPI686117_A_Hong_Kong_15611_2015	CY211583_A_California_129_2016	2016.10.5	0.002	0	0	2	1.054	1	1	18
EPI686117_A_Hong_Kong_15611_2015	CY212631_A_Nevada_55_2016	2016.12.8	1.006	1	1	7	2.054	2	2	23
EPI686117_A_Hong_Kong_15611_2015	CY212887_A_California_184_2016	2016.12.13	0.002	0	0	2	0.064	0	0	17
EPI686117_A_Hong_Kong_15611_2015	CY212895_A_California_187_2016	2016.12.14	1.01	1	1	3	9.124	9	8	26
EPI686117_A_Hong_Kong_15611_2015	CY213847_A_Minnesota_76_2016	2016.10.25	0.004	0	0	2	1.06	1	1	18
EPI686117_A_Hong_Kong_15611_2015	CY214207_A_Hawaii_103_2016	2016.12.7	0.008	0	0	6	1.064	1	1	22
EPI686117_A_Hong_Kong_15611_2015	CY214479_A_Maryland_31_2016	2016.12.19	0.002	0	0	2	1.069	1	1	18
EPI686117_A_Hong_Kong_15611_2015	CY214567_A_West_Virginia_01_2017	2017.1.3	2.004	2	2	4	1.181	1	1	13
EPI686117_A_Hong_Kong_15611_2015	CY214879_A_California_214_2016	2016.12.31	1	1	1	1	2.05	2	2	14
EPI686117_A_Hong_Kong_15611_2015	CY218123_A_Wisconsin_08_2017	2017.1.13	0	0	0	0	3.051	3	3	15
EPI686117_A_Hong_Kong_15611_2015	CY220132_A_Texas_32_2017	2017.1.31	2.002	2	2	4	2.061	2	2	17
EPI686117_A_Hong_Kong_15611_2015	CY220180_A_New_Jersey_07_2017	2017.1.30	1.002	1	1	3	1.056	1	1	18
EPI686117_A_Hong_Kong_15611_2015	CY220548_A_Alabama_06_2017	2017.2.7	2.008	2	2	8	3.066	3	3	22
EPI686117_A_Hong_Kong_15611_2015	CY221923_A_Texas_47_2017	2017.2.13	0.003	0	0	2	1.069	1	1	18
EPI686117_A_Hong_Kong_15611_2015	CY223218_A_New_Mexico_11_2017	2017.2.28	1.002	1	1	3	2.083	2	2	19
EPI686117_A_Hong_Kong_15611_2015	CY223691_A_Maryland_10_2017	2017.1.31	1.004	1	1	3	0.069	0	0	17
EPI686117_A_Hong_Kong_15611_2015	CY223707_A_Ohio_05_2017	2017.2.7	0.004	0	0	2	2.073	2	2	19
EPI686117_A_Hong_Kong_15611_2015	CY223731_A_Florida_10_2017	2017.2.8	0.001	0	0	1	4.074	4	4	17
EPI686117_A_Hong_Kong_15611_2015	CY223739_A_Florida_11_2017	2017.2.13	1.002	1	1	3	2.066	2	2	19
EPI686117_A_Hong_Kong_15611_2015	CY224883_A_Arizona_06_2017	2017.1.31	0.003	0	0	2	2.081	2	2	19
EPI686117_A_Hong_Kong_15611_2015	CY225075_A_Georgia_06_2017	2017.2.15	1	1	1	1	4.061	4	4	15
EPI686117_A_Hong_Kong_15611_2015	CY227443_A_Vermont_08_2017	2017.3.2	0.004	0	0	2	2.084	2	2	19
EPI686117_A_Hong_Kong_15611_2015	CY227899_A_Delaware_19_2017	2017.3.21	2.014	2	2	4	6.372	6	5	18
EPI686117_A_Hong_Kong_15611_2015	CY228314_A_South_Dakota_11_2017	2017.2.13	0.008	0	0	6	2.09	2	2	23
EPI686117_A_Hong_Kong_15611_2015	CY228698_A_Wisconsin_39_2017	2017.3.19	0.002	0	0	2	3.087	3	3	20
EPI686117_A_Hong_Kong_15611_2015	CY228730_A_Arkansas_18_2017	2017.3.19	2.018	2	2	8	5.373	5	4	22
EPI686117_A_Hong_Kong_15611_2015	CY230042_A_Michigan_30_2017	2017.2.27	1	1	1	1	2.07	2	2	14
EPI686117_A_Hong_Kong_15611_2015	CY230282_A_Tennessee_21_2017	2017.2.20	0.003	0	0	2	4.086	4	4	21
EPI686117_A_Hong_Kong_15611_2015	CY230438_A_Delaware_19_2017	2017.3.21	2.018	2	2	8	6.375	6	5	23
EPI686117_A_Hong_Kong_15611_2015	CY230551_A_West_Virginia_09_2017	2017.2.13	2.003	2	2	4	3.081	3	3	20
EPI686117_A_Hong_Kong_15611_2015	CY230855_A_Oregon_14_2017	2017.2.28	2.008	2	2	8	2.069	2	2	23
EPI686117_A_Hong_Kong_15611_2015	CY232473_A_Florida_34_2017	2017.4.9	0.006	0	0	6	0.042	0	0	21
EPI686117_A_Hong_Kong_15611_2015	CY232567_A_North_Carolina_27_2017	2017.4.5	2.012	2	2	4	6.369	6	5	15
EPI686117_A_Hong_Kong_15611_2015	CY235613_A_Washington_40_2017	2017.4.17	0.008	0	0	6	3.094	3	3	24
EPI686117_A_Hong_Kong_15611_2015	CY235685_A_Nevada_12_2017	2017.4.25	0.004	0	0	2	2.086	2	2	19
EPI686117_A_Hong_Kong_15611_2015	CY242099_A_Florida_29_2017	2017.1.7	2.01	2	2	8	3.073	3	3	24
EPI686117_A_Hong_Kong_15611_2015	CY242347_A_Florida_50_2017	2017.7.26	1.01	1	1	7	4.074	4	4	25
EPI686117_A_Hong_Kong_15611_2015	CY243548_A_Alaska_30_2017	2017.6.18	0.002	0	0	2	3.079	3	3	20
EPI686117_A_Hong_Kong_15611_2015	CY243675_A_Alaska_46_2017	2017.7.31	0.003	0	0	2	3.081	3	3	20
EPI686117_A_Hong_Kong_15611_2015	CY244478_A_California_60_2017	2017.7.1	0.002	0	0	2	3.077	3	3	20
EPI686117_A_Hong_Kong_15611_2015	CY245203_A_Arizona_50_2017	2017.8.22	1.002	1	1	3	3.079	3	3	20
EPI686117_A_Hong_Kong_15611_2015	CY245459_A_Hawaii_45_2017	2017.8.22	0.008	0	0	6	2.091	2	2	23
EPI686117_A_Hong_Kong_15611_2015	CY250520_A_Arkansas_24_2017	2017.10.12	0.002	0	0	2	3.066	3	3	20
EPI686117_A_Hong_Kong_15611_2015	CY257914_A_Florida_73_2017	2017.10.15	1.001	1	1	2	3.063	3	3	16
EPI686117_A_Hong_Kong_15611_2015	CY257994_A_Massachusetts_16_2017	2017.10.12	0.008	0	0	6	5.091	5	5	24
EPI686117_A_Hong_Kong_15611_2015	CY258177_A_New_York_36_2017	2017.10.21	0.002	0	0	2	6.053	6	6	18
EPI686117_A_Hong_Kong_15611_2015	CY258305_A_Louisiana_57_2017	2017.10.28	0	0	0	0	3.061	3	3	15
EPI686117_A_Hong_Kong_15611_2015	CY260353_A_California_86_2017	2017.10.3	0	0	0	0	5.093	5	5	19
EPI686117_A_Hong_Kong_15611_2015	CY264374_A_New_Hampshire_27_2017	2017.11.21	0	0	0	0	3.061	3	3	15
EPI686117_A_Hong_Kong_15611_2015	CY264986_A_Pennsylvania_274_2017	2017.12.15	0	0	0	0	3.061	3	3	15
EPI686117_A_Hong_Kong_15611_2015	CY266079_A_Florida_87_2017	2017.10.25	0.003	0	0	2	3.063	3	3	16
